Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS26, L1, 5Mn
Exported On:,2022/08/24,11:06
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C)
2022-05-25 09:50:00,0.23,-0.24,0.29,1.02,1.31,6.8,43.4,59,11.91
2022-05-25 09:55:00,0.38,-0.34,0.44,1.1,1.54,5.12,25.58,58,12.55
2022-05-25 10:00:00,0.3,-0.13,0.44,1.02,1.46,6.85,50.38,57,12.73
2022-05-25 10:05:00,0.23,-0.17,0.33,1.04,1.37,8.5,30.74,56,13.26
2022-05-25 10:10:00,0.12,-0.64,0.26,1.08,1.34,5.83,71.95,57,12.7
2022-05-25 10:15:00,0.02,-0.37,0.2,0.94,1.14,9.2,45.21,57,12.86
2022-05-25 10:20:00,0.08,-0.29,0.18,0.86,1.04,8.88,11.88,55,13.44
2022-05-25 10:25:00,0.18,-0.35,0.14,0.89,1.03,9.48,7.36,56,12.98
2022-05-25 10:30:00,0.05,-0.2,0.18,0.91,1.1,4,3.72,56,12.95
2022-05-25 10:35:00,-0.09,-0.08,0.26,1.03,1.29,3.51,5.45,56,13.35
2022-05-25 10:40:00,-0.01,-0.37,0.31,1.07,1.38,1.93,63.29,54,13.87
2022-05-25 10:45:00,0.3,-0.31,0.57,1.58,2.15,7.85,18.6,53,13.9
2022-05-25 10:50:00,0.16,-0.13,0.55,1.7,2.25,9.96,21.02,56,13.35
2022-05-25 10:55:00,0.21,-0.2,0.56,1.75,2.31,1.54,24.09,56,13.48
2022-05-25 11:00:00,0.16,-0.24,0.45,1.6,2.05,2.03,8.64,55,13.62
2022-05-25 11:05:00,0.23,-0.01,0.4,1.45,1.86,2.03,90.9,55,13.76
2022-05-25 11:10:00,0.16,-0.24,0.42,1.38,1.8,3.11,54.03,52,14.26
2022-05-25 11:15:00,0.01,-0.31,0.4,1.33,1.73,5.09,41.58,52,14.49
2022-05-25 11:20:00,0.11,-0.27,0.21,1.1,1.31,3.41,34.37,52,14.39
2022-05-25 11:25:00,0.14,-0.38,0.22,1.08,1.3,4.22,35.14,52,14.71
2022-05-25 11:30:00,0.16,-0.39,0.16,1.03,1.19,2.5,22.04,51,14.85
2022-05-25 11:35:00,-0.06,-0.39,0.1,0.92,1.02,0.17,351.5,50,15.36
2022-05-25 11:40:00,0.14,-0.07,0.17,0.93,1.1,0.83,357.5,48,15.62
2022-05-25 11:45:00,-0.16,-0.23,0.34,1.01,1.35,2.63,25.53,50,15.38
2022-05-25 11:50:00,-0.05,-0.59,0.09,0.66,0.75,6.25,86.2,49,15.76
2022-05-25 11:55:00,0.54,-0.19,0.27,1.13,1.4,1.74,168.5,48,15.41
2022-05-25 12:00:00,0.83,-0.37,0.28,1.15,1.43,4.56,75.13,48,15.98
2022-05-25 12:05:00,0.8,-0.27,0.33,1.25,1.57,3.71,111.2,47,15.65
2022-05-25 12:10:00,0.84,-0.38,0.13,0.76,0.89,11.79,90.1,49,15.64
2022-05-25 12:15:00,0.89,-0.59,0.39,1.31,1.7,7.71,99.3,48,15.71
2022-05-25 12:20:00,1.39,-0.33,0.52,1.64,2.16,1.18,83.1,46,15.86
2022-05-25 12:25:00,2,-0.28,0.72,2.14,2.86,3.3,64.85,45,16.4
2022-05-25 12:30:00,2.86,-0.36,1.1,2.65,3.75,0.39,109.3,44,16.52
2022-05-25 12:35:00,3.03,-0.5,1.03,2.58,3.61,4.81,73.36,43,16.64
2022-05-25 12:40:00,2.59,-0.48,0.51,2.02,2.53,1.23,156.2,44,16.35
2022-05-25 12:45:00,2.09,-0.22,0.45,1.82,2.27,4.06,186.2,44,16.06
2022-05-25 12:50:00,2.07,-0.32,0.75,2.43,3.18,3,325.6,44,16.32
2022-05-25 12:55:00,1.93,-0.23,1.2,3.11,4.31,8.61,348.8,42,16.96
2022-05-25 13:00:00,0.91,-0.26,0.14,0.89,1.03,9.95,25.34,43,16.2
2022-05-25 13:05:00,0.45,-0.36,0.09,0.93,1.02,7.3,81.2,43,16.51
2022-05-25 13:10:00,0.58,-0.28,0.23,1.18,1.41,4.5,168.4,43,16.79
2022-05-25 13:15:00,0.74,-0.36,0.62,1.9,2.52,3.31,73.54,42,16.86
2022-05-25 13:20:00,0.81,-0.23,0.08,0.85,0.93,8.89,12.59,40,16.81
2022-05-25 13:25:00,0.81,-0.52,0.29,1.34,1.63,3.67,70.52,38,17.27
2022-05-25 13:30:00,1.76,-0.25,0.29,1.32,1.61,5.01,42.39,38,17.29
2022-05-25 13:35:00,1,-0.59,0.09,0.82,0.91,5.15,45.74,36,17.36
2022-05-25 13:40:00,0.64,-0.42,0.11,0.93,1.04,6.72,85.7,36,17.31
2022-05-25 13:45:00,0.38,-0.6,0.05,0.75,0.79,4.73,70.82,36,17.27
2022-05-25 13:50:00,0.36,-0.49,0.02,0.51,0.53,6.73,71.38,34,17.43
2022-05-25 13:55:00,0.14,-0.55,0.33,0.54,0.87,7.63,86.4,35,17.4
2022-05-25 14:00:00,0.21,-0.43,0.12,0.98,1.11,5.22,61.2,36,17.41
2022-05-25 14:05:00,0.62,-0.18,0.12,0.96,1.08,4.19,87.7,36,17.63
2022-05-25 14:10:00,1.03,-0.13,0.15,1.28,1.43,0,190.3,36,17.44
2022-05-25 14:15:00,0.78,-0.56,0.06,0.89,0.95,1.92,83.7,36,17.72
2022-05-25 14:20:00,0.6,-0.48,0.33,2.43,2.76,0.45,233.1,37,17.22
2022-05-25 14:25:00,3.18,-0.17,0.67,4.18,4.85,1.71,310.4,37,17.16
2022-05-25 14:30:00,1.37,-0.22,0.05,1.05,1.1,9.72,303.4,36,17.39
2022-05-25 14:35:00,2.87,0.14,0.69,3.06,3.75,9.4,278.7,36,17.27
2022-05-25 14:40:00,1.41,-0.14,0.3,2.29,2.59,14.7,257.3,38,17.04
2022-05-25 14:45:00,2.24,-0.24,0.45,2.41,2.86,23.42,274.8,39,16.7
2022-05-25 14:50:00,4.34,-0.19,1.23,3.06,4.29,25.97,264.7,38,16.05
2022-05-25 14:55:00,1.02,-0.3,-0.05,0.48,0.43,18.09,225.6,42,15.17
2022-05-25 15:00:00,0.18,-0.25,-0.03,0.53,0.51,14.05,206.5,43,14.86
2022-05-25 15:05:00,0.08,-0.33,-0.03,0.63,0.6,15.85,220,43,15.06
2022-05-25 15:10:00,0.19,0,0.02,0.96,0.98,10.23,228.2,48,14.85
2022-05-25 15:15:00,0.17,0.1,0.05,0.9,0.95,10.43,215.8,49,14.65
2022-05-25 15:20:00,0.25,-0.15,1.32,4.47,5.79,9.5,205.4,45,15.17
2022-05-25 15:25:00,0.11,-0.22,0.06,0.77,0.84,8.16,207.2,40,15.9
2022-05-25 15:30:00,0.02,-0.28,0.03,0.64,0.67,2.61,256,38,16.53
2022-05-25 15:35:00,1.37,-0.09,2.55,4.64,7.19,2.5,311.7,36,17.86
2022-05-25 15:40:00,8.92,-0.21,2.28,3.68,5.96,10.5,14.57,35,17.63
2022-05-25 15:45:00,1.06,-0.49,0.28,1.12,1.4,20,3.59,42,16.46
2022-05-25 15:50:00,0.08,-0.55,0.98,1.9,2.88,23.83,22.71,47,15.45
2022-05-25 15:55:00,-0.1,-0.46,0.75,1.81,2.55,16.01,10.72,46,15.47
2022-05-25 16:00:00,0.03,-0.4,0.81,1.82,2.63,14.46,19.06,45,15.66
2022-05-25 16:05:00,0.05,-0.49,0.22,0.91,1.12,13.71,20.16,44,15.83
2022-05-25 16:10:00,-0.09,-0.51,-0.05,0.41,0.36,10.97,19.31,42,16.15
2022-05-25 16:15:00,-0.02,-0.45,0,0.51,0.52,8.63,12.28,41,16.4
2022-05-25 16:20:00,-0.2,-0.39,-0.03,0.39,0.36,9.9,23.28,40,16.26
2022-05-25 16:25:00,0.06,-0.57,-0.04,0.45,0.41,3.27,9.92,39,16.39
2022-05-25 16:30:00,-0.2,-0.05,-0.02,0.42,0.4,5.25,40.41,39,16.7
2022-05-25 16:35:00,-0.03,-0.28,-0.02,0.42,0.4,8.92,15.2,39,16.51
2022-05-25 16:40:00,0.29,-0.31,-0.02,0.5,0.47,3.82,107.5,40,16.73
2022-05-25 16:45:00,0.04,-0.39,-0.02,0.53,0.52,8.11,103.9,40,16.34
2022-05-25 16:50:00,0.05,-0.48,0.95,2.02,2.97,4.66,109,40,16.15
2022-05-25 16:55:00,0.18,-0.34,0.07,1.23,1.3,2,316.8,41,16.14
2022-05-25 17:00:00,0.18,-0.42,0.11,1.5,1.62,2.6,24.84,40,16.17
2022-05-25 17:05:00,0.02,-0.23,0.02,1.15,1.18,4.95,27.51,40,16.16
2022-05-25 17:10:00,-0.07,-0.29,-0.06,0.42,0.36,5.95,23.18,40,16.2
2022-05-25 17:15:00,0.03,-0.25,-0.04,0.63,0.59,1.86,33.85,40,16.32
2022-05-25 17:20:00,0.21,-0.56,0.13,1.29,1.42,0,0,39,16.4
2022-05-25 17:25:00,-0.09,-0.1,0.07,1.51,1.58,0.01,126.7,40,16.39
2022-05-25 17:30:00,0.01,-0.09,0.64,2.48,3.12,2.09,190.5,41,16.32
2022-05-25 17:35:00,0.05,-0.38,0,1.06,1.05,0,0,40,16.3
2022-05-25 17:40:00,-0.06,-0.28,-0.06,0.4,0.35,1.49,41.08,41,16.28
2022-05-25 17:45:00,-0.09,-0.17,-0.05,0.33,0.28,12.75,55.02,47,15.75
2022-05-25 17:50:00,-0.16,-0.39,-0.03,0.32,0.29,13.38,72.29,55,14.77
2022-05-25 17:55:00,-0.45,-0.26,-0.04,0.27,0.22,17.15,75.99,57,14.28
2022-05-25 18:00:00,-0.05,-0.26,-0.02,0.29,0.27,16.55,82.6,59,13.97
2022-05-25 18:05:00,-0.42,-0.39,-0.03,0.24,0.21,13.71,86.2,60,13.79
2022-05-25 18:10:00,-0.19,-0.31,-0.04,0.27,0.23,12.32,74.03,62,13.65
2022-05-25 18:15:00,-0.21,-0.26,0.25,0.81,1.06,10.82,67.59,63,13.48
2022-05-25 18:20:00,-0.16,-0.34,-0.03,0.29,0.27,8.63,71.53,65,13.36
2022-05-25 18:25:00,-0.36,-0.21,-0.02,0.22,0.19,10.32,84,68,13.01
2022-05-25 18:30:00,-0.21,-0.36,-0.05,0.31,0.26,13.14,106,73,12.48
2022-05-25 18:35:00,0.02,-0.35,0,0.37,0.37,10.63,122.2,78,12.22
2022-05-25 18:40:00,-0.27,-0.22,-0.06,0.3,0.25,10.5,137.9,81,11.85
2022-05-25 18:45:00,-0.26,-0.26,-0.01,0.26,0.25,9.65,151.1,83,11.72
2022-05-25 18:50:00,-0.11,-0.21,-0.03,0.93,0.9,8.2,173.4,83,11.73
2022-05-25 18:55:00,0,-0.51,-0.03,0.8,0.77,11.07,162,82,11.88
2022-05-25 19:00:00,-0.08,-0.52,-0.02,0.42,0.4,10.65,129.5,82,11.81
2022-05-25 19:05:00,-0.21,-0.26,-0.05,0.37,0.32,8.98,110.3,82,11.7
2022-05-25 19:10:00,-0.31,-0.31,0.54,1.22,1.76,6.81,92.8,83,11.76
2022-05-25 19:15:00,-0.13,-0.33,-0.07,0.37,0.3,8.84,72.39,83,11.8
2022-05-25 19:20:00,-0.29,-0.18,0.02,0.86,0.88,12.63,76.34,83,11.87
2022-05-25 19:25:00,-0.08,-0.23,0.54,0.87,1.4,18.8,92.6,81,11.82
2022-05-25 19:30:00,-0.17,-0.04,0.28,0.66,0.95,15.9,106.2,81,11.67
2022-05-25 19:35:00,-0.14,-0.38,-0.04,0.35,0.31,10.72,119.7,82,11.6
2022-05-25 19:40:00,-0.36,-0.44,-0.05,0.31,0.26,9.39,128,82,11.54
2022-05-25 19:45:00,0.02,-0.27,-0.04,0.25,0.21,9.44,125.4,83,11.46
2022-05-25 19:50:00,-0.04,-0.35,-0.04,0.25,0.21,8.14,111,83,11.4
2022-05-25 19:55:00,-0.19,-0.3,-0.05,0.24,0.19,8.28,109.8,82,11.47
2022-05-25 20:00:00,-0.21,-0.28,-0.02,0.22,0.2,7.36,119,83,11.4
2022-05-25 20:05:00,-0.13,-0.16,-0.06,0.29,0.23,7.07,130.2,83,11.32
2022-05-25 20:10:00,-0.13,-0.2,-0.05,0.27,0.22,7.3,120,81,11.25
2022-05-25 20:15:00,-0.15,-0.5,-0.06,0.28,0.22,5.94,111.7,81,11.2
2022-05-25 20:20:00,-0.12,-0.35,-0.07,0.3,0.23,4.65,107,81,11.18
2022-05-25 20:25:00,0.05,-0.3,0.05,0.72,0.77,6.04,95.3,81,11.09
2022-05-25 20:30:00,0.01,-0.12,-0.04,0.58,0.54,6.85,83.1,81,10.99
2022-05-25 20:35:00,-0.17,-0.42,-0.02,0.57,0.56,8.88,46.96,82,11.01
2022-05-25 20:40:00,-0.03,-0.53,-0.05,0.29,0.24,10.48,20.66,84,10.81
2022-05-25 20:45:00,0.06,-0.29,-0.03,0.22,0.19,7.32,24.06,85,10.63
2022-05-25 20:50:00,-0.04,-0.26,-0.05,0.25,0.21,8.35,25.76,85,10.49
2022-05-25 20:55:00,-0.04,-0.37,-0.05,0.28,0.23,9.17,30.74,85,10.4
2022-05-25 21:00:00,-0.18,-0.5,-0.06,0.3,0.24,8.76,33.48,85,10.27
2022-05-25 21:05:00,-0.19,-0.34,-0.05,0.67,0.62,8.99,43.94,85,10.23
2022-05-25 21:10:00,-0.2,-0.19,-0.04,1.03,0.99,5.91,62.3,84,10.35
2022-05-25 21:15:00,-0.08,-0.32,-0.04,1.08,1.04,6.11,69.1,83,10.15
2022-05-25 21:20:00,-0.23,-0.3,-0.02,0.63,0.61,7.53,90.7,84,9.96
2022-05-25 21:25:00,-0.18,-0.23,-0.04,0.4,0.35,-9999,91.5,84,9.96
2022-05-25 21:30:00,-0.39,-0.26,-0.06,0.31,0.25,5.1,83.3,84,9.83
2022-05-25 21:35:00,-0.06,0.03,-0.06,0.25,0.2,5.08,83.3,85,9.72
2022-05-25 21:40:00,-0.38,-0.31,-0.04,0.22,0.18,6.66,91,85,9.7
2022-05-25 21:45:00,-0.31,-0.12,-0.04,0.22,0.19,7.24,97.2,85,9.69
2022-05-25 21:50:00,-0.15,-0.16,-0.03,0.21,0.18,7.48,106.9,85,9.72
2022-05-25 21:55:00,-0.05,-0.21,-0.05,0.22,0.17,6.76,101.7,85,9.79
2022-05-25 22:00:00,-0.23,-0.17,-0.06,0.23,0.17,6.41,100.2,85,9.73
2022-05-25 22:05:00,-0.23,-0.3,-0.04,0.21,0.17,5.97,102.4,85,9.6
2022-05-25 22:10:00,-0.03,-0.23,-0.06,0.24,0.17,5.67,109.9,86,9.57
2022-05-25 22:15:00,-0.06,-0.25,-0.04,0.23,0.18,8.44,120,86,9.45
2022-05-25 22:20:00,-0.22,-0.3,-0.06,0.27,0.21,5.79,114.8,86,9.47
2022-05-25 22:25:00,-0.03,-0.05,-0.08,0.25,0.16,4.18,106.4,86,9.33
2022-05-25 22:30:00,0.06,-0.25,-0.06,0.27,0.21,0.47,108.1,87,9.3
2022-05-25 22:35:00,-0.07,-0.37,-0.06,0.33,0.28,0.94,21.19,88,9.33
2022-05-25 22:40:00,-0.05,-0.28,-0.06,0.23,0.17,7.02,31.92,87,9.64
2022-05-25 22:45:00,-0.13,-0.28,-0.05,0.23,0.19,6.12,50.98,86,9.86
2022-05-25 22:50:00,-0.16,-0.18,-0.04,0.24,0.2,4.88,55.4,86,9.79
2022-05-25 22:55:00,-0.11,-0.48,-0.04,0.22,0.19,5,65.05,86,9.7
2022-05-25 23:00:00,-0.15,-0.27,-0.04,0.21,0.17,1.71,81.4,86,9.57
2022-05-25 23:05:00,0.02,-0.08,-0.04,0.27,0.24,0,0,87,9.41
2022-05-25 23:10:00,-0.14,-0.05,-0.08,0.31,0.23,4.91,69.37,87,9.23
2022-05-25 23:15:00,-0.08,-0.34,-0.06,0.2,0.14,7.96,70.39,88,9.18
2022-05-25 23:20:00,-0.12,0,-0.03,0.18,0.16,5.52,80.5,87,9.2
2022-05-25 23:25:00,-0.11,-0.18,-0.05,0.23,0.18,0.77,91.8,88,9.2
2022-05-25 23:30:00,-0.02,-0.16,-0.04,0.22,0.19,0,0,89,9.12
2022-05-25 23:35:00,-0.05,-0.63,-0.07,0.24,0.17,0,0,90,9.1
2022-05-25 23:40:00,0.11,-0.02,-0.04,0.25,0.2,0,0,89,9.18
2022-05-25 23:45:00,-0.21,-0.24,-0.05,0.28,0.24,0,0,89,9.01
2022-05-25 23:50:00,0.07,-0.33,-0.05,0.28,0.23,0,0,89,8.9
2022-05-25 23:55:00,-0.22,-0.25,-0.04,0.22,0.18,2.96,134.3,88,9.09
2022-05-26 00:00:00,0.06,-0.11,-0.05,0.26,0.21,4.75,125.3,88,9.1
2022-05-26 00:05:00,-0.18,-0.47,-0.04,0.29,0.25,2.86,123.8,89,9.06
2022-05-26 00:10:00,-0.06,-0.12,-0.05,0.26,0.21,5.88,104.9,89,8.81
2022-05-26 00:15:00,-0.16,-0.09,-0.04,0.25,0.21,1.67,8.66,91,8.6
2022-05-26 00:20:00,-0.16,-0.04,-0.01,0.18,0.17,3.06,25.57,92,8.8
2022-05-26 00:25:00,-0.24,0.02,-0.04,0.23,0.19,5.15,58.85,91,9.18
2022-05-26 00:30:00,-0.17,-0.37,-0.04,0.21,0.17,5.97,56.83,90,9.2
2022-05-26 00:35:00,-0.16,0.11,-0.06,0.32,0.26,6.1,43.6,91,9.04
2022-05-26 00:40:00,-0.08,-0.32,-0.02,0.25,0.23,5.16,53.64,91,9.06
2022-05-26 00:45:00,-0.26,-0.15,-0.06,0.24,0.19,6.1,50.9,90,9
2022-05-26 00:50:00,-0.03,-0.39,-0.05,0.25,0.2,4.52,61.27,90,8.97
2022-05-26 00:55:00,-0.3,-0.28,-0.06,0.31,0.25,5.32,64.99,91,8.66
2022-05-26 01:00:00,-0.34,-0.16,-0.06,0.38,0.32,4.75,48.53,92,8.44
2022-05-26 01:05:00,-0.06,-0.19,Z/S,Z/S,Z/S,5.47,43.06,92,8.5
2022-05-26 01:10:00,-0.12,-0.24,Z/S,Z/S,Z/S,5.91,32.53,92,8.57
2022-05-26 01:15:00,-0.06,-0.05,Z/S,Z/S,Z/S,3.53,43.16,92,8.5
2022-05-26 01:20:00,0.04,-0.15,Z/S,Z/S,Z/S,2.51,65.24,92,8.31
2022-05-26 01:25:00,-0.13,-0.21,Z/S,Z/S,Z/S,4.28,79.43,92,8.05
2022-05-26 01:30:00,-0.1,-0.26,Z/S,Z/S,Z/S,3.19,89.7,93,8
2022-05-26 01:35:00,0.01,-0.23,Z/S,Z/S,Z/S,0.35,102,93,7.83
2022-05-26 01:40:00,-0.16,-0.26,Z/S,Z/S,Z/S,3.87,108,93,7.49
2022-05-26 01:45:00,-0.3,-0.22,Z/S,Z/S,Z/S,4.38,112.1,94,7.41
2022-05-26 01:50:00,-0.02,-0.18,Z/S,Z/S,Z/S,3.93,141.5,95,7.07
2022-05-26 01:55:00,-0.05,-0.09,Z/S,Z/S,Z/S,4.27,136.7,95,6.89
2022-05-26 02:00:00,-0.14,-0.24,Z/S,Z/S,Z/S,3.61,135.6,96,6.83
2022-05-26 02:05:00,-0.04,-0.2,-0.05,0.39,0.34,3.82,117.5,96,6.9
2022-05-26 02:10:00,-0.15,-0.32,4.25,3.46,7.71,4.07,122.4,96,6.79
2022-05-26 02:15:00,-0.12,-0.23,4.4,3.46,7.86,4.97,156.7,96,6.61
2022-05-26 02:20:00,-0.23,-0.32,1.92,1.61,3.54,5.53,164.3,96,6.4
2022-05-26 02:25:00,-0.05,-0.32,0.29,0.6,0.89,4.52,171.4,96,6.31
2022-05-26 02:30:00,-0.16,-0.36,2.06,1.65,3.7,1.01,168.7,97,6.44
2022-05-26 02:35:00,-0.24,-0.02,2.57,3.41,5.98,0,0,97,6.52
2022-05-26 02:40:00,0.07,0.02,4.73,6.42,11.15,0,0,97,6.65
2022-05-26 02:45:00,-0.16,-0.18,0.03,0.85,0.88,1.15,27.99,97,6.61
2022-05-26 02:50:00,-0.07,0.06,-0.01,0.42,0.41,0,0,97,6.52
2022-05-26 02:55:00,-0.26,-0.25,-0.04,0.42,0.39,0,0,97,6.28
2022-05-26 03:00:00,-0.17,-0.16,-0.04,0.38,0.34,0,0,97,6.47
2022-05-26 03:05:00,Z/S,-0.34,-0.02,0.5,0.48,0,0,97,6.24
2022-05-26 03:10:00,Z/S,0.05,-0.05,0.75,0.7,0,0,97,6.27
2022-05-26 03:15:00,Z/S,-0.13,-0.05,0.67,0.62,0,0,97,6.12
2022-05-26 03:20:00,Z/S,0.06,-0.05,0.58,0.53,1.34,39.45,97,5.8
2022-05-26 03:25:00,Z/S,-0.03,-0.02,0.54,0.52,2.97,60.19,97,5.98
2022-05-26 03:30:00,Z/S,-0.06,-0.04,0.46,0.42,0,0,97,5.48
2022-05-26 03:35:00,Z/S,-0.16,-0.03,0.35,0.32,0.02,116.7,97,5.28
2022-05-26 03:40:00,Z/S,0.01,-0.04,0.32,0.29,0.02,162.2,97,5.16
2022-05-26 03:45:00,Z/S,-0.14,0.02,0.39,0.41,0.02,131.2,97,5.27
2022-05-26 03:50:00,Z/S,-0.09,-0.03,0.38,0.35,0.04,162.9,97,4.95
2022-05-26 03:55:00,Z/S,-0.35,-0.02,0.42,0.4,0,0,98,4.83
2022-05-26 04:00:00,Z/S,0.03,2.5,0.67,3.17,0,0,98,4.95
2022-05-26 04:05:00,0.23,Z/S,7.66,3.49,11.15,3.17,225.4,98,5.11
2022-05-26 04:10:00,0.27,Z/S,3.34,2.95,6.29,6.67,223.5,98,5.24
2022-05-26 04:15:00,0.1,Z/S,5.53,5.02,10.54,4.82,214.7,98,5.65
2022-05-26 04:20:00,-0.03,Z/S,5.49,4.95,10.43,3.51,212.5,98,5.77
2022-05-26 04:25:00,-0.09,Z/S,7.88,2.67,10.55,0.26,198.4,98,5.34
2022-05-26 04:30:00,-0.24,Z/S,0.53,1.16,1.68,0,0,98,4.79
2022-05-26 04:35:00,-0.01,Z/S,1.85,2.64,4.49,4.05,157.1,98,4.88
2022-05-26 04:40:00,-0.11,Z/S,2.25,2.97,5.22,4.57,158.5,98,5.16
2022-05-26 04:45:00,-0.11,Z/S,2.39,2.73,5.12,5.34,170.1,98,5.2
2022-05-26 04:50:00,-0.13,Z/S,2.43,2.6,5.03,6.62,177,98,5.29
2022-05-26 04:55:00,-0.26,Z/S,0.49,1.36,1.85,6.27,177.2,98,5.82
2022-05-26 05:00:00,-0.17,Z/S,0.42,1.64,2.06,5.85,194.4,98,5.86
2022-05-26 05:05:00,-0.11,0.02,0.97,2.51,3.48,5.72,185,98,5.84
2022-05-26 05:10:00,-0.08,-0.1,2.02,2.98,5,5.12,169.8,98,5.82
2022-05-26 05:15:00,0.03,0.11,13.43,4.48,17.91,3.86,166.7,98,5.86
2022-05-26 05:20:00,-0.14,0.34,13.1,4.57,17.67,4.01,170.1,98,6
2022-05-26 05:25:00,0.02,0.27,7.32,4.27,11.59,3.09,193.7,98,6.01
2022-05-26 05:30:00,-0.02,0.28,4.66,4.13,8.79,2.38,218.2,98,6.18
2022-05-26 05:35:00,-0.18,0.52,3.12,4.09,7.2,0,0,98,6.41
2022-05-26 05:40:00,-0.21,0.69,1.6,3.92,5.52,0,0,98,6.74
2022-05-26 05:45:00,0.03,0.6,2.74,5.98,8.73,0.5,240.9,98,6.97
2022-05-26 05:50:00,-0.08,0.33,1.6,4.48,6.08,1.57,225.5,98,7.04
2022-05-26 05:55:00,-0.08,0.21,1.45,5.13,6.58,0.18,222.9,98,7.11
2022-05-26 06:00:00,0.06,0.29,1.44,4.76,6.19,0,0,98,7.25
2022-05-26 06:05:00,-0.09,0.27,0.81,2.81,3.62,0,0,97,7.35
2022-05-26 06:10:00,-0.16,0.13,0.32,1.56,1.87,0.12,130.6,97,7.42
2022-05-26 06:15:00,0.07,-0.2,0.47,1.42,1.89,0,0,96,7.52
2022-05-26 06:20:00,-0.21,0.02,0.18,1.12,1.3,0,0,96,7.65
2022-05-26 06:25:00,-0.21,0.83,0.5,1.63,2.13,3.26,13.53,95,7.76
2022-05-26 06:30:00,0.1,0.52,0.57,1.73,2.3,4.15,10.78,94,7.67
2022-05-26 06:35:00,0.13,0.81,0.44,1.49,1.93,2.84,1.86,94,7.67
2022-05-26 06:40:00,0.05,0.88,1.28,2.88,4.17,0.99,19.34,93,7.8
2022-05-26 06:45:00,0.01,1.32,0.3,1.18,1.48,5.25,9.36,93,7.9
2022-05-26 06:50:00,0.05,0.03,0.44,0.86,1.3,4.67,24.06,93,7.8
2022-05-26 06:55:00,-0.06,-0.09,1.11,1.6,2.71,3.1,59.42,93,7.99
2022-05-26 07:00:00,-0.11,-0.23,0.8,1.31,2.11,0.91,48.59,92,8.37
2022-05-26 07:05:00,0.12,-0.22,0.69,1.17,1.85,1.01,59.21,90,8.82
2022-05-26 07:10:00,0.31,0.17,0.74,1.22,1.96,1.52,96.9,86,9.81
2022-05-26 07:15:00,0.45,-0.05,1.43,2.15,3.58,2.99,61.51,85,9.5
2022-05-26 07:20:00,1.14,-0.14,1.17,2.2,3.36,1.57,66.28,86,9.43
2022-05-26 07:25:00,0.38,-0.18,0.93,2.3,3.23,2.2,15,87,9.37
2022-05-26 07:30:00,0.23,-0.07,1.47,2.86,4.33,8.37,305.2,87,9.52
2022-05-26 07:35:00,0.13,-0.19,0.75,1.84,2.59,12.19,271.2,86,9.63
2022-05-26 07:40:00,2.39,-0.08,2.95,1.83,4.78,14.89,307.1,86,9.5
2022-05-26 07:45:00,0.82,0.26,1.18,2.07,3.25,13.7,285.6,86,9.38
2022-05-26 07:50:00,0.74,-0.34,0.55,1.22,1.77,11.37,269.4,86,9.2
2022-05-26 07:55:00,0.86,-0.24,1.08,2.1,3.18,12.92,276.3,86,9.12
2022-05-26 08:00:00,0.91,0.02,0.96,2.4,3.36,14.12,271.6,86,9.14
2022-05-26 08:05:00,0.83,-0.09,1.29,3.04,4.33,10.3,245.1,87,9.1
2022-05-26 08:10:00,0.39,-0.22,0.42,1.91,2.33,9.96,237.3,87,8.99
2022-05-26 08:15:00,0.01,-0.02,0.34,2.01,2.35,10.32,243.7,88,8.88
2022-05-26 08:20:00,-0.09,0.05,0.21,2.02,-9999,10.67,233.7,88,8.91
2022-05-26 08:25:00,0.11,0.06,0.1,1.62,1.72,9.94,233.9,89,8.8
2022-05-26 08:30:00,-0.1,-0.17,0.7,1.99,2.69,8.47,217.7,90,8.76
2022-05-26 08:35:00,0.02,-0.11,2.26,5.3,7.56,2.01,219.8,90,8.71
2022-05-26 08:40:00,0.53,-0.13,0.74,3.47,4.21,4.42,109,91,8.74
2022-05-26 08:45:00,0.34,-0.07,2.56,2.66,5.22,4.64,133.7,92,8.69
2022-05-26 08:50:00,0.13,-0.21,1.06,2.6,3.65,5.51,126.9,92,8.63
2022-05-26 08:55:00,0.37,-0.37,1.43,2.37,3.8,8.71,113.9,93,8.66
2022-05-26 09:00:00,0.57,-0.19,0.72,2.13,2.85,6.61,92.3,94,8.73
2022-05-26 09:05:00,0.8,-0.23,0.73,1.95,2.67,7.03,52.24,93,8.95
2022-05-26 09:10:00,0.59,-0.06,1.72,2.49,4.21,10.26,82.7,92,9.39
2022-05-26 09:15:00,0.51,-0.38,0.93,1.56,2.49,8.79,71.45,89,10.05
2022-05-26 09:20:00,0.67,-0.01,1.21,1.96,3.17,5.98,77.64,87,10.59
2022-05-26 09:25:00,1.46,-0.39,1.88,3.57,5.45,4.38,62.03,82,11.09
2022-05-26 09:30:00,3.02,-0.26,2.09,3.82,5.92,2.93,98.2,80,11.6
