Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS19, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C)
2022-05-25 08:25:00,-0.13,0.38,2.32,-0.17,0.25,0.08,7.57,104.1,72,6.67
2022-05-25 08:30:00,-0.09,0.65,2.36,-0.16,0.36,0.2,6.88,116.6,72,6.82
2022-05-25 08:35:00,-0.17,0.35,2.34,-0.1,0.5,0.4,6.96,108.5,71,6.92
2022-05-25 08:40:00,-0.14,0.42,2.32,-0.14,0.42,0.28,6.44,128.4,72,7.1
2022-05-25 08:45:00,-0.1,0.31,2.33,-0.02,0.74,0.72,6.86,111.1,70,7.29
2022-05-25 08:50:00,4.42,0.47,2.32,-0.01,0.86,0.85,4.81,118.4,69,7.53
2022-05-25 08:55:00,10.99,0.53,2.34,0.1,1.31,1.4,4.86,109.3,68,7.83
2022-05-25 09:00:00,7.04,0.54,2.37,-0.02,1.07,1.05,4.86,134.7,66,8.05
2022-05-25 09:05:00,7.77,0.78,2.39,0.29,2.22,2.51,4.13,48.55,67,8.26
2022-05-25 09:10:00,10.45,0.78,2.43,1.28,4.91,6.19,5.72,36.37,67,8.33
2022-05-25 09:15:00,9.84,0.95,2.42,1.24,4.86,6.1,4.82,69.49,65,8.38
2022-05-25 09:20:00,9.01,0.84,2.38,1.36,4.95,6.3,5.6,49.39,65,8.53
2022-05-25 09:25:00,2.74,1.27,2.37,1.59,4.41,5.99,6.11,15.05,65,9.11
2022-05-25 09:30:00,1.37,1.5,2.34,0.94,2.66,3.59,6.6,39.94,63,9.43
2022-05-25 09:35:00,0.58,0.8,2.31,0.21,1.51,1.72,7.72,45.09,63,9.22
2022-05-25 09:40:00,0.53,0.75,2.31,0.77,2.79,3.56,8.77,74.81,63,9.3
2022-05-25 09:45:00,0.41,0.87,2.33,0.57,2.15,2.72,9,86,63,9.31
2022-05-25 09:50:00,0.43,0.5,2.33,0.43,1.93,2.35,11.01,81.4,63,9.38
2022-05-25 09:55:00,1.12,0.5,2.29,0.78,2.76,3.54,12.03,90.9,62,9.4
2022-05-25 10:00:00,0.74,0.53,2.25,0.38,1.33,1.7,10.71,76.14,60,9.86
2022-05-25 10:05:00,1.79,0.4,2.31,2.81,4.54,7.35,10.77,114.6,56,10.17
2022-05-25 10:10:00,3.69,0.35,2.35,3.3,5.6,8.9,8.47,110.7,56,10.3
2022-05-25 10:15:00,4.88,0.7,2.35,2.4,4.5,6.9,7.93,91.9,56,10.32
2022-05-25 10:20:00,2.42,0.46,2.31,0.72,1.84,2.56,9.59,129.3,56,10.56
2022-05-25 10:25:00,2.62,0.41,2.32,0.1,0.77,0.87,11.96,112.2,56,10.86
2022-05-25 10:30:00,0.96,0.26,2.29,-0.14,0.34,0.21,12.01,150.9,55,10.89
2022-05-25 10:35:00,0.9,0.51,2.29,-0.13,0.45,0.32,11.29,124.7,55,10.94
2022-05-25 10:40:00,1.78,0.3,2.3,0.02,0.81,0.82,11.93,98.9,55,11
2022-05-25 10:45:00,2.01,0.4,2.31,-0.06,0.71,0.65,11.41,120.9,56,11.05
2022-05-25 10:50:00,1.83,0.36,2.31,0.23,1.14,1.37,12.93,124.5,56,11.2
2022-05-25 10:55:00,0.08,0.21,2.31,-0.07,0.36,0.29,11.51,135.9,57,11.41
2022-05-25 11:00:00,0.55,0.36,2.27,-0.12,0.37,0.26,10.39,133,57,11.44
2022-05-25 11:05:00,1.04,0.34,2.25,-0.17,0.36,0.19,7.9,164.1,58,11.06
2022-05-25 11:10:00,0.1,0.23,2.26,-0.1,0.34,0.24,11.59,144.8,59,11.36
2022-05-25 11:15:00,0.07,0.44,2.26,-0.09,0.33,0.24,13,148.3,57,11.58
2022-05-25 11:20:00,0.05,0.34,2.29,-0.16,0.33,0.17,12.12,155.4,57,11.5
2022-05-25 11:25:00,-0.07,0.39,2.3,-0.13,0.29,0.16,9.03,157.1,58,11.42
2022-05-25 11:30:00,0.18,0.51,2.27,-0.16,0.32,0.16,10.36,126.8,59,11.65
2022-05-25 11:35:00,0.07,0.35,2.29,0.01,0.56,0.57,14.27,120.8,60,11.92
2022-05-25 11:40:00,0.01,0.26,2.29,0.03,0.61,0.64,12.49,139.2,61,11.52
2022-05-25 11:45:00,-0.02,0.26,2.28,0.22,0.69,0.91,11.94,170,60,11.63
2022-05-25 11:50:00,-0.02,0.37,2.31,-0.16,0.37,0.21,14.52,161,60,11.67
2022-05-25 11:55:00,-0.3,0.48,2.32,-0.02,0.42,0.41,12.56,140,60,11.92
2022-05-25 12:00:00,-0.13,0.47,2.33,-0.08,0.48,0.4,11.03,148.4,61,11.64
2022-05-25 12:05:00,-0.19,0.6,2.33,-0.07,0.47,0.39,13.19,150.6,60,11.75
2022-05-25 12:10:00,-0.06,0.75,2.31,-0.09,0.45,0.36,12.79,150.5,61,11.72
2022-05-25 12:15:00,-0.17,0.57,2.32,-0.09,0.4,0.31,13.14,131.4,60,11.99
2022-05-25 12:20:00,-0.12,0.48,2.32,-0.13,0.37,0.24,13.97,140.6,60,11.88
2022-05-25 12:25:00,0.01,0.52,2.31,-0.14,0.31,0.18,12.17,114.4,60,12.01
2022-05-25 12:30:00,-0.08,0.66,2.32,-0.14,0.47,0.33,13.47,155.4,59,12.27
2022-05-25 12:35:00,-0.06,0.48,2.35,-0.12,0.43,0.31,13.77,160,61,12.08
2022-05-25 12:40:00,-0.15,0.57,2.34,-0.12,0.35,0.23,10.07,159.4,60,12.31
2022-05-25 12:45:00,-0.11,0.44,2.33,-0.15,0.31,0.16,13.27,119.1,60,12.13
2022-05-25 12:50:00,-0.07,0.56,2.34,-0.11,0.35,0.25,12.75,122.6,60,12.45
2022-05-25 12:55:00,-0.14,0.66,2.34,-0.09,0.31,0.22,8.99,128.7,59,12.77
2022-05-25 13:00:00,-0.09,0.61,2.35,-0.12,0.36,0.24,11.05,153.7,59,13.03
2022-05-25 13:05:00,-0.01,0.81,2.37,-0.13,0.48,0.35,14.51,166,59,12.66
2022-05-25 13:10:00,0,0.66,2.38,-0.07,0.74,0.67,15.51,150.5,59,12.66
2022-05-25 13:15:00,-0.11,0.53,2.4,-0.1,0.42,0.32,13.78,126,57,12.86
2022-05-25 13:20:00,-0.18,0.64,2.41,-0.12,0.44,0.33,14.91,119.4,58,12.9
2022-05-25 13:25:00,-0.14,0.39,2.39,0.14,0.88,1.03,13.85,128.8,57,13.35
2022-05-25 13:30:00,-0.05,0.41,2.38,-0.06,0.53,0.46,19.16,153.6,56,13.09
2022-05-25 13:35:00,-0.05,0.43,2.4,-0.18,0.42,0.25,14.03,151.5,56,12.85
2022-05-25 13:40:00,-0.18,0.69,2.38,-0.16,0.44,0.27,11.78,160.1,56,12.96
2022-05-25 13:45:00,-0.07,0.39,2.34,-0.13,0.38,0.25,11.94,155.1,56,13.26
2022-05-25 13:50:00,0,0.42,2.37,-0.12,0.31,0.2,14.09,177.8,55,13.23
2022-05-25 13:55:00,-0.02,0.58,2.38,-0.09,0.45,0.37,12.83,166.2,55,13.5
2022-05-25 14:00:00,-0.17,0.36,2.39,-0.18,0.36,0.19,10.04,146.2,54,13.31
2022-05-25 14:05:00,-0.19,0.55,2.4,-0.15,0.37,0.22,8.16,134.3,54,13.38
2022-05-25 14:10:00,0.02,0.48,2.38,-0.21,0.35,0.14,6.29,109.4,54,13.31
2022-05-25 14:15:00,0.03,0.56,2.36,-0.17,0.32,0.15,10.26,186.7,54,13.47
2022-05-25 14:20:00,-0.09,0.4,2.33,-0.14,0.31,0.16,8.01,179.2,53,13.32
2022-05-25 14:25:00,-0.06,0.43,2.34,-0.12,0.34,0.22,11.62,164.1,54,13.29
2022-05-25 14:30:00,-0.04,0.44,2.34,-0.12,0.3,0.17,13.26,145.9,56,13.21
2022-05-25 14:35:00,-0.14,0.38,2.51,-0.12,0.35,0.23,14.1,115.1,56,13.34
2022-05-25 14:40:00,-0.08,0.47,2.37,-0.17,0.39,0.23,10.76,167.2,52,13.67
2022-05-25 14:45:00,-0.09,0.58,2.37,-0.18,0.46,0.28,11.88,172.5,54,13.45
2022-05-25 14:50:00,-0.18,0.54,2.41,-0.15,0.49,0.33,10.9,152.4,55,13.32
2022-05-25 14:55:00,-0.03,0.69,2.42,-0.11,0.55,0.44,14.08,146.1,54,13.56
2022-05-25 15:00:00,-0.06,0.53,2.35,-0.13,0.44,0.31,8.34,150.1,53,13.4
2022-05-25 15:05:00,-0.26,0.56,2.33,-0.15,0.44,0.29,10.26,164.3,54,13.53
2022-05-25 15:10:00,-0.09,0.6,2.35,-0.1,0.43,0.33,8.47,124.7,54,13.52
2022-05-25 15:15:00,-0.18,0.67,2.36,-0.14,0.43,0.3,3.39,79.96,54,13.45
2022-05-25 15:20:00,-0.23,0.5,2.35,-0.16,0.4,0.25,6.41,86.7,54,13.54
2022-05-25 15:25:00,-0.21,0.43,2.36,-0.17,0.3,0.14,9.09,56.08,60,13.11
2022-05-25 15:30:00,0,0.54,2.36,-0.17,0.49,0.32,12.24,47.23,59,12.98
2022-05-25 15:35:00,-0.1,0.57,2.39,-0.17,0.29,0.13,10.48,46.69,60,12.94
2022-05-25 15:40:00,0,0.76,2.37,-0.19,0.29,0.1,11.09,56.1,61,12.92
2022-05-25 15:45:00,-0.25,0.57,2.36,-0.18,0.28,0.1,11.88,39.72,63,12.77
2022-05-25 15:50:00,-0.14,0.7,2.37,-0.17,0.3,0.12,11.71,37.91,66,12.52
2022-05-25 15:55:00,-0.07,0.63,2.38,-0.16,0.28,0.11,10.42,41.5,65,12.39
2022-05-25 16:00:00,-0.14,0.66,2.34,-0.16,0.29,0.13,11.87,34.34,65,12.26
2022-05-25 16:05:00,-0.01,0.56,2.33,-0.17,0.26,0.09,8.97,21.67,67,12.11
2022-05-25 16:10:00,0.01,0.74,2.33,-0.18,0.31,0.12,7.06,33.55,70,11.99
2022-05-25 16:15:00,0.01,0.71,2.35,-0.14,0.26,0.12,5.96,38.75,72,11.92
2022-05-25 16:20:00,-0.08,0.73,2.33,-0.18,0.3,0.12,4.67,18.51,75,11.6
2022-05-25 16:25:00,-0.23,0.75,2.34,-0.24,0.35,0.11,6.69,49.84,75,11.33
2022-05-25 16:30:00,-0.18,0.64,2.34,-0.16,0.32,0.16,11.17,82.5,71,11.43
2022-05-25 16:35:00,-0.09,1.11,2.36,-0.15,0.48,0.33,12.85,65.94,72,11.47
2022-05-25 16:40:00,-0.27,1.05,2.32,-0.11,0.4,0.29,10.06,79.12,77,11.14
2022-05-25 16:45:00,-0.02,1.54,2.32,-0.05,0.8,0.74,8.93,84.3,73,11.39
2022-05-25 16:50:00,-0.08,2.09,2.38,0.52,3.45,3.97,10.97,83.1,70,11.77
2022-05-25 16:55:00,-0.14,3.02,2.36,0.42,3.05,3.47,11.34,78.87,68,11.87
2022-05-25 17:00:00,0.01,2.52,2.38,0.47,3.07,3.54,11.26,92.6,67,11.85
2022-05-25 17:05:00,0.12,1.74,2.44,1.08,4.98,6.06,11.27,87.2,66,12.03
2022-05-25 17:10:00,0.02,2.91,2.37,1.65,4.94,6.59,12.6,67.15,64,12.28
2022-05-25 17:15:00,0.15,1.94,2.34,0.13,1.42,1.55,15.89,82.4,61,12.29
2022-05-25 17:20:00,0.57,0.99,2.36,0.1,1.33,1.43,12.86,76.87,62,12.3
2022-05-25 17:25:00,0.67,0.66,2.34,0.04,1.05,1.09,13.15,97.8,60,12.5
2022-05-25 17:30:00,0.42,0.85,2.33,0.01,1.52,1.53,14.8,98.8,59,12.52
2022-05-25 17:35:00,0.05,0.83,2.31,-0.17,0.76,0.59,13.89,94.1,60,12.5
2022-05-25 17:40:00,0.03,0.61,2.32,-0.13,0.63,0.5,11.74,95.3,58,12.71
2022-05-25 17:45:00,0.09,0.8,2.32,-0.14,0.65,0.51,14.38,102.3,59,12.82
2022-05-25 17:50:00,1.14,0.88,2.29,0.61,4.08,4.69,14.67,119.6,61,12.54
2022-05-25 17:55:00,0.09,0.6,2.3,0,1.19,1.19,15.22,124.1,62,12.23
2022-05-25 18:00:00,-0.05,0.68,2.3,-0.07,0.96,0.9,13.29,123.8,61,12.22
2022-05-25 18:05:00,0.15,0.75,2.34,-0.07,0.98,0.91,13.12,117,61,12.33
2022-05-25 18:10:00,0.14,0.89,2.32,-0.14,0.52,0.38,12.36,114.8,60,12.37
2022-05-25 18:15:00,-0.09,0.84,2.29,-0.03,1.43,1.4,11.44,124.3,60,12.54
2022-05-25 18:20:00,-0.06,0.69,2.3,0.12,1.82,1.93,16.55,141,63,12.37
2022-05-25 18:25:00,-0.13,0.99,2.31,0.22,2.05,2.26,16.39,144.9,65,12.14
2022-05-25 18:30:00,-0.07,0.83,2.33,0.11,1.67,1.78,13.54,143.3,64,12.18
2022-05-25 18:35:00,-0.14,0.96,2.29,0.01,1.42,1.43,13.75,132.8,63,12.24
2022-05-25 18:40:00,-0.15,0.77,2.31,0.2,2.1,2.3,14.12,142,62,12.24
2022-05-25 18:45:00,-0.26,0.94,2.31,0.09,1.85,1.94,12.48,144.3,62,12.09
2022-05-25 18:50:00,-0.15,0.77,2.28,-0.1,1.03,0.93,12.24,151.4,61,11.94
2022-05-25 18:55:00,-0.08,0.85,2.29,-0.09,1.13,1.05,8.43,153.6,62,11.9
2022-05-25 19:00:00,-0.23,0.8,2.31,-0.04,2.02,1.99,9.19,153.2,63,11.81
2022-05-25 19:05:00,-0.02,0.84,2.28,0.29,2.95,3.24,8.73,143.2,62,11.88
2022-05-25 19:10:00,-0.02,0.78,2.27,-0.06,1.43,1.37,8.35,148.1,61,11.98
2022-05-25 19:15:00,0.05,0.74,2.3,-0.06,1.32,1.26,9.31,143.2,62,12.04
2022-05-25 19:20:00,-0.11,0.72,2.29,-0.01,1.36,1.34,11.25,149.3,62,12.06
2022-05-25 19:25:00,-0.06,0.74,2.28,-0.05,1.29,1.23,10.16,149.1,64,11.9
2022-05-25 19:30:00,-0.1,0.93,2.28,-0.06,1.05,0.99,9.64,149.5,64,11.8
2022-05-25 19:35:00,-0.02,0.76,2.3,-0.04,1.77,1.74,8.78,151.1,63,11.8
2022-05-25 19:40:00,-0.07,0.79,2.29,0.03,2.81,2.84,9.43,147.4,63,11.88
2022-05-25 19:45:00,0.02,0.99,2.27,-0.04,1.73,1.68,9.92,151.6,63,11.88
2022-05-25 19:50:00,-0.17,0.92,2.3,0.02,2.32,2.34,8.78,137,63,11.8
2022-05-25 19:55:00,-0.18,0.76,2.27,0.02,2.52,2.54,9.69,147.9,62,11.7
2022-05-25 20:00:00,0.1,0.75,2.27,-0.16,1.34,1.18,7.24,138.1,64,11.6
2022-05-25 20:05:00,0.05,1.08,2.3,-0.15,1.16,1.01,7.06,127.6,63,11.7
2022-05-25 20:10:00,-0.03,0.93,2.29,-0.01,2.55,2.54,6.75,123.5,64,11.6
2022-05-25 20:15:00,-0.11,0.83,2.27,-0.08,1.97,1.9,6.96,120.1,64,11.6
2022-05-25 20:20:00,-0.14,0.9,2.27,-0.15,1.06,0.91,9.12,133.7,64,11.46
2022-05-25 20:25:00,-0.07,0.77,2.26,-0.08,1.23,1.15,10.49,138.4,64,11.36
2022-05-25 20:30:00,0.01,0.95,2.26,-0.17,1.54,1.36,9.56,141,64,11.17
2022-05-25 20:35:00,0.04,0.96,2.25,-0.15,1.15,1,9.36,129.4,65,11.03
2022-05-25 20:40:00,-0.03,0.91,2.25,-0.14,1.27,1.13,9.13,125,66,10.97
2022-05-25 20:45:00,0.08,0.95,2.25,-0.12,1.7,1.58,9.61,129,67,10.77
2022-05-25 20:50:00,-0.15,0.83,2.27,-0.09,1.91,1.83,9.56,124.1,68,10.63
2022-05-25 20:55:00,-0.04,0.76,2.29,-0.11,1.7,1.6,8.51,120.7,69,10.56
2022-05-25 21:00:00,-0.1,0.88,2.29,-0.08,1.88,1.8,10.14,122.9,69,10.49
2022-05-25 21:05:00,0.01,0.94,2.31,-0.11,0.95,0.85,9.89,130.4,69,10.68
2022-05-25 21:10:00,-0.16,0.82,2.26,-0.18,1.27,1.09,8.41,141.7,68,10.59
2022-05-25 21:15:00,-0.04,1.03,2.29,-0.16,2.88,2.72,7.11,143.1,70,10.31
2022-05-25 21:20:00,-0.04,1.08,2.31,-0.16,2.47,2.3,6.67,144.2,72,10.07
2022-05-25 21:25:00,0.01,0.77,2.29,-0.16,2.33,2.17,5.81,115.2,73,9.93
2022-05-25 21:30:00,0,0.59,2.28,-0.18,1.1,0.93,5.55,122.8,74,9.76
2022-05-25 21:35:00,-0.12,0.77,2.3,-0.12,1.95,1.83,7.11,130.5,73,9.94
2022-05-25 21:40:00,-0.23,0.8,2.32,-0.11,2.05,1.94,8.13,129.1,71,10.18
2022-05-25 21:45:00,-0.17,0.96,2.35,-0.08,2.04,1.96,7.82,125,71,10.3
2022-05-25 21:50:00,-0.04,0.73,2.35,-0.09,1.62,1.53,8.72,120.4,70,10.25
2022-05-25 21:55:00,-0.09,0.65,2.34,-0.05,1.72,1.66,8.34,123.5,71,10.2
2022-05-25 22:00:00,-0.09,0.79,2.32,-0.12,2.28,2.16,7.98,127.6,70,10.18
2022-05-25 22:05:00,0.02,0.71,2.3,-0.11,2.48,2.38,7.37,127.6,71,10.04
2022-05-25 22:10:00,-0.2,0.8,2.34,-0.03,2.63,2.59,8.18,124.5,71,9.91
2022-05-25 22:15:00,-0.07,0.96,2.34,-0.14,1.72,1.58,8.78,121.6,71,9.81
2022-05-25 22:20:00,-0.14,0.79,2.3,-0.15,1.5,1.34,8.39,116.4,72,9.76
2022-05-25 22:25:00,-0.23,0.67,2.29,-0.03,2.07,2.04,8.6,123,73,9.67
2022-05-25 22:30:00,-0.14,0.79,2.32,-0.05,1.81,1.75,8.66,122,73,9.52
2022-05-25 22:35:00,-0.14,0.91,2.37,-0.04,1.8,1.76,8.97,122,73,9.44
2022-05-25 22:40:00,-0.24,0.97,2.36,-0.08,1.75,1.67,10.71,130.6,73,9.34
2022-05-25 22:45:00,-0.07,0.88,2.34,-0.05,1.28,1.23,9.97,133.5,74,9.28
2022-05-25 22:50:00,-0.03,1.11,2.35,-0.08,1.18,1.1,12.84,137.6,75,9.07
2022-05-25 22:55:00,-0.07,0.77,2.34,-0.11,1,0.89,8.61,128.4,74,9.17
2022-05-25 23:00:00,-0.27,1.21,2.31,-0.14,1.64,1.51,10.26,136.1,76,8.94
2022-05-25 23:05:00,-0.01,1.12,2.34,-0.08,1.48,1.4,9.12,123.5,77,8.97
2022-05-25 23:10:00,-0.21,1.14,2.34,-0.09,1.01,0.91,9.43,122.6,77,8.87
2022-05-25 23:15:00,-0.01,1.15,2.32,-0.02,1.28,1.26,9.58,121.6,78,8.74
2022-05-25 23:20:00,-0.17,0.8,2.35,-0.02,1.29,1.27,10.48,125.2,78,8.64
2022-05-25 23:25:00,-0.18,0.8,2.38,-0.07,0.84,0.77,12.3,129.2,78,8.55
2022-05-25 23:30:00,-0.21,0.79,2.37,-0.15,0.7,0.56,12.63,131.7,77,8.6
2022-05-25 23:35:00,-0.08,0.91,2.34,-0.01,0.96,0.95,12.56,130,77,8.52
2022-05-25 23:40:00,-0.13,0.98,2.34,-0.05,1.19,1.13,12.09,133.2,77,8.42
2022-05-25 23:45:00,-0.15,1.18,2.33,-0.13,0.7,0.57,12.7,128.9,77,8.4
2022-05-25 23:50:00,-0.2,1.1,2.32,-0.13,0.56,0.43,14.01,134.7,77,8.3
2022-05-25 23:55:00,-0.13,1.06,2.35,-0.12,0.72,0.6,14.9,139.5,77,8.19
2022-05-26 00:00:00,-0.19,1.25,2.34,-0.1,1.06,0.96,14.55,140.5,77,8.08
2022-05-26 00:05:00,-0.14,0.91,2.34,-0.06,1.79,1.72,14.28,140.9,78,7.97
2022-05-26 00:10:00,-0.25,0.95,2.36,-0.05,1.65,1.61,15.19,135.7,78,7.8
2022-05-26 00:15:00,-0.23,1.04,2.34,-0.07,0.9,0.82,12.81,135.5,78,7.72
2022-05-26 00:20:00,-0.13,1.08,2.32,-0.14,0.66,0.52,14.53,136.3,78,7.61
2022-05-26 00:25:00,-0.26,1.15,2.31,-0.16,0.67,0.51,15.1,139.8,78,7.52
2022-05-26 00:30:00,-0.24,1.04,2.3,0.08,1.68,1.76,16.23,141.1,79,7.36
2022-05-26 00:35:00,-0.07,0.97,2.32,0.2,3.02,3.21,14.71,141.5,80,7.12
2022-05-26 00:40:00,-0.1,0.93,2.33,0.08,2.35,2.43,16.48,141.4,80,6.94
2022-05-26 00:45:00,-0.09,0.84,2.33,0,1.84,1.84,16.22,140.3,81,6.79
2022-05-26 00:50:00,-0.2,0.93,2.34,-0.02,1.73,1.71,15.29,138.2,81,6.57
2022-05-26 00:55:00,-0.24,0.61,2.31,-0.08,1.89,1.81,14.18,134.8,82,6.4
2022-05-26 01:00:00,-0.16,0.81,2.32,-0.1,2.08,1.98,14.7,138.1,83,6.25
2022-05-26 01:05:00,-0.05,0.96,2.32,-0.1,1.29,1.19,12.49,136.3,83,6.05
2022-05-26 01:10:00,-0.33,1.08,2.37,-0.04,1.08,1.04,12.05,130,84,5.91
2022-05-26 01:15:00,-0.08,0.98,2.37,-0.02,0.94,0.92,11.74,118.7,85,5.86
2022-05-26 01:20:00,-0.03,0.91,2.35,-0.08,0.6,0.52,12.95,112.9,85,5.7
2022-05-26 01:25:00,-0.12,0.8,2.38,-0.04,0.57,0.53,13.3,115.3,85,5.53
2022-05-26 01:30:00,-0.11,0.67,2.37,0.18,1.24,1.42,12.55,118.4,86,5.41
2022-05-26 01:35:00,0.08,0.68,2.41,0.1,1.14,1.24,13.66,122,86,5.3
2022-05-26 01:40:00,-0.15,0.77,2.35,0.23,1.38,1.61,11.55,122.1,86,5.25
2022-05-26 01:45:00,-0.23,0.49,2.35,0.19,1.4,1.59,11.81,123.3,86,5.17
2022-05-26 01:50:00,-0.2,0.51,2.33,0.19,1.02,1.2,14.29,125.6,86,5.1
2022-05-26 01:55:00,-0.22,0.69,2.29,0.27,1.19,1.47,13.33,126.4,86,5.1
2022-05-26 02:00:00,-0.12,0.47,2.33,0.27,1.27,1.54,12.53,118,86,5
2022-05-26 02:05:00,-0.19,0.52,2.29,Z/S,Z/S,Z/S,11.88,119.1,88,4.77
2022-05-26 02:10:00,-0.07,0.76,2.33,Z/S,Z/S,Z/S,11.97,123.9,88,4.59
2022-05-26 02:15:00,-0.11,0.62,2.3,Z/S,Z/S,Z/S,13.19,124.5,89,4.44
2022-05-26 02:20:00,-0.24,0.69,2.35,Z/S,Z/S,Z/S,12.4,127.8,88,4.4
2022-05-26 02:25:00,-0.15,0.6,2.37,Z/S,Z/S,Z/S,13.58,124.8,88,4.4
2022-05-26 02:30:00,-0.27,0.47,2.39,Z/S,Z/S,Z/S,13.23,129.5,88,4.31
2022-05-26 02:35:00,-0.07,0.73,2.34,Z/S,Z/S,Z/S,14.54,127.5,88,4.36
2022-05-26 02:40:00,-0.14,0.69,2.33,Z/S,Z/S,Z/S,14.25,124.1,87,4.34
2022-05-26 02:45:00,-0.2,0.67,2.37,Z/S,Z/S,Z/S,14.63,121.9,88,4.3
2022-05-26 02:50:00,-0.15,0.33,2.4,Z/S,Z/S,Z/S,12.68,124,88,4.2
2022-05-26 02:55:00,0.22,0.54,2.42,Z/S,Z/S,Z/S,13.34,125.5,88,4.11
2022-05-26 03:00:00,0.41,0.64,2.39,Z/S,Z/S,Z/S,11.75,121.9,88,4.01
2022-05-26 03:05:00,0.31,0.63,2.4,0.02,0.97,0.99,12.58,112.9,89,3.83
2022-05-26 03:10:00,0.31,0.66,2.35,-0.03,0.79,0.76,12.29,116,90,3.61
2022-05-26 03:15:00,0.25,0.55,2.35,0.31,1.4,1.71,13.51,122.5,90,3.63
2022-05-26 03:20:00,0.28,0.65,2.35,0.22,1.62,1.84,13.12,124.4,89,3.7
2022-05-26 03:25:00,0.36,0.46,2.38,0.36,1.85,2.2,11.88,123.3,89,3.7
2022-05-26 03:30:00,0.38,0.76,2.39,0.58,2.52,3.1,12.73,124.7,89,3.57
2022-05-26 03:35:00,0.27,0.52,2.34,0.77,2.63,3.4,12.16,123.8,90,3.43
2022-05-26 03:40:00,0.28,0.72,2.31,1.11,3.34,4.45,11.88,118.8,90,3.49
2022-05-26 03:45:00,0.42,0.59,2.31,0.76,2.3,3.06,12.61,113.6,90,3.36
2022-05-26 03:50:00,0.27,0.66,2.32,1.52,2.97,4.49,12.78,115.5,91,3.2
2022-05-26 03:55:00,0.14,0.52,2.32,1.4,3.57,4.97,12.53,121.3,91,3.27
2022-05-26 04:00:00,0.46,0.62,2.32,1.05,3.14,4.19,13.02,123.1,91,3.3
2022-05-26 04:05:00,Z/S,0.63,Z/S,0.58,2.39,2.96,12.77,123.9,91,3.36
2022-05-26 04:10:00,Z/S,0.44,Z/S,1.15,3.84,4.99,11.62,120.6,91,3.5
2022-05-26 04:15:00,Z/S,0.54,Z/S,1.36,3.86,5.22,12.31,121.7,91,3.5
2022-05-26 04:20:00,Z/S,0.51,Z/S,0.68,2.55,3.23,11.98,132.8,91,3.5
2022-05-26 04:25:00,Z/S,0.48,Z/S,0.8,2.71,3.51,12.86,127.9,91,3.55
2022-05-26 04:30:00,Z/S,0.59,Z/S,1.37,4.21,5.58,13.06,124.4,90,3.6
2022-05-26 04:35:00,Z/S,0.63,Z/S,0.59,2.31,2.9,11.94,125.7,90,3.6
2022-05-26 04:40:00,Z/S,0.62,Z/S,0.91,3.19,4.1,11.11,121.7,90,3.69
2022-05-26 04:45:00,Z/S,0.6,Z/S,0.66,2.38,3.04,11.39,119.1,90,3.74
2022-05-26 04:50:00,Z/S,0.46,Z/S,0.41,1.98,2.39,13.01,125.5,90,3.62
2022-05-26 04:55:00,Z/S,0.53,Z/S,0.46,1.84,2.3,13.57,125,91,3.6
2022-05-26 05:00:00,Z/S,0.4,Z/S,0.81,2.31,3.12,13.91,121.5,91,3.66
2022-05-26 05:05:00,0.09,Z/S,2.32,0.56,1.81,2.37,14.46,118.2,91,3.7
2022-05-26 05:10:00,0.4,Z/S,2.36,0.12,1,1.13,13.78,113.5,91,3.55
2022-05-26 05:15:00,0.22,Z/S,2.34,0.28,1.14,1.41,14.41,123.3,91,3.47
2022-05-26 05:20:00,0.39,Z/S,2.37,0.28,0.98,1.25,13.67,119,91,3.54
2022-05-26 05:25:00,0.41,Z/S,2.34,0.52,1.43,1.95,13.92,122.3,91,3.55
2022-05-26 05:30:00,0.34,Z/S,2.35,0.47,1.78,2.25,13.47,123.1,91,3.54
2022-05-26 05:35:00,0.32,Z/S,2.3,0.28,1.25,1.53,13.53,125.3,91,3.6
2022-05-26 05:40:00,0.39,Z/S,2.37,0.36,1.17,1.53,14.84,124.5,91,3.72
2022-05-26 05:45:00,0.12,Z/S,2.32,0.31,1.12,1.43,15.38,120.6,90,3.87
2022-05-26 05:50:00,0.31,Z/S,2.36,0.49,1.39,1.89,14.47,125.4,90,3.9
2022-05-26 05:55:00,0.26,Z/S,2.35,0.28,1.1,1.38,13.19,135.9,90,3.92
2022-05-26 06:00:00,0.24,Z/S,2.39,0.1,0.81,0.91,13.83,133.2,90,3.9
2022-05-26 06:05:00,0.22,0.44,2.38,0.21,1.11,1.33,11.01,131.7,90,4.04
2022-05-26 06:10:00,0.2,0.5,2.37,0.14,0.94,1.08,14.82,137.1,90,4.15
2022-05-26 06:15:00,0.37,0.44,2.34,0.53,1.68,2.21,13.5,137.9,89,4.32
2022-05-26 06:20:00,0.14,0.5,2.34,0.53,1.91,2.43,12.66,141.4,88,4.58
