Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS11, L1, 5Mn
Exported On:,2022/08/24,10:54
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-05-25 13:05:00,4.07,0,2.02,2.02,0,15.13,50,4.3,359.5
2022-05-25 13:10:00,4.35,0,2.05,2.04,0.008,15.63,48,4.39,301.1
2022-05-25 13:15:00,4.1,0,2.03,2.03,0,16.08,47,5.8,309.2
2022-05-25 13:20:00,3.72,0,2.04,2.03,0.006,15.74,47,5.41,318.5
2022-05-25 13:25:00,3.1,0,2.04,2.04,0.006,15.51,50,7.64,3.01
2022-05-25 13:30:00,2.33,0,2.02,2.02,0.004,15.08,50,7.61,6.9
2022-05-25 13:35:00,2.52,0,2.02,2.02,0.008,15.78,47,6.09,324.9
2022-05-25 13:40:00,2.4,0,2.02,2.02,0,17.15,45,5.5,321.5
2022-05-25 13:45:00,2.01,0,2.01,2.01,0,16.42,49,7.48,4.92
2022-05-25 13:50:00,2.85,0,2.03,2.01,0.018,15.86,48,7.21,11.18
2022-05-25 13:55:00,2.21,0,2.01,2.01,0,16.5,46,6.77,346.8
2022-05-25 14:00:00,2.33,0,2.02,2.02,0,17.03,46,6.94,7.29
2022-05-25 14:05:00,2.45,0,2.01,2.01,0,16.52,47,4.75,39.22
2022-05-25 14:10:00,3.07,0,2.01,2.01,0,17.31,44,3.42,85.7
2022-05-25 14:15:00,2.31,0,2.02,2.01,0.008,17.55,43,5.2,126.3
2022-05-25 14:20:00,1.94,0,2.01,2.01,0,17.53,42,3.87,125
2022-05-25 14:25:00,2.14,0,2.01,2.01,0,17.77,43,3.48,75.89
2022-05-25 14:30:00,2.61,0,2.01,2.01,0,17.11,45,3.34,29.81
2022-05-25 14:35:00,3.16,0,2.01,2.01,0.001,17.35,44,3.65,9.88
2022-05-25 14:40:00,5.83,0,2.02,2.01,0.008,17.68,42,5.37,309.9
2022-05-25 14:45:00,7.44,0,2.02,2.02,0,17.6,42,6.72,322.2
2022-05-25 14:50:00,7.03,0.08,2.03,2.03,0,17.82,42,6.71,330.4
2022-05-25 14:55:00,5.74,0.04,2.01,2.01,0,17.63,43,6.01,19.67
2022-05-25 15:00:00,4.52,0,2.01,2.01,0,17.24,45,6.99,33.93
2022-05-25 15:05:00,3.04,0,2.01,2.01,0,17.45,45,7.14,27.08
2022-05-25 15:10:00,1.53,0,2.02,2.01,0.009,17.68,44,6.24,47.22
2022-05-25 15:15:00,1.02,0,2.02,2.01,0.008,18.39,42,5.29,30.57
2022-05-25 15:20:00,1.44,0,2.02,2.02,0.006,18.25,40,4.26,56.86
2022-05-25 15:25:00,1.39,0,2.02,2.02,0.003,18.15,40,3.95,44.37
2022-05-25 15:30:00,1.06,0,2.02,2.02,0.003,18.31,42,3.83,58.22
2022-05-25 15:35:00,1.07,0,2.02,2.02,0.003,18.72,41,4.57,79.02
2022-05-25 15:40:00,0.8,0,2.03,2.02,0.016,18.99,42,5.07,100
2022-05-25 15:45:00,0.91,0,2.02,2.02,0.004,19.42,41,4.77,88.3
2022-05-25 15:50:00,0.91,0,2.02,2.02,0,19.25,40,4.23,71.97
2022-05-25 15:55:00,1.06,0,2.02,2.02,0,19.18,40,5.63,74.16
2022-05-25 16:00:00,2.03,0,2.03,2.02,0.011,18.59,42,9.41,69.91
2022-05-25 16:05:00,0.09,0,2.01,2.01,0,17.88,44,13.47,52.66
2022-05-25 16:10:00,0,0,2.01,2.01,0,17.65,45,11.08,68.78
2022-05-25 16:15:00,0.04,0,2.01,2.01,0,18.07,43,8.28,76.81
2022-05-25 16:20:00,0,0,2.01,2.01,0,17.81,44,9.05,70.1
2022-05-25 16:25:00,0,0,2.01,2.01,0.004,18,42,6.27,99.8
2022-05-25 16:30:00,0.01,0,2.01,2.01,0.002,18.57,42,7.18,112.9
2022-05-25 16:35:00,0.03,0,2.01,2.01,0,18.59,40,4.27,82.1
2022-05-25 16:40:00,0,0,2.01,2.01,0.004,17.95,42,8.16,356.7
2022-05-25 16:45:00,0,0,2.01,2.01,0,17.9,42,11.22,349.1
2022-05-25 16:50:00,0,0,2,2,0,17.81,43,11.76,348.5
2022-05-25 16:55:00,0.07,0,2.04,2.04,0,17.41,44,18.07,339.5
2022-05-25 17:00:00,0.18,0,2.08,2.07,0.014,17.43,44,17.24,341.6
2022-05-25 17:05:00,0.27,0,2.09,2.07,0.02,17.66,43,15.6,343.6
2022-05-25 17:10:00,0.07,0,2.08,2.06,0.015,17.56,43,12.71,345.4
2022-05-25 17:15:00,0.25,0,2.08,2.06,0.014,17.56,43,18.2,336.3
2022-05-25 17:20:00,0.04,0,2.08,2.07,0.017,17.51,44,15.93,339.2
2022-05-25 17:25:00,0.2,0,2.06,2.06,0,17.35,45,19.74,328.2
2022-05-25 17:30:00,0.17,0,2.08,2.07,0.007,17.23,45,19.34,332.3
2022-05-25 17:35:00,0.34,0,2.08,2.07,0.008,16.86,45,19.67,336
2022-05-25 17:40:00,0.19,0,2.07,2.06,0.006,16.56,47,19.94,330.7
2022-05-25 17:45:00,0.06,0,2.07,2.06,0.008,16.68,47,17.72,337.6
2022-05-25 17:50:00,0.07,0,2.04,2.04,0.006,16.19,47,19.11,342.5
2022-05-25 17:55:00,0,0,2.03,2.03,0.008,15.95,48,17.46,348.2
2022-05-25 18:00:00,0,0,2.04,2.02,0.011,16.01,48,15.06,345.2
2022-05-25 18:05:00,0,0,2.02,2.02,0,15.91,49,16.03,345
2022-05-25 18:10:00,0,0,2.03,2.03,0.003,15.88,50,14.88,348.3
2022-05-25 18:15:00,0,0,2.06,2.04,0.017,15.94,51,13.43,350.1
2022-05-25 18:20:00,0,0,2.08,2.07,0.017,15.8,52,14.85,357.4
2022-05-25 18:25:00,0,0,2.11,2.09,0.022,15.78,53,14.05,356.1
2022-05-25 18:30:00,0,0,2.12,2.09,0.036,15.78,53,15.05,357.7
2022-05-25 18:35:00,0,0,2.1,2.06,0.046,15.59,55,15.32,15.57
2022-05-25 18:40:00,0,0,2.09,2.04,0.051,15.49,54,16.21,10.51
2022-05-25 18:45:00,0,0,2.09,2.03,0.061,15.35,57,11.78,10.62
2022-05-25 18:50:00,0,0,2.07,2.02,0.05,15.31,57,11.91,9.33
2022-05-25 18:55:00,0,0,2.04,2.01,0.034,15.3,55,11.02,2.21
2022-05-25 19:00:00,0,0,2.04,2,0.034,15.31,55,12.43,1
2022-05-25 19:05:00,0,0,2,2,0.002,15.15,55,11.86,7.34
2022-05-25 19:10:00,0,0,2,2,0,14.94,59,9.13,14.09
2022-05-25 19:15:00,0,0,2.01,2,0.006,14.93,58,8.12,24.81
2022-05-25 19:20:00,0,0,2.01,2.01,0.009,15.1,56,8.41,32.57
2022-05-25 19:25:00,0,0,2.01,2.01,0.001,15.23,57,7.08,56.33
2022-05-25 19:30:00,0,0,2.01,2,0.01,15.48,57,7.7,85.1
2022-05-25 19:35:00,0,0,2,2,0,15.6,57,11.12,79.11
2022-05-25 19:40:00,0,0,2,2,0,15.6,57,12.09,85
2022-05-25 19:45:00,0,0,2,2,0,15.59,57,10.09,85.5
2022-05-25 19:50:00,0,0,2,2,0.005,15.41,59,10.51,74.13
2022-05-25 19:55:00,0,0,2,2,0.006,15.17,59,10.98,83.2
2022-05-25 20:00:00,0,0,2,2,0.004,14.93,61,8.98,83.8
2022-05-25 20:05:00,0,0,2.02,2,0.022,14.85,60,8.99,89.1
2022-05-25 20:10:00,0,0,2,2,0,14.95,59,6.59,101.1
2022-05-25 20:15:00,0,0,2.01,2,0.008,14.88,60,4.99,89.2
2022-05-25 20:20:00,0,0,2,2,0,14.65,62,5.82,71.27
2022-05-25 20:25:00,0,0,2,2,0.001,14.29,63,5.72,40.03
2022-05-25 20:30:00,0,0,2,2,0.002,13.99,65,5.37,40.89
2022-05-25 20:35:00,0,0,2,2,0,13.89,66,3.57,33.45
2022-05-25 20:40:00,0.03,0,2,1.99,0.004,13.63,65,3.87,29.23
2022-05-25 20:45:00,0,0,2.02,2,0.024,13.56,65,2.01,63.42
2022-05-25 20:50:00,0,0,2,2,0,13.32,65,2.11,41.22
2022-05-25 20:55:00,0,0,2.01,2,0.007,13.13,65,3.43,4.78
2022-05-25 21:00:00,0,0,2,2,0,13.1,66,4.64,24.6
2022-05-25 21:05:00,0,0,2,2,0,12.7,70,5.24,22.13
2022-05-25 21:10:00,0,0,2,2,0.001,12.25,74,5.09,31.48
2022-05-25 21:15:00,0,0,2,2,0.008,11.92,76,7.3,39.65
2022-05-25 21:20:00,0,0,2,2,0.001,11.83,76,6.54,45.54
2022-05-25 21:25:00,0,0,2,2,0.006,11.61,77,4.2,18.09
2022-05-25 21:30:00,0,0,2,2,0,11.6,78,3.23,340.7
2022-05-25 21:35:00,0,0,2.01,2.01,0,11.54,76,3.53,255.1
2022-05-25 21:40:00,0,0.12,2.04,2.04,0.001,11.02,77,2.91,241.3
2022-05-25 21:45:00,0.08,0.05,2.04,2.03,0.007,10.89,76,3.45,222.3
2022-05-25 21:50:00,1.12,0,2.02,2.02,0,10.51,77,2.44,185.6
2022-05-25 21:55:00,0.84,0,2.02,2.01,0.008,10.64,80,2.45,49.48
2022-05-25 22:00:00,0.48,0,2.02,2.01,0.006,10.41,81,2.84,56.64
2022-05-25 22:05:00,0.21,0,2.07,2.05,0.018,10.3,82,1.77,244.3
2022-05-25 22:10:00,2.53,0,2.05,2.05,0.001,10.13,82,1.4,280
2022-05-25 22:15:00,1.67,0,2.06,2.03,0.02,10.14,82,2.32,330.8
2022-05-25 22:20:00,14.16,1.69,2.11,2.11,0.004,10.16,79,3.06,247.9
2022-05-25 22:25:00,19.07,1.42,2.1,2.1,0,10.45,77,2.36,9.23
2022-05-25 22:30:00,16.88,1.3,2.13,2.11,0.017,10.41,80,2.43,317.4
2022-05-25 22:35:00,9.1,0.4,2.09,2.09,0.006,10.12,80,2.69,298.2
2022-05-25 22:40:00,5.18,0.21,2.1,2.09,0.008,10.08,81,2.7,291.1
2022-05-25 22:45:00,2.24,0,2.09,2.08,0.008,10.17,82,2.04,340.2
2022-05-25 22:50:00,1.77,0,2.08,2.06,0.014,9.91,82,1.19,278.9
2022-05-25 22:55:00,1.42,0,2.06,2.06,0,9.94,85,2.04,314.5
2022-05-25 23:00:00,0.86,0,2.09,2.08,0.009,9.8,87,2.61,48.74
2022-05-25 23:05:00,0.61,0.03,2.09,2.09,0.002,9.63,88,1.33,358.6
2022-05-25 23:10:00,0.22,0,2.08,2.08,0,9.37,90,0.95,178.8
2022-05-25 23:15:00,0.2,0,2.09,2.07,0.018,9.16,90,2,191.4
2022-05-25 23:20:00,1.8,0,2.05,2.05,0.001,8.98,86,2.35,151.7
2022-05-25 23:25:00,1.3,0,2.06,2.05,0.005,8.86,89,4.21,120.2
2022-05-25 23:30:00,0.43,0,2.1,2.09,0.006,8.73,90,2.69,116.6
2022-05-25 23:35:00,0.5,0,2.1,2.08,0.013,8.45,91,1.99,107.3
2022-05-25 23:40:00,0.74,0,2.09,2.08,0.01,8.49,91,3.19,283.7
2022-05-25 23:45:00,1.29,0,2.14,2.12,0.013,8.67,91,3.87,320.5
2022-05-25 23:50:00,0.43,0,2.12,2.12,0,8.65,93,2.84,0.54
2022-05-25 23:55:00,0.2,0.49,2.13,2.13,0,8.6,93,3.32,341.4
2022-05-26 00:00:00,1.35,1.22,2.16,2.16,0,8.5,92,1.38,242.6
2022-05-26 00:05:00,1.56,0.44,2.15,2.14,0.009,8.38,92,3.81,241.1
2022-05-26 00:10:00,1.06,0,2.12,2.12,0.006,8.5,91,3.55,254.2
2022-05-26 00:15:00,0.7,0,2.12,2.11,0.006,8.56,90,3.16,276.7
2022-05-26 00:20:00,0.44,0,2.14,2.13,0.008,8.54,90,1.99,295.5
2022-05-26 00:25:00,0.1,0,2.13,2.13,0.009,8.4,91,2.66,100.5
2022-05-26 00:30:00,0.25,0,2.13,2.13,0,8.18,91,3.23,110.3
2022-05-26 00:35:00,0.29,0,2.16,2.14,0.014,7.98,91,1.35,184.1
2022-05-26 00:40:00,0.23,0,2.1,2.09,0.008,7.94,90,2.87,351.5
2022-05-26 00:45:00,0.1,0,2.07,2.07,0.005,8.18,89,2.74,14.69
2022-05-26 00:50:00,0,0,2.04,2.04,0.001,8.06,89,2.05,27.82
2022-05-26 00:55:00,0,0,2.04,2.04,0.004,7.94,90,2.8,139.7
2022-05-26 01:00:00,0,0,2.07,2.06,0.006,8,90,1.18,233.3
2022-05-26 01:05:00,0,0,2.06,2.06,0.001,8.04,90,3.28,253
2022-05-26 01:10:00,0.28,0,2.1,2.1,0.005,7.81,91,3.47,281.8
2022-05-26 01:15:00,0.1,0.03,2.18,2.17,0.006,7.9,93,3.37,286.1
2022-05-26 01:20:00,0,0.07,2.15,2.15,0.008,8,93,2.78,291.5
2022-05-26 01:25:00,0,0,2.14,2.14,0,8,93,2.95,271.7
2022-05-26 01:30:00,0.22,0,2.2,2.2,0.007,8,93,3.83,254.1
2022-05-26 01:35:00,0,0,2.16,2.16,0.002,8.12,92,3.9,260.5
2022-05-26 01:40:00,0.06,0,2.19,2.17,0.024,7.99,92,3.32,239.8
2022-05-26 01:45:00,0.12,0,2.17,2.16,0.003,8.17,93,4.31,260.1
2022-05-26 01:50:00,0.01,0,2.18,2.17,0.012,8.3,92,4.2,254.3
2022-05-26 01:55:00,0.49,0.04,2.2,2.18,0.017,8.34,91,3.72,250.9
2022-05-26 02:00:00,0.97,0,2.17,2.17,0.005,8.42,90,2.18,272.3
2022-05-26 02:05:00,0.42,0,2.14,2.13,0.001,8.51,89,2.63,267.9
2022-05-26 02:10:00,0.47,0.07,2.16,2.16,0.006,8.66,87,2.72,270.7
2022-05-26 02:15:00,0.45,0.07,2.15,2.13,0.026,8.7,86,2.69,200.3
2022-05-26 02:20:00,0.1,0,2.15,2.14,0.01,8.7,85,10.79,109.4
2022-05-26 02:25:00,0.14,0,2.1,2.06,0.041,8.93,82,13.14,113
2022-05-26 02:30:00,0,0,2.08,2.04,0.042,9.35,81,14.79,110.4
2022-05-26 02:35:00,0,0,2.09,2.03,0.058,9.48,80,14.5,109.2
2022-05-26 02:40:00,0,0,2.1,2.03,0.076,9.64,77,16.54,112.3
2022-05-26 02:45:00,0,0.04,2.08,2.03,0.052,9.58,77,13.89,111.6
2022-05-26 02:50:00,0,0,2.07,2.03,0.041,9.58,78,15.73,113.3
2022-05-26 02:55:00,0,0,2.07,2.02,0.052,9.66,77,16.55,113.8
2022-05-26 03:00:00,0,0,2.07,2.02,0.043,9.55,78,16.53,118.8
2022-05-26 03:05:00,0,0.01,2.09,2.03,0.067,9.38,79,16.46,120.3
2022-05-26 03:10:00,0,0,2.09,2.03,0.064,9.18,78,12.5,108.3
2022-05-26 03:15:00,0,0,2.09,2.03,0.057,9.08,78,10.53,103.1
2022-05-26 03:20:00,0,0.04,2.1,2.03,0.069,8.92,78,5.95,113.9
2022-05-26 03:25:00,0,0.06,2.09,2.03,0.063,8.88,77,2.96,138.5
2022-05-26 03:30:00,0,0,2.08,2.03,0.05,8.66,78,4.61,134.8
2022-05-26 03:35:00,0.01,0,2.06,2.03,0.035,8.25,80,6.4,117.7
2022-05-26 03:40:00,0,0.08,2.05,2.04,0.016,8.4,79,5.92,94.1
2022-05-26 03:45:00,0,0,2.04,2.03,0.01,8.2,80,5.69,113.2
2022-05-26 03:50:00,0,0,2.03,2.02,0.004,7.96,81,7.75,114.8
2022-05-26 03:55:00,0,0,2.04,2.03,0.011,7.96,82,7.88,112.2
2022-05-26 04:00:00,0,0,Z/S,Z/S,Z/S,7.83,82,9.69,118.1
2022-05-26 04:05:00,Z/S,0,Z/S,Z/S,Z/S,7.75,83,12.15,110.6
2022-05-26 04:10:00,Z/S,0,Z/S,Z/S,Z/S,8.43,81,12.73,90.7
2022-05-26 04:15:00,Z/S,0,Z/S,Z/S,Z/S,8.61,78,12.09,89.4
2022-05-26 04:20:00,Z/S,0,Z/S,Z/S,Z/S,8.69,78,12.1,92.8
2022-05-26 04:25:00,Z/S,0,Z/S,Z/S,Z/S,8.63,78,11.75,91.7
2022-05-26 04:30:00,Z/S,0,Z/S,Z/S,Z/S,8.6,78,11.12,92.4
2022-05-26 04:35:00,Z/S,0,Z/S,Z/S,Z/S,8.63,78,9.08,89.4
2022-05-26 04:40:00,Z/S,0,Z/S,Z/S,Z/S,8.68,77,10.33,90.2
2022-05-26 04:45:00,Z/S,0,Z/S,Z/S,Z/S,8.81,77,11.53,98.4
2022-05-26 04:50:00,Z/S,0,Z/S,Z/S,Z/S,8.8,77,9.86,100.1
2022-05-26 04:55:00,Z/S,0,Z/S,Z/S,Z/S,8.87,77,9.87,103.1
2022-05-26 05:00:00,Z/S,0,Z/S,Z/S,Z/S,8.93,77,10.4,111.8
2022-05-26 05:05:00,0,Z/S,2.08,2.07,0.008,9,77,9.75,118.7
2022-05-26 05:10:00,0.03,Z/S,2.08,2.07,0.014,8.91,77,5.91,129.1
2022-05-26 05:15:00,0,Z/S,2.07,2.06,0.017,8.88,78,10.84,127.1
2022-05-26 05:20:00,0,Z/S,2.08,2.06,0.023,9.13,78,10.64,130.1
2022-05-26 05:25:00,0,Z/S,2.13,2.07,0.06,9.16,77,13.83,127.8
2022-05-26 05:30:00,0,Z/S,2.16,2.09,0.071,9.26,77,11.8,117.2
2022-05-26 05:35:00,0,Z/S,2.19,2.11,0.073,9.2,76,13.24,106.8
2022-05-26 05:40:00,0,Z/S,2.18,2.09,0.089,9.13,76,13.95,114.6
2022-05-26 05:45:00,0,Z/S,2.14,2.05,0.089,9.1,76,12.31,108.4
2022-05-26 05:50:00,0,Z/S,2.15,2.07,0.08,9.16,77,8.49,117.5
2022-05-26 05:55:00,0,Z/S,2.17,2.1,0.071,9.28,75,6.33,122.7
2022-05-26 06:00:00,0,Z/S,2.16,2.11,0.057,9.36,76,6.44,134.1
2022-05-26 06:05:00,0,0,2.19,2.14,0.041,9.75,75,6.01,133.4
2022-05-26 06:10:00,0.12,0,2.18,2.15,0.029,9.8,73,5.41,132.5
2022-05-26 06:15:00,0.11,0,2.15,2.12,0.025,9.52,74,6.65,128.5
2022-05-26 06:20:00,0,0,2.18,2.13,0.047,9.4,75,6.51,107.7
2022-05-26 06:25:00,0,0.07,2.12,2.08,0.041,9.53,77,10.59,129.4
2022-05-26 06:30:00,0,0,2.05,2.04,0.01,9.57,78,12.39,129.7
2022-05-26 06:35:00,0,0,2.07,2.06,0.007,9.36,79,16.12,125.8
2022-05-26 06:40:00,0,0,2.08,2.07,0.011,9.23,81,14.07,128.5
2022-05-26 06:45:00,0,0,2.19,2.14,0.046,9.32,80,11,145.6
2022-05-26 06:50:00,0,0,2.16,2.11,0.045,9.06,82,11.29,142.9
2022-05-26 06:55:00,0,0,2.16,2.08,0.075,9.19,87,13.47,131.2
2022-05-26 07:00:00,0,0.27,2.21,2.09,0.115,9.17,89,10.94,133.8
2022-05-26 07:05:00,0,0.32,2.18,2.08,0.096,8.93,87,9.66,121.3
2022-05-26 07:10:00,0,0.27,2.16,2.07,0.094,8.7,86,8.17,134.7
2022-05-26 07:15:00,0,0.05,2.14,2.06,0.078,8.86,87,7.93,131.7
2022-05-26 07:20:00,0,0,2.08,2.04,0.047,8.91,85,7.09,128.3
2022-05-26 07:25:00,0,0,2.07,2.03,0.041,9.21,84,7.4,108.3
2022-05-26 07:30:00,0,0,2.06,2.04,0.015,9.64,81,6.64,101.5
2022-05-26 07:35:00,0,0,2.07,2.05,0.024,9.52,82,6.32,98
2022-05-26 07:40:00,0.71,0,2.11,2.06,0.047,9.56,81,6.92,134.7
2022-05-26 07:45:00,1.17,0,2.13,2.08,0.05,9.29,82,5.28,137
2022-05-26 07:50:00,3.03,0.07,2.14,2.08,0.056,9.58,83,6.47,131.1
2022-05-26 07:55:00,2.29,0,2.16,2.1,0.062,10.37,80,6.77,140
2022-05-26 08:00:00,3.34,0.09,2.15,2.1,0.056,10.22,77,5.88,125.3
2022-05-26 08:05:00,4.43,0,2.16,2.09,0.066,9.73,80,5.16,133.5
2022-05-26 08:10:00,5.7,0,2.16,2.1,0.057,9.95,81,5.08,145.4
2022-05-26 08:15:00,9.5,0.35,2.2,2.12,0.074,10.15,78,5.06,110.9
2022-05-26 08:20:00,17.37,1.62,2.23,2.14,0.091,10.31,78,5.28,145.9
2022-05-26 08:25:00,24.97,2.39,2.25,2.14,0.105,10.39,77,6,168.3
2022-05-26 08:30:00,4.64,0,2.09,2.05,0.044,10.43,76,7.24,153.4
2022-05-26 08:35:00,7.73,0.06,2.1,2.06,0.042,10.77,76,6.67,147.4
2022-05-26 08:40:00,1.39,0,2.05,2.03,0.022,10.86,72,6.54,175.6
2022-05-26 08:45:00,0.68,0,2.05,2.04,0.011,10.71,74,7.37,163
2022-05-26 08:50:00,0.7,0,2.07,2.05,0.011,11.38,74,9.91,134
2022-05-26 08:55:00,0.45,0,2.06,2.05,0.013,11.91,72,10.85,132.6
2022-05-26 09:00:00,0.37,0,2.05,2.03,0.014,11.85,71,12.49,133
2022-05-26 09:05:00,0.97,0,2.04,2.02,0.014,11.86,72,10.77,131.8
2022-05-26 09:10:00,2.93,0,2.06,2.02,0.04,11.86,73,11.99,135.2
2022-05-26 09:15:00,7.21,0,2.05,2.01,0.041,12.45,74,10.86,139.9
2022-05-26 09:20:00,5.92,0.58,2.04,2.02,0.019,12.51,72,12.78,133
2022-05-26 09:25:00,6.69,0,2.03,2.02,0.017,12.44,71,15.27,129.2
2022-05-26 09:30:00,7.58,0.34,2.05,2.02,0.027,11.95,72,15,128.9
2022-05-26 09:35:00,11.69,0.77,2.05,2.03,0.017,11.63,75,13.69,129.4
2022-05-26 09:40:00,7.29,0,2.05,2.03,0.027,11.99,75,12.2,136.4
2022-05-26 09:45:00,5.62,0,2.04,2.03,0.015,12.57,72,12.13,136.2
2022-05-26 09:50:00,9.98,0.01,2.07,2.04,0.032,12.8,71,11.4,136.9
2022-05-26 09:55:00,5.95,0,2.06,2.04,0.017,13.36,69,9.71,139
2022-05-26 10:00:00,6.45,0,2.06,2.03,0.024,13.64,68,9.38,140.1
2022-05-26 10:05:00,14.29,0,2.06,2.04,0.019,13.62,68,10.84,142.1
2022-05-26 10:10:00,2.67,0,2.12,2.08,0.035,14.19,67,10.21,141.5
2022-05-26 10:15:00,4.44,0,2.14,2.11,0.03,14.7,64,11.21,139.5
2022-05-26 10:20:00,5.24,0,2.18,2.13,0.054,13.71,67,12.33,132.3
2022-05-26 10:25:00,2.98,0,2.26,2.18,0.076,13.61,68,12.4,133.7
2022-05-26 10:30:00,8.54,0.2,2.22,2.16,0.062,13.45,69,9.78,138.8
2022-05-26 10:35:00,10.23,0.23,2.21,2.15,0.06,13.99,67,10.6,141.5
2022-05-26 10:40:00,5.07,0.14,2.2,2.14,0.057,14.44,67,11.39,140.3
2022-05-26 10:45:00,5.65,0,2.2,2.14,0.061,14.85,65,10.95,141.7
2022-05-26 10:50:00,9.03,0.23,2.18,2.14,0.048,14.77,64,10.92,140.7
2022-05-26 10:55:00,11.66,0.14,2.15,2.12,0.031,14.63,65,10.06,138.6
2022-05-26 11:00:00,10.22,0,2.15,2.11,0.044,14.42,66,9.86,139.8
2022-05-26 11:05:00,9.82,0.06,2.19,2.13,0.057,14.07,67,10.73,133.8
2022-05-26 11:10:00,9.14,0.12,2.2,2.13,0.064,13.16,70,11.06,130.3
2022-05-26 11:15:00,6.74,0,2.2,2.14,0.064,13.17,72,9.22,136.2
2022-05-26 11:20:00,6.61,0.03,2.22,2.15,0.066,13.63,70,8.85,140.4
2022-05-26 11:25:00,6.75,0.24,2.2,2.13,0.071,13.97,69,9.4,139.6
2022-05-26 11:30:00,6.87,0.17,2.18,2.1,0.079,13.94,69,9.47,139
2022-05-26 11:35:00,6.52,0.36,2.19,2.09,0.096,13.77,69,9.3,140.9
2022-05-26 11:40:00,5.77,0.45,2.18,2.09,0.09,13.93,69,9.39,140.2
2022-05-26 11:45:00,4.47,0.32,2.15,2.07,0.076,13.96,70,10.35,139.2
2022-05-26 11:50:00,5.13,0.32,2.15,2.07,0.075,14.01,70,10.02,140.5
2022-05-26 11:55:00,5.28,0.39,2.15,2.08,0.073,14.11,69,10.07,138.7
2022-05-26 12:00:00,4.18,0.12,2.16,2.1,0.067,14.07,70,9.99,139.2
2022-05-26 12:05:00,4.72,0,2.18,2.11,0.07,14.35,69,10.91,140
2022-05-26 12:10:00,4.44,0,2.19,2.12,0.073,14.71,69,10.06,140.8
2022-05-26 12:15:00,4.48,0.19,2.19,2.12,0.066,15.06,68,10.71,141.1
2022-05-26 12:20:00,5.4,0.07,2.18,2.11,0.074,15.51,65,9.58,138.4
2022-05-26 12:25:00,5.7,0.13,2.2,2.12,0.087,15.11,65,8.52,139.4
2022-05-26 12:30:00,5.73,0.12,2.24,2.14,0.099,15.01,66,8.44,140.7
2022-05-26 12:35:00,5.98,0.46,2.2,2.1,0.097,15.97,63,8.68,141.7
2022-05-26 12:40:00,6.9,0.29,2.19,2.09,0.095,17.15,59,8.05,143.3
2022-05-26 12:45:00,7.25,0.35,2.17,2.09,0.077,17.24,57,7.72,143.5
2022-05-26 12:50:00,8.51,0.21,2.17,2.1,0.077,17.1,57,6.85,143.6
2022-05-26 12:55:00,8.65,0,2.19,2.11,0.083,17.19,57,8.49,144.6
2022-05-26 13:00:00,6.11,0.1,2.2,2.12,0.072,16.82,58,8.57,144
2022-05-26 13:05:00,5.92,0.03,2.16,2.09,0.066,16.63,59,9.2,140.2
2022-05-26 13:10:00,5.72,0.1,2.16,2.08,0.072,16.95,60,10.16,141
2022-05-26 13:15:00,5.52,0.08,2.16,2.09,0.066,17.44,58,10.37,143.5
2022-05-26 13:20:00,5.31,0.19,2.14,2.08,0.056,17.45,58,10.72,145.1
2022-05-26 13:25:00,5.14,0,2.11,2.05,0.06,18.33,56,10.67,144.5
2022-05-26 13:30:00,4.62,0,2.11,2.05,0.057,18.95,52,10.97,146.9
2022-05-26 13:35:00,3.69,0,2.1,2.06,0.043,17.88,54,10.51,142.6
2022-05-26 13:40:00,2.8,0,2.05,2.03,0.028,17.56,55,9.81,146.8
2022-05-26 13:45:00,2.08,0,2.04,2.02,0.018,17.81,54,9.77,147.1
2022-05-26 13:50:00,1.32,0,2.05,2.03,0.02,17.61,54,12.16,124.8
2022-05-26 13:55:00,0.89,0,2.06,2.04,0.018,16.47,59,10.51,131.3
2022-05-26 14:00:00,0.75,0,2.09,2.06,0.024,17.15,60,9.57,143.8
2022-05-26 14:05:00,0.97,0,2.11,2.08,0.03,18.61,54,7.83,140
2022-05-26 14:10:00,0.35,0,2.06,2.06,0,17.51,56,8.71,142.4
2022-05-26 14:15:00,0.32,0,2.04,2.04,0,18.49,52,7.88,141.4
2022-05-26 14:20:00,0.34,0,2.05,2.03,0.021,17.82,53,8.62,133.8
2022-05-26 14:25:00,0.08,0,2.03,2.02,0.009,17.31,56,9.06,137.9
2022-05-26 14:30:00,0.12,0,2.05,2.02,0.027,17.01,58,8.91,136.5
2022-05-26 14:35:00,0.25,0,2.03,2.02,0.011,16.7,60,7.78,139
2022-05-26 14:40:00,0.12,0,2.04,2.02,0.02,16.6,61,8,140.1
2022-05-26 14:45:00,0.12,0,2.06,2.03,0.027,16.5,63,8.44,141
2022-05-26 14:50:00,0.15,0,2.06,2.04,0.025,16.49,59,7.27,147.4
2022-05-26 14:55:00,0.02,0,2.03,2.02,0.009,15.99,53,6.09,153.4
2022-05-26 15:00:00,0.34,0,2.04,2.02,0.012,15.77,55,6.52,145.2
