Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS507, L1, 5Mn
Exported On:,2022/08/24,11:07
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), NO (ppb), NO2 (ppb), NOx (ppb), THC (ppm), Temperature (deg. C), Relative Humidity (%), Wind Speed (km/h), Wind Dir (deg)
2022-05-23 21:10:00,-0.05,-2.07,-0.15,0.22,0.06,2.16,8.5,55,11.38,63.75
2022-05-23 21:15:00,-0.43,-1.93,-0.23,0.31,0.08,2.13,8.4,55,12.45,70.13
2022-05-23 21:20:00,-0.19,-2.01,-0.31,0.38,0.07,2.12,8.3,55,12.1,71.36
2022-05-23 21:25:00,-0.58,-1.99,-0.26,0.28,0.02,2.12,8.23,55,11.08,85.4
2022-05-23 21:30:00,-0.35,-2.02,-0.23,0.25,0.02,2.12,8.2,55,12.39,70.08
2022-05-23 21:35:00,-0.39,-1.89,-0.28,0.32,0.04,2.12,8.11,55,12.22,59.87
2022-05-23 21:40:00,-0.5,-1.97,-0.31,0.28,-0.03,2.1,8.08,56,9.79,76.63
2022-05-23 21:45:00,-0.27,-1.96,-0.3,0.3,0.01,2.07,8,56,8.09,81.8
2022-05-23 21:50:00,-0.41,-2.03,-0.32,0.36,0.05,2.04,7.99,56,7.78,81.5
2022-05-23 21:55:00,-0.14,-2.02,-0.28,0.34,0.07,2.12,7.9,55,7.06,80
2022-05-23 22:00:00,-0.38,-2.12,-0.32,0.38,0.06,2.21,7.87,56,6.22,87.3
2022-05-23 22:05:00,-0.56,-2.12,-0.22,0.23,0.01,2.18,7.8,56,5.95,83.6
2022-05-23 22:10:00,-0.48,-2,-0.3,0.31,0.01,2.17,7.73,56,6.02,103.9
2022-05-23 22:15:00,-0.37,-1.98,-0.36,0.36,0,2.15,7.61,57,6.43,85.5
2022-05-23 22:20:00,-0.12,-1.96,-0.3,0.37,0.07,2.16,7.55,57,6.12,86.9
2022-05-23 22:25:00,-0.36,-1.87,-0.24,0.34,0.1,2.16,7.33,58,8.04,82.8
2022-05-23 22:30:00,-0.56,-2,-0.19,0.29,0.1,2.15,7.15,58,9.67,71.9
2022-05-23 22:35:00,-0.47,-1.99,-0.14,0.21,0.07,2.18,7,59,9.95,69.35
2022-05-23 22:40:00,-0.29,-1.99,-0.26,0.37,0.11,2.14,6.84,60,10.37,71.27
2022-05-23 22:45:00,-0.42,-1.85,-0.25,0.3,0.05,2.12,6.71,60,9.02,75.67
2022-05-23 22:50:00,-0.32,-1.98,-0.22,0.27,0.05,2.14,6.63,60,8.8,72.99
2022-05-23 22:55:00,-0.45,-1.99,-0.29,0.31,0.02,2.12,6.47,61,7.51,83.1
2022-05-23 23:00:00,-0.4,-1.94,-0.32,0.32,0,2.1,6.32,61,8.32,82.2
2022-05-23 23:05:00,-0.1,-1.98,-0.28,0.27,0,2.1,6.2,61,7.59,82.9
2022-05-23 23:10:00,-0.18,-1.8,-0.26,0.21,-0.05,2.18,6.05,62,7.92,81.2
2022-05-23 23:15:00,-0.27,-1.92,-0.23,0.2,-0.04,2.15,5.92,63,8.58,79.17
2022-05-23 23:20:00,-0.38,-1.94,-0.21,0.37,0.15,2.13,5.83,63,7.98,80
2022-05-23 23:25:00,-0.22,-2.02,-0.23,0.4,0.17,2.14,5.72,63,8.11,83.1
2022-05-23 23:30:00,-0.28,-1.86,-0.17,0.34,0.17,2.14,5.66,63,7.51,79.47
2022-05-23 23:35:00,-0.23,-1.97,-0.12,0.26,0.14,2.14,5.55,64,7.4,84.5
2022-05-23 23:40:00,-0.11,-2.09,-0.25,0.32,0.06,2.17,5.38,64,7.61,86.5
2022-05-23 23:45:00,-0.21,-1.9,-0.25,0.27,0.02,2.16,5.28,65,7.31,88.4
2022-05-23 23:50:00,-0.13,-1.97,-0.28,0.33,0.05,2.19,5.14,65,7.83,95.3
2022-05-23 23:55:00,0.01,-2.02,-0.22,0.32,0.1,2.17,4.95,66,6.84,90.7
2022-05-24 00:00:00,-0.13,-2.02,-0.21,0.34,0.14,2.13,4.86,66,6.51,79.98
2022-05-24 00:05:00,0.03,-1.93,-0.27,0.35,0.09,2.2,4.69,67,7.08,76.63
2022-05-24 00:10:00,-0.01,-1.93,-0.25,0.22,-0.02,2.19,4.48,68,7.61,88.8
2022-05-24 00:15:00,-0.08,-1.92,-0.28,0.18,-0.1,2.2,4.29,69,7.57,81.9
2022-05-24 00:20:00,-0.17,-1.92,-0.38,0.31,-0.07,2.2,4.28,69,8.11,79.13
2022-05-24 00:25:00,-0.17,-1.91,-0.45,0.38,-0.07,2.14,4.22,69,7.61,87.7
2022-05-24 00:30:00,-0.21,-1.86,-0.4,0.26,-0.14,2.2,4.11,70,7.32,94.6
2022-05-24 00:35:00,-0.52,-1.89,-0.38,0.35,-0.03,2.2,3.96,70,7.97,97.7
2022-05-24 00:40:00,-0.13,-1.97,-0.4,0.27,-0.13,2.19,3.84,71,7.8,97.9
2022-05-24 00:45:00,-0.2,-1.91,-0.34,0.21,-0.13,2.17,3.8,71,7.81,93.6
2022-05-24 00:50:00,-0.36,-1.92,-0.43,0.25,-0.18,2.18,3.73,72,8.05,90.5
2022-05-24 00:55:00,-0.29,-1.78,-0.38,0.26,-0.11,2.23,3.62,72,7.99,92
2022-05-24 01:00:00,0,-1.96,-0.3,0.27,-0.03,2.19,3.45,73,8.42,92
2022-05-24 01:05:00,-0.38,-1.88,-0.36,0.36,0,1.21,3.31,73,8.73,87.8
2022-05-24 01:10:00,Z/S,-1.83,-0.25,0.22,-0.03,Z/S,3.26,74,9.43,92.7
2022-05-24 01:15:00,Z/S,-1.92,-0.17,0.15,-0.02,Z/S,3.16,74,9.88,92.6
2022-05-24 01:20:00,Z/S,-1.93,-0.25,0.2,-0.05,Z/S,3.1,74,9.76,91.7
2022-05-24 01:25:00,Z/S,-2.04,-0.22,0.19,-0.04,Z/S,2.99,75,10.42,90.1
2022-05-24 01:30:00,Z/S,-1.95,-0.28,0.1,-0.18,Z/S,2.9,75,9.67,95.9
2022-05-24 01:35:00,803,-1.81,-0.37,0.19,-0.18,17.04,2.82,75,9.99,89.3
2022-05-24 01:40:00,Z/S,-1.87,-0.38,0.18,-0.2,Z/S,2.82,74,10.51,90.6
2022-05-24 01:45:00,Z/S,-1.86,-0.36,0.18,-0.19,Z/S,2.8,74,10.92,95.5
2022-05-24 01:50:00,1.11,-1.88,-0.41,0.24,-0.17,0.03,2.7,75,10.73,92.2
2022-05-24 01:55:00,Z/S,-1.77,-0.35,0.13,-0.21,Z/S,2.69,74,9.95,89.2
2022-05-24 02:00:00,-0.1,-1.83,-0.3,0.05,-0.25,2.19,2.6,74,11.72,89.3
2022-05-24 02:05:00,-0.02,-1.93,-0.34,0.15,-0.2,2.19,2.6,73,11.19,93.7
2022-05-24 02:10:00,0.16,Z/S,-0.37,0.13,-0.25,2.19,2.55,73,12.26,87.2
2022-05-24 02:15:00,0.15,Z/S,-0.34,0.07,-0.27,2.23,2.5,72,13.03,85.7
2022-05-24 02:20:00,0.25,Z/S,-0.43,0.16,-0.27,2.21,2.5,72,11.61,91.4
2022-05-24 02:25:00,-0.04,Z/S,-0.52,0.29,-0.23,2.24,2.48,72,10.13,89
2022-05-24 02:30:00,0.09,Z/S,-0.45,0.18,-0.27,2.19,2.37,72,10.05,87.5
2022-05-24 02:35:00,0.1,Z/S,-0.36,0.15,-0.21,2.18,2.25,73,9.5,89.5
2022-05-24 02:40:00,0.02,Z/S,-0.28,0.11,-0.17,2.24,2.2,73,10.31,86.3
2022-05-24 02:45:00,0.13,Z/S,-0.39,0.15,-0.24,2.25,2.12,72,11.1,80
2022-05-24 02:50:00,-0.28,Z/S,-0.42,0.11,-0.31,2.23,2.1,72,10.62,80.1
2022-05-24 02:55:00,-0.33,Z/S,-0.37,0.09,-0.28,2.2,2.01,71,11.08,79.04
2022-05-24 03:00:00,-0.24,Z/S,-0.32,0.13,-0.19,2.2,1.93,71,10.2,80.5
2022-05-24 03:05:00,-0.3,-1.78,-0.28,0.08,-0.2,2.23,1.83,71,10.22,78.91
2022-05-24 03:10:00,-0.27,-1.83,-0.35,0.1,-0.25,2.27,1.8,71,10.58,78.68
2022-05-24 03:15:00,-0.05,-1.79,-0.4,0.14,-0.26,2.23,1.76,71,11.06,80.9
2022-05-24 03:20:00,-0.18,-1.82,-0.33,0.08,-0.24,2.2,1.7,70,10.85,79.99
2022-05-24 03:25:00,-0.14,-1.84,-0.28,0.1,-0.18,2.2,1.74,70,11.57,77.57
2022-05-24 03:30:00,-0.24,-1.86,-0.27,0.07,-0.2,2.26,1.8,69,12.36,78.8
2022-05-24 03:35:00,-0.25,-1.99,-0.32,0.14,-0.17,2.22,1.8,69,12.03,76.09
2022-05-24 03:40:00,-0.34,-1.97,-0.34,0.15,-0.19,2.19,1.8,69,12.13,77.33
2022-05-24 03:45:00,-0.17,-1.93,-0.34,0.15,-0.19,2.18,1.85,68,12.68,77.64
2022-05-24 03:50:00,-0.15,-1.73,-0.27,0.08,-0.18,2.26,1.9,68,12.18,79.23
2022-05-24 03:55:00,0.02,-1.83,-0.23,0.01,-0.22,2.21,1.9,68,11.74,79.81
2022-05-24 04:00:00,-0.12,-1.96,-0.3,0.09,-0.21,2.22,2,67,10.74,80.2
2022-05-24 04:05:00,-0.11,-1.9,-0.38,0.12,-0.25,2.21,2.09,67,10.2,72.06
2022-05-24 04:10:00,-0.11,-1.89,-0.29,0.06,-0.23,2.23,2.1,67,10.64,72.21
2022-05-24 04:15:00,-0.19,-1.84,-0.3,0.05,-0.25,2.23,2.1,67,9.65,76.31
2022-05-24 04:20:00,-0.16,-1.9,-0.35,0.13,-0.22,2.21,2.12,67,10.48,73.74
2022-05-24 04:25:00,-0.31,-1.79,-0.33,0.16,-0.18,2.2,2.2,67,9.53,74.39
2022-05-24 04:30:00,-0.2,-1.82,-0.25,0.05,-0.2,2.26,2.2,67,8.67,77.61
2022-05-24 04:35:00,0.05,-2.06,-0.26,0.05,-0.21,2.23,2.2,66,8.65,74.96
2022-05-24 04:40:00,0.33,-1.86,-0.28,0.04,-0.24,2.22,2.2,67,8.16,72.97
2022-05-24 04:45:00,0.05,-1.92,-0.18,0.02,-0.17,2.18,2.22,67,8.63,69.89
2022-05-24 04:50:00,0.06,-1.9,-0.27,0.1,-0.17,2.24,2.3,67,9.07,75.48
2022-05-24 04:55:00,0.12,-2.02,-0.3,0.15,-0.16,2.23,2.3,67,9.53,73.5
2022-05-24 05:00:00,0.01,-1.9,-0.28,0.09,-0.19,2.21,2.31,67,7.22,77.17
2022-05-24 05:05:00,-0.03,-1.85,Z/S,Z/S,Z/S,2.17,2.4,67,7.4,81.3
2022-05-24 05:10:00,-0.29,-1.89,Z/S,Z/S,Z/S,2.22,2.4,67,9.4,74.59
2022-05-24 05:15:00,-0.24,-1.93,Z/S,Z/S,Z/S,2.24,2.46,67,9.45,79.37
2022-05-24 05:20:00,-0.07,-2.09,Z/S,Z/S,Z/S,2.21,2.5,67,8.99,74.24
2022-05-24 05:25:00,0,-1.98,Z/S,Z/S,Z/S,2.19,2.55,67,8.34,72.71
2022-05-24 05:30:00,0.08,-1.87,Z/S,Z/S,Z/S,2.19,2.6,67,5.66,86.8
2022-05-24 05:35:00,-0.11,-1.95,Z/S,Z/S,Z/S,2.18,2.6,67,6.82,83.4
2022-05-24 05:40:00,0.09,-1.99,Z/S,Z/S,Z/S,2.26,2.6,67,6.28,91.5
2022-05-24 05:45:00,-0.07,-1.96,Z/S,Z/S,Z/S,2.2,2.6,67,6.77,84.3
2022-05-24 05:50:00,-0.05,-1.89,Z/S,Z/S,Z/S,2.21,2.58,69,5.73,96
2022-05-24 05:55:00,0.05,-1.96,Z/S,Z/S,Z/S,2.22,2.5,71,5.62,94.6
2022-05-24 06:00:00,-0.23,-1.92,Z/S,Z/S,Z/S,2.18,2.42,73,5.95,82
2022-05-24 06:05:00,-0.18,-2,-0.16,0.65,0.49,2.18,2.32,74,7.28,72.18
2022-05-24 06:10:00,-0.09,-1.98,-0.2,0.48,0.28,2.17,2.21,75,8.68,63.39
2022-05-24 06:15:00,0.01,-1.94,-0.22,0.4,0.18,2.2,2.2,77,9.42,63.25
2022-05-24 06:20:00,-0.04,-1.99,-0.28,0.44,0.16,2.17,2.14,77,8.02,72.62
2022-05-24 06:25:00,0.14,-2.05,-0.33,0.36,0.03,2.18,2.1,78,7.23,78.94
2022-05-24 06:30:00,0.2,-2.06,-0.27,0.31,0.04,2.16,2.03,79,7.21,79.55
2022-05-24 06:35:00,-0.08,-2.04,-0.24,0.29,0.05,2.17,1.99,81,6.79,86.4
2022-05-24 06:40:00,-0.27,-1.99,-0.23,0.29,0.06,2.18,1.9,83,8.03,82.7
2022-05-24 06:45:00,-0.08,-2,-0.03,0.09,0.06,2.16,1.9,83,6.48,81.4
2022-05-24 06:50:00,-0.23,-1.98,-0.13,0.13,0,2.14,1.82,84,6,86.5
2022-05-24 06:55:00,-0.23,-1.93,-0.29,0.23,-0.06,2.18,1.8,84,6.61,65.75
2022-05-24 07:00:00,-0.05,-1.98,-0.27,0.24,-0.02,2.2,1.82,86,5.99,62.27
2022-05-24 07:05:00,-0.31,-1.93,-0.3,0.27,-0.04,2.18,1.82,87,5.5,64.56
2022-05-24 07:10:00,-0.07,-1.97,-0.27,0.23,-0.04,2.19,1.88,87,6.23,52.81
2022-05-24 07:15:00,-0.18,-2.12,-0.3,0.08,-0.22,2.16,1.88,87,7.52,67.85
2022-05-24 07:20:00,-0.37,-1.97,-0.32,0.01,-0.3,2.23,1.88,87,9.02,63.24
2022-05-24 07:25:00,-0.15,-1.96,-0.35,0.12,-0.23,2.2,1.9,87,8.76,80.2
2022-05-24 07:30:00,-0.08,-2.12,-0.33,0.21,-0.12,2.18,1.9,87,10.04,77.21
2022-05-24 07:35:00,-0.16,-2.18,-0.27,0.31,0.04,2.17,1.9,87,10.23,82.4
2022-05-24 07:40:00,-0.25,-2.17,-0.22,0.33,0.12,2.16,1.92,86,9.22,81.2
2022-05-24 07:45:00,-0.29,-2.02,-0.24,0.44,0.2,2.23,2.02,87,9.2,93.8
2022-05-24 07:50:00,-0.3,-1.99,-0.21,0.34,0.14,2.18,2.13,86,9.72,102.5
2022-05-24 07:55:00,-0.14,-2.04,-0.21,0.28,0.08,2.15,2.27,85,13.25,119.2
2022-05-24 08:00:00,-0.22,-2.06,-0.25,0.24,-0.01,2.15,2.34,86,12.57,123.3
2022-05-24 08:05:00,-0.01,-1.97,-0.33,0.19,-0.14,2.22,2.52,86,14.25,116.7
2022-05-24 08:10:00,-0.29,-1.9,-0.34,0.15,-0.19,2.17,2.73,85,14.03,119
2022-05-24 08:15:00,0.1,-1.85,-0.35,0.23,-0.12,2.2,3.04,83,14.2,125.7
2022-05-24 08:20:00,0,-1.87,-0.36,0.23,-0.13,2.16,3.22,82,14.3,119.8
2022-05-24 08:25:00,0.11,-2,-0.33,0.2,-0.13,2.18,3.37,81,11.32,118.7
2022-05-24 08:30:00,0.16,-1.93,-0.27,0.2,-0.07,2.19,3.67,80,13.55,119.4
2022-05-24 08:35:00,-0.01,-1.9,-0.25,0.15,-0.1,2.18,3.86,79,12.21,126.9
2022-05-24 08:40:00,-0.21,-1.93,-0.21,0.1,-0.11,2.19,4.21,79,9.36,129.8
2022-05-24 08:45:00,-0.41,-2.03,-0.24,0.2,-0.04,2.16,4.56,78,11.44,136.8
2022-05-24 08:50:00,-0.18,-2.04,-0.29,0.28,-0.01,2.18,4.95,76,9.24,128.2
2022-05-24 08:55:00,-0.2,-1.99,-0.29,0.29,0.01,2.19,5.26,74,10.54,116.1
2022-05-24 09:00:00,-0.02,-1.99,-0.3,0.33,0.03,2.17,5.49,72,11.27,106.8
2022-05-24 09:05:00,-0.18,-1.99,-0.22,0.35,0.14,2.15,5.81,71,9.31,100.9
2022-05-24 09:10:00,-0.37,-1.95,-0.16,0.44,0.28,2.16,6.31,68,12.31,114
2022-05-24 09:15:00,-0.24,-1.9,-0.1,0.32,0.22,2.13,6.89,64,11.33,101.3
2022-05-24 09:20:00,-0.15,-1.95,-0.07,0.22,0.15,2.16,7.07,67,10.58,68.49
2022-05-24 09:25:00,-0.48,-1.97,-0.08,0.22,0.14,2.17,5.92,76,10.77,65.25
2022-05-24 09:30:00,-0.5,-1.98,-0.12,0.16,0.04,2.2,6.39,74,9.51,70.57
2022-05-24 09:35:00,-0.42,-1.98,-0.2,0.2,0.01,2.21,6.9,71,11.86,63.2
2022-05-24 09:40:00,-0.32,-1.92,-0.24,0.19,-0.05,2.19,6.63,73,11.37,46.01
2022-05-24 09:45:00,-0.28,-1.9,-0.41,0.26,-0.15,2.17,6.31,76,11.12,50.75
2022-05-24 09:50:00,-0.16,-1.81,-0.4,0.22,-0.18,2.17,6.65,75,11.28,59.07
2022-05-24 09:55:00,-0.18,-1.91,-0.29,0.13,-0.16,2.12,7.13,72,9.85,76.66
2022-05-24 10:00:00,-0.46,-2.13,-0.17,0.11,-0.05,2.12,8.01,69,10.32,87.9
2022-05-24 10:05:00,-0.46,-1.99,-0.23,0.22,-0.02,2.14,8.88,62,11.08,85
2022-05-24 10:10:00,-0.34,-1.99,-0.22,0.24,0.02,2.15,7.87,68,12.81,58.14
2022-05-24 10:15:00,-0.53,-1.91,-0.31,0.24,-0.07,2.18,7.64,69,11.39,67.51
2022-05-24 10:20:00,-0.39,-2,-0.29,0.21,-0.08,2.18,7.98,68,9.62,69.26
2022-05-24 10:25:00,-0.44,-2.04,-0.27,0.23,-0.04,2.17,8.38,64,10.93,101.6
2022-05-24 10:30:00,-0.32,-1.98,-0.27,0.29,0.02,2.17,9.6,54,13.14,112.3
2022-05-24 10:35:00,-0.46,-1.97,-0.24,0.33,0.09,2.16,9.99,53,11.95,123.1
2022-05-24 10:40:00,-0.6,-2,-0.22,0.29,0.07,2.19,9.81,47,16.5,133.6
2022-05-24 10:45:00,-0.3,-1.94,-0.26,0.23,-0.03,2.2,9.82,46,15.93,121.3
2022-05-24 10:50:00,-0.22,-1.96,-0.28,0.31,0.03,2.2,9.85,45,15.54,110.7
2022-05-24 10:55:00,-0.21,-1.82,-0.27,0.29,0.03,2.23,10.12,46,11.45,128.2
2022-05-24 11:00:00,-0.44,-1.87,-0.24,0.28,0.04,2.22,10.26,45,10.33,107.3
2022-05-24 11:05:00,-0.09,-1.92,-0.27,0.31,0.04,2.23,10.34,45,11.4,113.4
2022-05-24 11:10:00,-0.25,-1.91,-0.27,0.29,0.02,2.21,10.62,45,11.27,102.3
2022-05-24 11:15:00,-0.45,-1.94,-0.29,0.27,-0.01,2.24,10.62,44,11.59,108.6
2022-05-24 11:20:00,-0.26,-1.88,-0.35,0.25,-0.1,2.24,10.72,45,10.25,120.3
2022-05-24 11:25:00,-0.3,-1.91,-0.29,0.26,-0.03,2.26,10.8,45,10.08,107
2022-05-24 11:30:00,-0.14,-1.85,-0.33,0.28,-0.05,2.23,10.9,46,10.17,136.3
2022-05-24 11:35:00,-0.33,-1.74,-0.36,0.29,-0.07,2.24,10.94,45,8.11,94.2
2022-05-24 11:40:00,-0.3,-1.83,-0.18,0.16,-0.02,2.25,10.23,56,9.55,61.43
2022-05-24 11:45:00,-0.26,-1.97,-0.17,0.2,0.03,2.26,9.55,65,10.18,61.27
2022-05-24 11:50:00,-0.24,-1.9,-0.26,0.22,-0.04,2.25,9.24,67,12.32,49.34
2022-05-24 11:55:00,-0.3,-1.89,-0.26,0.23,-0.03,2.27,9,69,13.09,58.22
2022-05-24 12:00:00,-0.28,-1.81,-0.4,0.3,-0.1,2.26,8.68,73,12.33,41.66
2022-05-24 12:05:00,-0.2,-1.84,-0.39,0.26,-0.13,2.28,8.68,72,10.8,53.18
2022-05-24 12:10:00,-0.06,-1.87,-0.4,0.17,-0.23,2.27,8.59,74,8.01,55.55
2022-05-24 12:15:00,-0.25,-1.81,-0.41,0.2,-0.2,2.27,8.6,75,6.93,59.39
2022-05-24 12:20:00,-0.24,-1.7,-0.35,0.19,-0.17,2.25,8.48,75,6.88,72.79
2022-05-24 12:25:00,-0.3,-1.84,-0.36,0.26,-0.11,2.27,8.16,77,7.85,61.22
2022-05-24 12:30:00,-0.16,-1.83,-0.34,0.17,-0.17,2.24,7.85,80,7.22,87.1
2022-05-24 12:35:00,-0.32,-1.86,-0.44,0.27,-0.17,2.26,7.65,82,6.5,96
2022-05-24 12:40:00,-0.23,-1.91,-0.42,0.29,-0.13,2.24,7.57,85,5.15,105.9
2022-05-24 12:45:00,-0.29,-1.82,-0.32,0.18,-0.15,2.26,7.45,86,7.49,73.2
2022-05-24 12:50:00,-0.15,-1.75,-0.29,0.18,-0.11,2.24,7.29,88,8.32,63.82
2022-05-24 12:55:00,-0.46,-1.9,-0.31,0.2,-0.11,2.24,7,90,7.27,72.76
2022-05-24 13:00:00,-0.19,-1.87,-0.31,0.26,-0.05,2.22,6.9,91,5.79,87.4
2022-05-24 13:05:00,-0.14,-1.95,-0.31,0.23,-0.08,2.22,6.86,92,7.23,91.8
2022-05-24 13:10:00,-0.03,-1.94,-0.32,0.16,-0.15,2.2,6.75,91,7.7,98.3
2022-05-24 13:15:00,-0.1,-2.08,-0.31,0.09,-0.23,2.18,6.61,91,8.22,94.9
2022-05-24 13:20:00,-0.26,-1.99,-0.31,0.13,-0.19,2.18,6.39,92,8.87,87.6
2022-05-24 13:25:00,-0.16,-1.85,-0.31,0.18,-0.13,2.18,6.25,92,7.52,91.2
2022-05-24 13:30:00,-0.09,-1.93,-0.25,0.19,-0.06,2.17,6.11,92,9.21,95.5
2022-05-24 13:35:00,-0.13,-1.91,-0.27,0.14,-0.13,2.14,6.03,93,9.05,102.7
2022-05-24 13:40:00,0.09,-1.94,-0.25,0.17,-0.08,2.14,6,94,9.79,105
2022-05-24 13:45:00,0.09,-2.17,-0.17,0.05,-0.12,2.15,6,95,9.16,108.3
2022-05-24 13:50:00,-0.19,-2.1,-0.17,0.01,-0.16,2.13,5.98,95,8.44,112.3
2022-05-24 13:55:00,-0.12,-2.01,-0.26,0.08,-0.18,2.17,5.87,95,7.73,95.8
2022-05-24 14:00:00,-0.27,-1.97,-0.29,0.17,-0.12,2.14,5.88,95,7.05,96
2022-05-24 14:05:00,-0.28,-2.01,-0.34,0.27,-0.07,2.13,6,95,7.35,91.2
2022-05-24 14:10:00,-0.16,-2.02,-0.27,0.2,-0.08,2.14,6.11,95,7.53,90.6
2022-05-24 14:15:00,-0.19,-1.99,-0.29,0.14,-0.15,2.12,6.12,95,11.68,98.4
2022-05-24 14:20:00,-0.22,-2.19,-0.31,0.1,-0.21,2.13,6.23,95,10.71,99
2022-05-24 14:25:00,0.02,-2.16,-0.35,0.16,-0.19,2.12,6.34,95,11.06,102.7
2022-05-24 14:30:00,-0.36,-2.08,-0.38,0.12,-0.26,2.15,6.45,95,10.77,101.9
2022-05-24 14:35:00,-0.1,-2.12,-0.38,0.17,-0.21,2.16,6.57,95,8.54,104.6
2022-05-24 14:40:00,-0.08,-2.07,-0.41,0.18,-0.23,2.16,6.64,94,8.75,97.2
2022-05-24 14:45:00,-0.08,-2.05,-0.41,0.21,-0.21,2.13,6.72,94,9.03,92.5
2022-05-24 14:50:00,-0.06,-2.04,-0.41,0.27,-0.14,2.12,6.77,93,8.14,94.7
2022-05-24 14:55:00,0.22,-2.07,-0.32,0.16,-0.16,2.12,6.78,93,7.75,89.4
2022-05-24 15:00:00,-0.07,-2.01,-0.23,0.11,-0.12,2.11,6.7,94,8.04,78.38
2022-05-24 15:05:00,-0.09,-2.01,-0.21,0.12,-0.09,2.11,6.7,94,7.17,89.5
2022-05-24 15:10:00,0.03,-2.1,-0.18,0.1,-0.08,2.11,6.77,94,7.29,71.53
2022-05-24 15:15:00,-0.17,-2,-0.16,0.2,0.04,2.14,6.84,94,8.29,75.48
2022-05-24 15:20:00,-0.27,-2.03,-0.2,0.26,0.06,2.12,6.92,94,7.71,79.76
2022-05-24 15:25:00,-0.44,-1.91,-0.28,0.19,-0.09,2.11,7.01,94,8.19,85.5
2022-05-24 15:30:00,-0.1,-1.94,-0.33,0.13,-0.2,2.15,7.08,93,10.03,71.59
2022-05-24 15:35:00,-0.07,-2.02,-0.39,0.13,-0.27,2.11,7.19,94,8.05,97.9
2022-05-24 15:40:00,-0.04,-2.1,-0.44,0.22,-0.22,2.12,7.26,94,9.23,100.9
2022-05-24 15:45:00,-0.19,-2.11,-0.38,0.19,-0.19,2.11,7.2,93,9.67,96
2022-05-24 15:50:00,-0.29,-2.07,-0.39,0.12,-0.28,2.13,7.28,93,10.57,93.1
2022-05-24 15:55:00,-0.26,-2.1,-0.37,0.06,-0.32,2.1,7.56,94,8.6,106
2022-05-24 16:00:00,-0.44,-2.12,-0.52,0.22,-0.3,2.08,7.87,94,12.48,85.4
2022-05-24 16:05:00,-0.21,-2.02,-0.51,0.17,-0.35,2.13,7.84,89,15.3,80.5
2022-05-24 16:10:00,-0.18,-1.96,-0.46,0.16,-0.3,2.11,7.82,87,12.21,71.38
2022-05-24 16:15:00,0.2,-1.99,-0.39,0.17,-0.21,2.12,7.98,86,13.33,72.71
2022-05-24 16:20:00,-0.11,-2.04,-0.27,0.13,-0.15,2.15,8.08,88,10.65,86.1
2022-05-24 16:25:00,-0.19,-1.95,-0.25,0.16,-0.09,2.16,8.17,89,9.48,73.75
2022-05-24 16:30:00,-0.23,-1.88,-0.32,0.22,-0.1,2.15,8.2,89,12.74,77.51
2022-05-24 16:35:00,-0.03,-1.94,-0.38,0.25,-0.14,2.13,8.34,89,10.24,78.83
2022-05-24 16:40:00,-0.21,-2,-0.41,0.23,-0.19,2.09,8.63,88,13.9,95.5
2022-05-24 16:45:00,-0.05,-2.03,-0.37,0.16,-0.21,2.09,8.81,85,12.51,89.8
2022-05-24 16:50:00,-0.4,-1.94,-0.31,0.17,-0.14,2.07,9.21,83,13.82,91
2022-05-24 16:55:00,-0.3,-2.02,-0.31,0.22,-0.09,2.08,9.31,82,13.74,85.8
2022-05-24 17:00:00,-0.24,-2.09,-0.25,0.16,-0.1,2.11,9.39,81,13.73,89.8
2022-05-24 17:05:00,-0.38,-2.02,-0.25,0.12,-0.13,2.12,9.17,82,12.01,69.85
2022-05-24 17:10:00,-0.23,-1.96,-0.23,0.19,-0.04,2.11,9.02,84,10.75,63.26
2022-05-24 17:15:00,-0.34,-2.09,-0.3,0.27,-0.04,2.11,9.1,85,11.28,49.51
2022-05-24 17:20:00,-0.26,-2.13,-0.34,0.24,-0.1,2.14,9.1,85,12.08,50.34
2022-05-24 17:25:00,-0.14,-2.08,-0.33,0.25,-0.08,2.13,9,85,10.87,53.73
2022-05-24 17:30:00,-0.1,-2.05,-0.43,0.23,-0.2,2.12,9,86,11.29,60.88
2022-05-24 17:35:00,-0.05,-1.97,-0.33,0.23,-0.1,2.12,9,87,10.37,65.1
2022-05-24 17:40:00,-0.37,-1.98,-0.12,0.07,-0.05,2.13,8.95,87,11.33,61.33
2022-05-24 17:45:00,-0.39,-2.02,-0.16,0.17,0.01,2.15,8.79,87,9.98,51.21
2022-05-24 17:50:00,-0.11,-1.88,-0.16,0.23,0.07,2.15,8.7,88,10.73,43.24
2022-05-24 17:55:00,-0.36,-1.95,-0.18,0.15,-0.03,2.14,8.62,89,10.26,39.16
2022-05-24 18:00:00,-0.28,-2.01,-0.24,0.23,0,2.19,8.5,89,10.19,42.43
2022-05-24 18:05:00,-0.24,-1.95,-0.33,0.15,-0.19,2.15,8.38,89,10.92,41.84
2022-05-24 18:10:00,-0.2,-1.96,-0.5,0.11,-0.39,2.14,8.31,89,11.11,45.58
2022-05-24 18:15:00,0.08,-2,-0.49,0.08,-0.41,2.1,8.12,89,12.13,53.02
