Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS02, L1, 5Mn
Exported On:,2022/08/24,10:45
Date Range:,2010/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-05-25 12:15:00,0,0,1.83,0,1.83,14.11,51,5.27,240.3
2022-05-25 12:20:00,0,0,1.84,0,1.84,14.24,51,5.54,189.2
2022-05-25 12:25:00,0.15,0.15,1.83,0,1.83,14.33,51,4.23,160.4
2022-05-25 12:30:00,5.21,0.2,1.87,0,1.87,14.25,51,5.65,206.5
2022-05-25 12:35:00,10.11,0.48,1.92,0,1.92,14.22,52,4.98,146.4
2022-05-25 12:40:00,7.27,0.2,1.9,0,1.9,14.25,52,4.04,159.2
2022-05-25 12:45:00,5.47,0,1.88,0,1.88,14.55,51,3.97,16.4
2022-05-25 12:50:00,5.27,0.42,1.86,0,1.86,14.68,50,5.21,109
2022-05-25 12:55:00,4.15,0.16,1.84,0,1.84,14.93,50,4.3,135.5
2022-05-25 13:00:00,5.63,0.17,1.86,0,1.86,15.46,49,4.21,144.2
2022-05-25 13:05:00,2.81,0.13,1.85,0,1.85,15.93,47,4.63,327.6
2022-05-25 13:10:00,4.84,0.45,1.84,0,1.84,16.14,46,3.77,35.98
2022-05-25 13:15:00,21.12,1.27,1.88,0,1.88,16.04,46,7.08,209.6
2022-05-25 13:20:00,32.28,1.51,1.89,0,1.89,16.67,45,7.09,186.7
2022-05-25 13:25:00,32.98,1.42,1.9,0,1.9,16.41,45,6.81,191.1
2022-05-25 13:30:00,30.78,1.63,1.89,0,1.89,16.36,45,7.53,196
2022-05-25 13:35:00,31.4,1.35,1.88,0,1.88,16.08,45,7.06,212.5
2022-05-25 13:40:00,40.91,1.62,1.88,0,1.88,16.52,45,4.72,204.5
2022-05-25 13:45:00,42.33,1.53,1.88,0,1.88,17,43,7.72,188.3
2022-05-25 13:50:00,30.07,1.02,1.86,0,1.86,16.85,43,3.75,170.9
2022-05-25 13:55:00,26.86,1.24,1.86,0,1.86,17.12,42,4.94,237.7
2022-05-25 14:00:00,26.9,0.9,1.85,0,1.85,16.66,43,6.31,261.9
2022-05-25 14:05:00,29.45,0.86,1.86,0,1.86,16.94,43,5.67,300.4
2022-05-25 14:10:00,29.27,1.23,1.87,0,1.87,17.21,42,4.72,231.2
2022-05-25 14:15:00,31.23,1.22,1.87,0,1.87,17.73,41,4.11,193.7
2022-05-25 14:20:00,29.88,1.1,1.85,0,1.85,17.48,41,4.46,164.7
2022-05-25 14:25:00,28.1,1.03,1.86,0,1.86,17.18,42,9.13,200.3
2022-05-25 14:30:00,26.57,0.77,1.85,0,1.85,17.04,42,7.63,234.6
2022-05-25 14:35:00,25.99,1.02,1.83,0,1.83,17.21,42,4.88,280.4
2022-05-25 14:40:00,25.02,1.09,1.83,0,1.83,17.61,40,6.1,327.1
2022-05-25 14:45:00,23.88,0.72,1.84,0,1.84,18.28,40,6.37,222
2022-05-25 14:50:00,22.41,0.9,1.84,0,1.84,17.55,40,6.1,241
2022-05-25 14:55:00,22.1,1,1.84,0,1.84,17.54,40,5.78,257.9
2022-05-25 15:00:00,21.33,0.89,1.83,0,1.83,17.56,39,7.67,279.4
2022-05-25 15:05:00,19.26,0.72,1.84,0,1.84,17.21,41,6.89,256.3
2022-05-25 15:10:00,19.02,0.73,1.84,0,1.84,16.99,41,7.4,252.1
2022-05-25 15:15:00,19.03,0.87,1.83,0,1.83,16.71,41,8.31,258.7
2022-05-25 15:20:00,15.4,0.91,1.83,0,1.83,16.66,43,7.66,270.3
2022-05-25 15:25:00,12.38,0.5,1.83,0,1.83,16.78,42,6.22,271.9
2022-05-25 15:30:00,11.58,0.41,1.83,0,1.83,16.75,42,5.93,270.8
2022-05-25 15:35:00,10.28,0.59,1.82,0,1.82,16.71,42,6.2,256.2
2022-05-25 15:40:00,12.21,0.42,1.84,0,1.84,16.77,43,5.52,234.5
2022-05-25 15:45:00,11.73,0.48,1.85,0,1.85,16.96,42,5.02,253.5
2022-05-25 15:50:00,9.71,0.08,1.85,0,1.85,16.95,42,6.18,267.7
2022-05-25 15:55:00,8.8,0.44,1.84,0,1.84,16.95,41,5.04,252.7
2022-05-25 16:00:00,8.03,0.43,1.85,0,1.85,17.03,40,2.53,276.3
2022-05-25 16:05:00,7.21,0.28,1.84,0,1.84,17.32,40,2.6,251
2022-05-25 16:10:00,5.51,0.01,1.85,0,1.85,17.12,39,3.01,272.8
2022-05-25 16:15:00,5.53,0.23,1.86,0,1.86,17.33,39,2.8,307.8
2022-05-25 16:20:00,5.11,0.17,1.85,0,1.85,17.63,39,4.62,24.63
2022-05-25 16:25:00,2.13,0,1.85,0,1.85,17.48,41,5.92,27.75
2022-05-25 16:30:00,1.33,0.35,1.85,0,1.85,17.26,43,8.75,324.5
2022-05-25 16:35:00,0.49,0,1.85,0,1.85,17.63,43,13.7,336
2022-05-25 16:40:00,0.16,0,1.89,0,1.89,17.15,43,22.85,335.5
2022-05-25 16:45:00,0.1,0,1.9,0,1.9,16.78,44,18.86,342.5
2022-05-25 16:50:00,0.13,0,1.89,0,1.89,17,43,15.56,345.4
2022-05-25 16:55:00,0.15,0.11,1.88,0,1.88,17.17,43,17.13,343.4
2022-05-25 17:00:00,0,0,1.89,0,1.89,17.11,43,22.02,324.8
2022-05-25 17:05:00,0,0.14,1.89,0,1.89,16.69,44,26.05,329.1
2022-05-25 17:10:00,0.06,0,1.88,0,1.88,16.52,45,22.58,325.8
2022-05-25 17:15:00,0,0,1.87,0,1.87,16.83,44,17.85,336.5
2022-05-25 17:20:00,0.07,0.28,1.88,0,1.88,16.83,44,21.63,340.4
2022-05-25 17:25:00,0,0.36,1.91,0,1.91,16.4,45,25.99,338.2
2022-05-25 17:30:00,0.14,0.5,1.92,0,1.92,16.24,46,21.4,331.6
2022-05-25 17:35:00,0,0.16,1.92,0,1.92,16.08,46,20.56,338.4
2022-05-25 17:40:00,0.12,0.26,1.9,0,1.9,15.87,46,22.52,347
2022-05-25 17:45:00,0.07,0.26,1.91,0,1.91,15.53,48,22.97,334.7
2022-05-25 17:50:00,0,0.17,1.9,0,1.9,15.41,48,20.9,333.6
2022-05-25 17:55:00,0,0.45,1.89,0,1.89,15.36,49,17.06,348.3
2022-05-25 18:00:00,0,0.18,1.89,0,1.89,15.32,50,17.85,343.6
2022-05-25 18:05:00,0,0,1.88,0,1.88,15.1,51,20.97,344.8
2022-05-25 18:10:00,0,0.1,1.88,0,1.88,15.01,52,18.44,347.4
2022-05-25 18:15:00,0,0,1.88,0,1.88,15,52,18.73,347.5
2022-05-25 18:20:00,0,0.11,1.89,0,1.89,14.9,53,18.76,346.3
2022-05-25 18:25:00,0,0,1.92,0,1.92,14.86,54,16.35,356.9
2022-05-25 18:30:00,0,0.26,1.94,0,1.94,14.81,54,15.15,357.1
2022-05-25 18:35:00,0,0.18,1.96,0,1.96,14.8,55,15.91,350.1
2022-05-25 18:40:00,0,0.13,1.96,0,1.96,14.74,54,16.27,353.1
2022-05-25 18:45:00,0,0.09,1.94,0,1.94,14.8,55,12.08,357.9
2022-05-25 18:50:00,0,0.06,1.94,0,1.94,14.79,55,13.02,9.25
2022-05-25 18:55:00,0,0.13,1.93,0,1.93,14.64,55,10.78,2.16
2022-05-25 19:00:00,0,0,1.92,0,1.92,14.6,56,10.7,0.4
2022-05-25 19:05:00,0,0,1.92,0,1.92,14.5,56,12.32,4.38
2022-05-25 19:10:00,0,0.08,1.89,0,1.89,14.47,56,11.58,1.13
2022-05-25 19:15:00,0,0.1,1.89,0,1.89,14.4,57,12.42,7.09
2022-05-25 19:20:00,0,0,1.89,0,1.89,14.24,58,12.11,10.49
2022-05-25 19:25:00,0,0,1.89,0,1.89,14.2,59,9.66,14.43
2022-05-25 19:30:00,0,0,1.9,0,1.9,14.21,59,10.18,29.6
2022-05-25 19:35:00,0,0,1.91,0,1.91,14.39,59,9.38,34.63
2022-05-25 19:40:00,0,0,1.9,0,1.9,14.58,59,9.1,34.38
2022-05-25 19:45:00,0,0,1.9,0,1.9,14.47,60,12.64,59.47
2022-05-25 19:50:00,0,0,1.9,0,1.9,14.27,60,11.07,50.48
2022-05-25 19:55:00,0,0,1.9,0,1.9,14.13,61,9.13,55.52
2022-05-25 20:00:00,0,0,1.89,0,1.89,14,61,9.81,60.95
2022-05-25 20:05:00,0,0,1.89,0,1.89,13.91,62,7.41,59.2
2022-05-25 20:10:00,0,0,1.89,0,1.89,13.88,62,9.86,65.83
2022-05-25 20:15:00,0,0,1.89,0,1.89,13.8,63,6.46,51.77
2022-05-25 20:20:00,0,0.2,1.89,0,1.89,13.67,63,6.23,48.86
2022-05-25 20:25:00,0,0.18,1.9,0,1.9,13.49,64,8.22,43.71
2022-05-25 20:30:00,0,0.02,1.91,0,1.91,13.35,65,6.7,41.41
2022-05-25 20:35:00,0,0,1.92,0,1.92,13.14,65,7.06,47.27
2022-05-25 20:40:00,0,0,1.93,0,1.93,12.99,66,6.69,47.38
2022-05-25 20:45:00,0,0.05,1.92,0,1.92,12.76,66,6.38,55.45
2022-05-25 20:50:00,0,0.03,1.91,0,1.91,12.5,67,6.63,58.21
2022-05-25 20:55:00,0,0.08,1.91,0,1.91,12.28,67,5.87,54.56
2022-05-25 21:00:00,0,0.18,1.9,0,1.9,11.99,69,4.25,52.97
2022-05-25 21:05:00,0,0.42,1.91,0,1.91,11.74,70,5,33.13
2022-05-25 21:10:00,0,0.02,1.91,0,1.91,11.8,69,6.32,21.84
2022-05-25 21:15:00,0,0.13,1.91,0,1.91,11.84,69,6.35,23.94
2022-05-25 21:20:00,0,0,1.91,0,1.91,11.52,69,4.69,22.52
2022-05-25 21:25:00,0,0,1.9,0,1.9,11.23,71,5.05,28.92
2022-05-25 21:30:00,0,0.31,1.9,0,1.9,11.06,72,4.47,19.86
2022-05-25 21:35:00,0,0,1.9,0,1.9,10.48,73,5.79,10.78
2022-05-25 21:40:00,0,0.06,1.9,0,1.9,10.62,73,6.03,1.23
2022-05-25 21:45:00,0,0,1.9,0,1.9,10.59,73,5.06,6.15
2022-05-25 21:50:00,0,0.03,1.9,0,1.9,9.52,76,4.97,21.75
2022-05-25 21:55:00,0,0,1.89,0,1.89,8.94,80,3.78,40.88
2022-05-25 22:00:00,0,0.33,1.88,0,1.88,8.58,82,4.7,34.27
2022-05-25 22:05:00,0,0.22,1.87,0,1.87,9.19,81,5.85,3.33
2022-05-25 22:10:00,0,0.01,1.88,0,1.88,9.96,75,6.31,4.06
2022-05-25 22:15:00,0,0.31,1.88,0,1.88,8.13,79,4.34,9.94
2022-05-25 22:20:00,0,0.38,1.88,0,1.88,7.62,85,5.46,4.69
2022-05-25 22:25:00,0,0.01,1.88,0,1.88,8.17,83,5.88,356.2
2022-05-25 22:30:00,0,0.04,1.87,0,1.87,7.6,84,5.77,348.7
2022-05-25 22:35:00,0,0.19,1.88,0,1.88,7.81,87,6.02,343.7
2022-05-25 22:40:00,0,0.17,1.89,0,1.89,8.15,84,5.8,355.1
2022-05-25 22:45:00,0,0.09,1.89,0,1.89,8.78,87,7.92,350.3
2022-05-25 22:50:00,0,0.4,1.89,0,1.89,9.08,81,6.53,358.3
2022-05-25 22:55:00,0,0.27,1.88,0,1.88,8.75,84,7.71,356.8
2022-05-25 23:00:00,0,0.38,1.89,0,1.89,9.25,83,6.79,354.3
2022-05-25 23:05:00,0,0.43,1.88,0,1.88,8.6,83,6.52,358.3
2022-05-25 23:10:00,0,0.48,1.88,0,1.88,8.02,83,6.45,351.3
2022-05-25 23:15:00,0,0,1.89,0,1.89,7.05,86,5.94,357.8
2022-05-25 23:20:00,0,0.25,1.88,0,1.88,6.45,89,5.25,1.38
2022-05-25 23:25:00,0,0.1,1.88,0,1.88,6.29,92,4,12.87
2022-05-25 23:30:00,0,0,1.89,0,1.89,6.4,94,4.69,18.55
2022-05-25 23:35:00,0,0.38,1.89,0,1.89,6.93,94,5.32,13.17
2022-05-25 23:40:00,0,0.51,1.89,0,1.89,6.74,90,4.89,5.64
2022-05-25 23:45:00,0,0.06,1.89,0,1.89,7.33,90,6.06,354.7
2022-05-25 23:50:00,0,0.37,1.89,0,1.89,7.77,91,6.68,348.7
2022-05-25 23:55:00,0,0.55,1.89,0,1.89,8.1,86,7,354.5
2022-05-26 00:00:00,0,0.35,Z/S,Z/S,Z/S,7.6,89,7.12,357.1
2022-05-26 00:05:00,Z/S,0.45,Z/S,Z/S,Z/S,7.34,85,6.37,7.07
2022-05-26 00:10:00,Z/S,0.3,Z/S,Z/S,Z/S,6.56,90,3.22,34.85
2022-05-26 00:15:00,Z/S,0.04,Z/S,Z/S,Z/S,6.3,91,3.91,50.85
2022-05-26 00:20:00,Z/S,0.38,Z/S,Z/S,Z/S,6.49,95,3.82,16.51
2022-05-26 00:25:00,Z/S,0.27,Z/S,Z/S,Z/S,7,94,3.39,6.13
2022-05-26 00:30:00,Z/S,0.14,Z/S,Z/S,Z/S,7.3,92,4.71,350
2022-05-26 00:35:00,Z/S,0.25,Z/S,Z/S,Z/S,7.29,90,4.58,355.2
2022-05-26 00:40:00,Z/S,0.31,Z/S,Z/S,Z/S,6.72,89,3.79,17.43
2022-05-26 00:45:00,Z/S,0.35,Z/S,Z/S,Z/S,6.07,93,4.07,28.32
2022-05-26 00:50:00,Z/S,0.46,Z/S,Z/S,Z/S,6.23,95,5.25,34.38
2022-05-26 00:55:00,Z/S,0.48,Z/S,Z/S,Z/S,6.69,95,4.96,36.1
2022-05-26 01:00:00,Z/S,0.55,Z/S,Z/S,Z/S,6.39,93,5.21,39.85
2022-05-26 01:05:00,0,Z/S,1.88,0,1.88,6.53,95,5.88,36.49
2022-05-26 01:10:00,0,Z/S,1.89,0,1.89,7.14,94,5.71,40.48
2022-05-26 01:15:00,0,Z/S,1.89,0,1.89,6.99,92,4.65,46.18
2022-05-26 01:20:00,0,Z/S,1.88,0,1.88,7.13,93,4.1,36.9
2022-05-26 01:25:00,0,Z/S,1.89,0,1.89,7.18,91,5.08,64.55
2022-05-26 01:30:00,0,Z/S,1.89,0,1.89,6.92,93,5.57,74.19
2022-05-26 01:35:00,0,Z/S,1.89,0,1.89,6.96,92,6.86,82.8
2022-05-26 01:40:00,0,Z/S,1.88,0,1.88,7.05,91,6.05,86.6
2022-05-26 01:45:00,0,Z/S,1.88,0,1.88,7.3,90,6.1,89
2022-05-26 01:50:00,0,Z/S,1.89,0,1.89,7.4,89,6.53,84
2022-05-26 01:55:00,0,Z/S,1.89,0,1.89,7.54,88,5.68,92.9
2022-05-26 02:00:00,0,Z/S,1.88,0,1.88,7.63,88,6.55,93.3
2022-05-26 02:05:00,0,0.06,1.89,0,1.89,7.6,88,6.9,91.7
2022-05-26 02:10:00,0,0.32,1.89,0,1.89,7.72,87,6.72,86.4
2022-05-26 02:15:00,0,0.14,1.89,0,1.89,7.74,87,6.17,91.6
2022-05-26 02:20:00,0,0.53,1.88,0,1.88,7.93,87,7.86,105.4
2022-05-26 02:25:00,0,0.66,1.87,0,1.87,8.33,83,8.04,107.8
2022-05-26 02:30:00,0,0.42,1.87,0,1.87,8.38,82,6.93,103.7
2022-05-26 02:35:00,0,0.17,1.88,0,1.88,8.26,82,7.22,95.3
2022-05-26 02:40:00,0,0.3,1.87,0,1.87,8.2,82,6.79,92.7
2022-05-26 02:45:00,0,0.46,1.87,0,1.87,8.19,82,7.03,95.2
2022-05-26 02:50:00,0,0.58,1.87,0,1.87,8.2,81,8.17,101.5
2022-05-26 02:55:00,0,0.77,1.91,0.041,1.87,8.13,81,7.66,101.7
2022-05-26 03:00:00,0,0.51,1.92,0.052,1.86,8.1,81,7.23,85.1
2022-05-26 03:05:00,0,0.09,1.9,0.029,1.87,8.08,81,5.58,70.91
2022-05-26 03:10:00,0,0.32,1.87,0,1.87,7.94,82,3.95,52.81
2022-05-26 03:15:00,0,0.21,1.87,0,1.87,7.83,82,2.64,55.42
2022-05-26 03:20:00,0,0.23,1.87,0,1.87,7.58,83,3.63,87
2022-05-26 03:25:00,0,0.23,1.87,0,1.87,7.26,84,6.11,87.9
2022-05-26 03:30:00,0,0.42,1.87,0,1.87,7.17,84,6.19,79.18
2022-05-26 03:35:00,0,0.25,1.87,0,1.87,7.07,84,6.34,79.06
2022-05-26 03:40:00,0,0.46,1.87,0,1.87,6.97,84,6.36,78.22
2022-05-26 03:45:00,0,0.46,1.87,0,1.87,7.05,84,6.86,75.44
2022-05-26 03:50:00,0,0.02,1.87,0,1.87,7.13,84,6.92,75.02
2022-05-26 03:55:00,0,0,1.88,0,1.88,7.28,84,6.21,82.7
2022-05-26 04:00:00,0,0,1.88,0,1.88,7.22,84,7.01,87.4
2022-05-26 04:05:00,0,0,1.87,0,1.87,7.16,84,8.17,88.5
2022-05-26 04:10:00,0,0,1.88,0,1.88,7.29,84,7.49,68.4
2022-05-26 04:15:00,0,0.07,1.88,0,1.88,7.3,83,6.44,52.11
2022-05-26 04:20:00,0,0,1.87,0,1.87,7.31,83,7.21,63.04
2022-05-26 04:25:00,0,0.09,1.88,0,1.88,7.4,82,7.99,70.91
2022-05-26 04:30:00,0,0.31,1.89,0,1.89,7.32,82,7.07,72.02
2022-05-26 04:35:00,0,0,1.89,0,1.89,7.3,82,6,73.81
2022-05-26 04:40:00,0,0,1.88,0,1.88,7.3,82,6.08,62.58
2022-05-26 04:45:00,0,0.47,1.88,0,1.88,7.28,82,6.1,70.75
2022-05-26 04:50:00,0,0.12,1.87,0,1.87,7.3,82,5.81,69.6
2022-05-26 04:55:00,0,0.38,1.86,0,1.86,7.26,82,5.59,67.9
2022-05-26 05:00:00,0,0.02,1.87,0,1.87,7.3,83,4.68,81.8
2022-05-26 05:05:00,0,0.13,1.88,0,1.88,7.31,83,2.86,126.3
2022-05-26 05:10:00,0,0.03,1.89,0,1.89,7.4,82,4.15,105.1
2022-05-26 05:15:00,0,0.1,1.89,0,1.89,7.4,83,6.4,94.7
2022-05-26 05:20:00,0,0.06,1.91,0,1.91,7.52,82,6.12,86.5
2022-05-26 05:25:00,0,0.22,1.89,0,1.89,7.65,82,4.57,77.97
2022-05-26 05:30:00,0,0.1,1.91,0,1.91,7.77,81,4.09,96.3
2022-05-26 05:35:00,0,0.28,1.91,0,1.91,7.81,81,4.14,83.6
2022-05-26 05:40:00,0,0.1,1.9,0,1.9,7.9,81,4.31,78.34
2022-05-26 05:45:00,0,0.12,1.9,0,1.9,7.98,80,3.62,8.23
2022-05-26 05:50:00,0,0.48,1.89,0,1.89,8.1,80,3.96,356.4
2022-05-26 05:55:00,0,0.32,1.9,0,1.9,8.1,79,3.56,8.26
2022-05-26 06:00:00,0,0.28,1.91,0,1.91,8.12,79,3.84,20.94
2022-05-26 06:05:00,0,0,1.9,0,1.9,8.26,79,2.87,65.85
2022-05-26 06:10:00,0,0.27,1.91,0,1.91,8.39,79,3.98,80.5
2022-05-26 06:15:00,0,0.66,1.91,0,1.91,8.45,79,4.14,109.3
2022-05-26 06:20:00,0,0.32,1.91,0,1.91,8.73,79,7.65,146.6
2022-05-26 06:25:00,0.35,0.38,1.93,0.006,1.93,8.78,78,9.58,113.2
2022-05-26 06:30:00,0.86,0.5,2.07,0.143,1.93,8.67,78,8.73,100.4
2022-05-26 06:35:00,0.55,0.51,1.94,0,1.94,8.67,78,9.69,131.4
2022-05-26 06:40:00,1.01,0.5,1.96,0,1.96,8.64,79,8.12,132.1
2022-05-26 06:45:00,2.84,0.58,1.96,0,1.96,8.63,79,8.31,128.5
2022-05-26 06:50:00,3.06,0.69,1.95,0,1.95,8.7,80,7.41,145.2
2022-05-26 06:55:00,3.55,0.89,1.95,0,1.95,8.7,80,8.37,151.3
2022-05-26 07:00:00,2.83,0.58,1.96,0,1.96,8.58,81,9.66,148.9
2022-05-26 07:05:00,2.73,0.12,1.99,0,1.99,8.45,82,8.76,145.4
2022-05-26 07:10:00,3.64,0.37,2.01,0,2.01,8.78,82,8.36,139.3
2022-05-26 07:15:00,8.39,0.62,2.03,0,2.03,8.63,81,7.48,125.9
2022-05-26 07:20:00,17.53,1.36,2.1,0.086,2.01,8.56,82,7.48,118.9
2022-05-26 07:25:00,17.76,1.42,2.31,0.324,1.98,8.57,81,8.4,127.8
2022-05-26 07:30:00,16.62,1.63,2.3,0.332,1.97,8.59,82,5.81,116.6
2022-05-26 07:35:00,15.78,1.5,2.26,0.263,2,8.75,82,5.5,155
2022-05-26 07:40:00,13.99,1.37,2.24,0.228,2.02,8.74,82,6.64,147.4
2022-05-26 07:45:00,8.46,0.93,2.18,0.165,2.01,8.8,82,6.51,143.2
2022-05-26 07:50:00,3.82,0.28,2.02,0,2.02,8.95,82,6.8,145.7
2022-05-26 07:55:00,1.17,0,2.12,0,2.12,8.89,82,6.2,162.8
2022-05-26 08:00:00,0.97,0.16,2.1,0,2.1,8.78,82,7.54,134.1
2022-05-26 08:05:00,0.43,0.18,2.1,0,2.1,8.89,81,9.48,150.7
2022-05-26 08:10:00,0.46,0.11,2.06,0,2.06,9.14,80,7.87,143
2022-05-26 08:15:00,0.26,0.11,2.02,0,2.02,9.2,79,8.43,161.7
2022-05-26 08:20:00,0.01,0,2.04,0,2.04,9.26,79,7.97,161.1
2022-05-26 08:25:00,0.15,0,2.04,0,2.04,9.08,80,8.36,152.2
2022-05-26 08:30:00,0.06,0,2.03,0,2.03,9.17,79,6.92,162.2
2022-05-26 08:35:00,0,0,2.03,0,2.03,9.4,79,8.32,142.8
2022-05-26 08:40:00,0,0.1,1.94,0,1.94,9.6,78,9.03,155.5
2022-05-26 08:45:00,0,0.02,1.89,0,1.89,9.76,77,7.55,168
2022-05-26 08:50:00,0,0.18,1.88,0,1.88,10.12,76,8.06,185.9
2022-05-26 08:55:00,0,0.05,1.88,0,1.88,10.41,75,6.92,191.7
2022-05-26 09:00:00,0,0.21,1.88,0,1.88,10.34,76,6.56,208.8
2022-05-26 09:05:00,0,0.21,1.89,0,1.89,10.27,76,6.45,220
2022-05-26 09:10:00,0,0.11,1.9,0,1.9,10.4,76,6.81,209.3
2022-05-26 09:15:00,0,0.06,1.89,0,1.89,10.79,75,8.74,186.8
2022-05-26 09:20:00,0,0.16,1.9,0,1.9,11.08,73,8.05,177.2
2022-05-26 09:25:00,0,0.56,1.89,0,1.89,11.24,73,7.69,188.4
2022-05-26 09:30:00,0,0.09,1.89,0,1.89,11.21,73,6.42,177.4
2022-05-26 09:35:00,0,0.04,1.9,0,1.9,11.36,73,9.04,149.8
2022-05-26 09:40:00,0,0.24,1.9,0,1.9,11.67,72,7.17,157.8
2022-05-26 09:45:00,0,0.17,1.91,0,1.91,11.59,72,7.23,156
2022-05-26 09:50:00,0,0,1.91,0,1.91,11.88,72,6.12,160.6
2022-05-26 09:55:00,0,0,1.91,0,1.91,12.31,70,8.06,168.2
2022-05-26 10:00:00,0.19,0.37,1.9,0,1.9,12.7,70,5.47,192.9
2022-05-26 10:05:00,0,0.44,1.92,0,1.92,12.86,68,5.83,191.1
2022-05-26 10:10:00,0.59,0.39,1.92,0,1.92,12.67,69,5.2,188.2
2022-05-26 10:15:00,8.95,0.31,1.92,0,1.92,12.55,69,3.02,260.4
2022-05-26 10:20:00,9.9,0,1.95,0,1.95,12.83,68,4.55,144.2
2022-05-26 10:25:00,5.04,0.25,1.95,0,1.95,13.42,67,4,232.6
2022-05-26 10:30:00,6.74,0.53,2.07,0.014,2.05,13.49,65,9.42,329.7
2022-05-26 10:35:00,4.08,0.39,2.28,0.186,2.1,12.82,68,8.68,304.6
2022-05-26 10:40:00,1.59,0.46,2.43,0.299,2.13,13,68,10.63,297.7
2022-05-26 10:45:00,1.76,0.41,2.24,0.15,2.09,12.79,68,9.9,315.2
2022-05-26 10:50:00,2.3,0.44,2.18,0.091,2.09,12.97,68,9.99,337.8
2022-05-26 10:55:00,2.53,0.26,2.03,0,2.03,13,67,12.24,323.6
2022-05-26 11:00:00,2.13,0.18,2.03,0,2.03,12.67,69,10.09,315.6
2022-05-26 11:05:00,3.38,0.46,2.02,0,2.02,12.72,68,8.48,2.2
2022-05-26 11:10:00,2.71,0.24,1.98,0,1.98,12.83,68,10.62,334.7
2022-05-26 11:15:00,2.31,0.25,1.94,0,1.94,12.75,68,8.24,318
2022-05-26 11:20:00,3.68,0.04,1.93,0,1.93,12.85,68,8.3,330.6
2022-05-26 11:25:00,3.84,0.37,1.91,0,1.91,12.88,68,6.2,344
2022-05-26 11:30:00,6.38,0.18,1.92,0,1.92,13.12,67,5.04,358.4
2022-05-26 11:35:00,6.1,0.02,1.93,0,1.93,13.3,66,4.63,332
2022-05-26 11:40:00,5.67,0.15,1.93,0,1.93,13.31,66,3.08,348.8
2022-05-26 11:45:00,4.87,0.34,1.94,0,1.94,13.36,65,3.62,135.8
2022-05-26 11:50:00,5.31,0.2,1.93,0,1.93,13.25,66,4.2,139.8
2022-05-26 11:55:00,5.22,0.5,1.94,0,1.94,13.46,66,3.96,106.6
2022-05-26 12:00:00,5.16,0.26,1.93,0,1.93,13.29,66,2.78,12.9
2022-05-26 12:05:00,5.41,0.31,1.92,0,1.92,13.79,65,3.34,211.7
2022-05-26 12:10:00,5.28,0.58,1.98,0,1.98,14.01,65,6.02,163.1
2022-05-26 12:15:00,5.01,0.21,1.97,0,1.97,14.32,63,8.03,102.5
2022-05-26 12:20:00,5.49,0.53,1.96,0,1.96,14.66,63,7.64,169.1
2022-05-26 12:25:00,10.4,0.61,1.95,0,1.95,15.01,61,6.89,147.9
2022-05-26 12:30:00,18.57,0.97,1.94,0,1.94,14.78,61,8.8,176
2022-05-26 12:35:00,21.33,0.83,1.93,0,1.93,14.48,61,9.12,162.4
2022-05-26 12:40:00,29.2,1.04,1.92,0,1.92,14.39,61,8.65,170.4
2022-05-26 12:45:00,39.67,1.26,1.95,0,1.95,14.41,62,10.46,152.8
2022-05-26 12:50:00,49.19,1.67,1.95,0,1.95,14.1,63,9.21,162.7
2022-05-26 12:55:00,28.86,1.16,1.95,0,1.95,14.22,63,8.61,143.6
2022-05-26 13:00:00,23.66,1.06,1.94,0,1.94,13.97,62,6.33,130.2
2022-05-26 13:05:00,33.18,1.49,1.95,0,1.95,14.31,63,5.38,162.1
2022-05-26 13:10:00,51.6,1.19,1.96,0,1.96,14.7,61,7.87,147
2022-05-26 13:15:00,58.2,1.22,1.94,0,1.94,14.11,62,7.65,149.5
2022-05-26 13:20:00,46.94,1.11,1.92,0,1.92,14.48,60,6.82,142.3
2022-05-26 13:25:00,31.2,0.89,1.92,0,1.92,14.6,61,9.27,172.9
2022-05-26 13:30:00,28.52,0.8,1.93,0,1.93,14.71,61,8.12,135.5
2022-05-26 13:35:00,26.37,0.58,1.93,0,1.93,14.62,60,6.11,134
2022-05-26 13:40:00,20.97,0.89,1.94,0,1.94,14.72,60,8.99,146.5
2022-05-26 13:45:00,17.03,0.73,1.93,0,1.93,15.17,59,6.25,148.4
2022-05-26 13:50:00,16.71,0.79,1.91,0,1.91,15.62,57,7.38,163.9
2022-05-26 13:55:00,15.48,0.44,1.91,0,1.91,15.73,57,8.8,160.9
2022-05-26 14:00:00,15.15,0.53,1.9,0,1.9,15.65,58,6.54,148.5
2022-05-26 14:05:00,18.45,0.34,1.9,0,1.9,15.82,56,7.21,115.7
2022-05-26 14:10:00,17.86,0.89,1.89,0,1.89,15.74,57,6.52,149.6
2022-05-26 14:15:00,16.73,0.7,1.88,0,1.88,15.65,56,6.89,91.1
2022-05-26 14:20:00,18.08,0.71,1.87,0,1.87,15.09,57,6.92,77.02
2022-05-26 14:25:00,22.16,0.66,1.86,0,1.86,15.06,58,4.37,29
