Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS25, L1, 5Mn
Exported On:,2022/08/24,11:06
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), Temperature (deg. C), Relative Humidity (%), Wind Speed @ 10m (km/h), Wind Dir @ 10m (deg)
2022-05-25 18:50:00,-0.01,0.08,15.74,52,9.25,26.03
2022-05-25 18:55:00,-0.02,0.07,15.47,53,9,41.52
2022-05-25 19:00:00,-0.21,0.03,15.46,53,6.68,46.42
2022-05-25 19:05:00,-0.12,0.03,15.61,53,7.02,36.27
2022-05-25 19:10:00,-0.25,0.05,15.48,54,8.21,36.49
2022-05-25 19:15:00,-0.13,0.06,15.29,55,8.32,51.26
2022-05-25 19:20:00,0.08,0.07,15.04,56,6.39,44.02
2022-05-25 19:25:00,-0.16,0.1,14.93,57,4.79,57.18
2022-05-25 19:30:00,-0.16,0.09,14.79,58,5.94,48.26
2022-05-25 19:35:00,-0.12,0.12,14.61,58,5.28,48.8
2022-05-25 19:40:00,-0.17,0.07,14.5,59,4.85,26.55
2022-05-25 19:45:00,-0.24,0.09,14.39,60,4.62,34.43
2022-05-25 19:50:00,-0.15,0.05,14.2,61,5.11,30.19
2022-05-25 19:55:00,-0.24,0.08,14.11,61,3.75,39.15
2022-05-25 20:00:00,-0.13,0.13,13.94,62,5.36,29.88
2022-05-25 20:05:00,-0.14,0.12,13.82,62,5.89,33.11
2022-05-25 20:10:00,-0.04,0.13,13.66,63,5.24,41.95
2022-05-25 20:15:00,-0.06,0.07,13.48,64,3.62,34.34
2022-05-25 20:20:00,-0.24,0.1,13.36,65,4.28,7.58
2022-05-25 20:25:00,-0.14,0.07,13.24,66,4.69,3.8
2022-05-25 20:30:00,-0.12,0.15,13.13,66,4.44,8.9
2022-05-25 20:35:00,-0.01,0.09,13.02,66,5.06,9.9
2022-05-25 20:40:00,-0.12,0.14,12.9,66,5.14,3.27
2022-05-25 20:45:00,-0.14,0.11,12.74,67,4.53,356.5
2022-05-25 20:50:00,-0.27,0.08,12.58,67,4.83,351.4
2022-05-25 20:55:00,-0.14,0.11,12.44,68,5.56,354.7
2022-05-25 21:00:00,-0.08,0.09,12.25,69,4.97,0.19
2022-05-25 21:05:00,-0.08,0.09,12.09,70,4.61,1.57
2022-05-25 21:10:00,-0.04,0.04,12,70,4.3,347.8
2022-05-25 21:15:00,-0.08,0.05,11.92,70,3.75,344.3
2022-05-25 21:20:00,-0.22,0.06,11.71,71,4.67,337.7
2022-05-25 21:25:00,-0.26,0.04,11.6,71,3.35,326
2022-05-25 21:30:00,-0.22,0.04,11.16,73,3.01,322.6
2022-05-25 21:35:00,0.13,0.05,10.79,75,3.32,327
2022-05-25 21:40:00,-0.12,0.08,10.6,76,3.23,324.7
2022-05-25 21:45:00,-0.24,0.08,10.31,77,4.38,300.5
2022-05-25 21:50:00,-0.3,0.1,10.05,78,4.06,278.8
2022-05-25 21:55:00,-0.02,0.12,9.94,78,3.3,273
2022-05-25 22:00:00,-0.06,0.12,9.85,78,3.1,286.4
2022-05-25 22:05:00,-0.32,0.13,9.93,78,2.65,260.3
2022-05-25 22:10:00,-0.21,0.18,9.83,78,2.55,316.2
2022-05-25 22:15:00,-0.22,0.12,9.79,78,2.5,275.9
2022-05-25 22:20:00,-0.23,0.18,9.48,79,3.68,275.3
2022-05-25 22:25:00,-0.19,0.19,9.2,81,3.17,282
2022-05-25 22:30:00,-0.2,0.17,9.18,81,3.11,196.7
2022-05-25 22:35:00,-0.16,0.15,9.2,80,1.94,167.4
2022-05-25 22:40:00,-0.16,0.14,9.07,81,1.69,167.7
2022-05-25 22:45:00,-0.11,0.1,8.71,82,2.66,232.9
2022-05-25 22:50:00,-0.09,0.19,8.46,84,4.08,295
2022-05-25 22:55:00,-0.2,0.15,8.47,84,4.34,311.5
2022-05-25 23:00:00,-0.16,0.16,8.57,83,4.75,322.9
2022-05-25 23:05:00,-0.31,0.07,8.82,83,5.06,323.7
2022-05-25 23:10:00,-0.27,0.1,8.66,82,3.94,298.9
2022-05-25 23:15:00,-0.32,0.15,8.23,84,3.15,301.6
2022-05-25 23:20:00,-0.13,0.11,8.24,85,3.86,314.5
2022-05-25 23:25:00,-0.03,0.11,8.4,85,4.67,313.4
2022-05-25 23:30:00,-0.12,0.12,8.43,85,4.29,318.4
2022-05-25 23:35:00,0.21,0.13,8.5,85,4.41,318.9
2022-05-25 23:40:00,-0.09,0.12,8.2,85,3.24,308.3
2022-05-25 23:45:00,-0.12,0.11,8.06,86,4.19,305.8
2022-05-25 23:50:00,-0.15,0.11,7.88,87,2.49,306.9
2022-05-25 23:55:00,-0.21,0.09,7.74,88,2.83,272.7
2022-05-26 00:00:00,-0.16,0.16,7.42,89,2.68,285.1
2022-05-26 00:05:00,-0.16,0.16,7.48,90,0.11,298.2
2022-05-26 00:10:00,-0.28,0.14,7.47,90,0.59,85
2022-05-26 00:15:00,-0.19,0.09,7.41,90,1.95,325.8
2022-05-26 00:20:00,-0.19,0.11,6.95,90,4.22,300
2022-05-26 00:25:00,-0.4,0.12,6.78,91,5.2,309.8
2022-05-26 00:30:00,-0.23,0.14,6.91,91,4.13,299.9
2022-05-26 00:35:00,-0.21,0.13,7.04,92,1.4,289.9
2022-05-26 00:40:00,-0.17,0.11,7.08,92,1.73,303
2022-05-26 00:45:00,0.01,0.13,6.94,93,1.49,350.4
2022-05-26 00:50:00,-0.29,0.09,6.84,93,1.89,48.44
2022-05-26 00:55:00,-0.3,0.12,6.78,93,2.44,345.8
2022-05-26 01:00:00,-0.27,0.11,6.64,94,0.87,333.3
2022-05-26 01:05:00,-0.06,0.05,6.38,94,2.1,317.2
2022-05-26 01:10:00,-0.07,0.11,6.35,94,0.16,336.6
2022-05-26 01:15:00,-0.14,0.13,6.38,95,0,0
2022-05-26 01:20:00,-0.15,0.09,6.4,96,0,0
2022-05-26 01:25:00,-0.18,0.12,6.28,96,0,0
2022-05-26 01:30:00,-0.14,0.12,6.13,96,0,0
2022-05-26 01:35:00,-0.33,0.12,5.99,96,0.43,242.8
2022-05-26 01:40:00,-0.21,0.1,5.8,96,2.55,311.2
2022-05-26 01:45:00,-0.19,0.15,5.76,97,2.25,309.4
2022-05-26 01:50:00,0.04,0.14,5.99,101,2.4,57.41
2022-05-26 01:55:00,0.06,0.11,6.11,103,2.12,17.11
2022-05-26 02:00:00,-0.14,0.13,6.02,102,1.91,9.53
2022-05-26 02:05:00,-0.55,0.15,5.79,100,3.04,343.7
2022-05-26 02:10:00,-0.19,0.13,5.68,99,2.73,3.27
2022-05-26 02:15:00,-0.14,0.12,5.72,99,1.57,22.7
2022-05-26 02:20:00,-0.11,0.12,5.61,99,2.35,353.7
2022-05-26 02:25:00,-0.14,0.1,5.39,98,2.75,335.3
2022-05-26 02:30:00,0,0.14,5.25,100,3.06,346.6
2022-05-26 02:35:00,-0.13,0.14,5.48,102,2.57,349.9
2022-05-26 02:40:00,-0.29,0.15,5.54,101,2.46,349
2022-05-26 02:45:00,-0.06,0.16,5.47,100,2.91,335
2022-05-26 02:50:00,-0.06,0.11,5.15,97,3.41,315.2
2022-05-26 02:55:00,-0.16,0.12,5,99,2.32,326.9
2022-05-26 03:00:00,-0.15,0.12,4.86,99,2.35,312
2022-05-26 03:05:00,Z/S,0.12,4.88,101,2.38,287.9
2022-05-26 03:10:00,Z/S,0.1,4.98,102,2.59,269.4
2022-05-26 03:15:00,Z/S,0.14,5.16,103,1.69,256.1
2022-05-26 03:20:00,Z/S,0.11,5.34,103,0.7,255.4
2022-05-26 03:25:00,Z/S,0.12,5.36,100,1.28,25.59
2022-05-26 03:30:00,Z/S,0.08,5.4,99,0.23,23.17
2022-05-26 03:35:00,Z/S,0.09,5.4,99,1.23,43.48
2022-05-26 03:40:00,Z/S,0.08,5.27,99,0.68,67.82
2022-05-26 03:45:00,Z/S,0.07,5.15,100,0.77,335.2
2022-05-26 03:50:00,Z/S,0.13,5.03,98,3.26,334.9
2022-05-26 03:55:00,Z/S,0.12,5.04,97,3.06,323.1
2022-05-26 04:00:00,Z/S,Z/S,5.07,99,2.09,356
2022-05-26 04:05:00,0.21,Z/S,5.2,99,1.39,36.42
2022-05-26 04:10:00,-0.1,Z/S,5.23,97,0,0
2022-05-26 04:15:00,-0.26,Z/S,5.3,98,0.29,31.18
2022-05-26 04:20:00,-0.11,Z/S,5.36,99,0.07,338
2022-05-26 04:25:00,-0.2,Z/S,5.28,99,1.72,15.82
2022-05-26 04:30:00,-0.21,Z/S,5.3,99,0.78,79.08
2022-05-26 04:35:00,-0.13,Z/S,5.39,99,0.85,117.9
2022-05-26 04:40:00,-0.23,Z/S,5.52,99,0.58,317.3
2022-05-26 04:45:00,-0.21,Z/S,5.74,95,1.91,359.2
2022-05-26 04:50:00,-0.27,Z/S,6.08,92,2.03,359.2
2022-05-26 04:55:00,-0.19,Z/S,6.22,91,3.73,342.5
2022-05-26 05:00:00,-0.14,Z/S,6.46,89,4.52,326.4
2022-05-26 05:05:00,-0.12,0.1,6.54,88,3.9,333.4
2022-05-26 05:10:00,-0.39,0.13,6.62,88,3.5,332.2
2022-05-26 05:15:00,-0.37,0.09,6.74,88,3.59,336.8
2022-05-26 05:20:00,-0.48,0.1,6.85,88,1.73,21.42
2022-05-26 05:25:00,0.02,0.06,6.9,89,1.68,81
2022-05-26 05:30:00,-0.11,0.05,6.91,88,2.22,114.6
2022-05-26 05:35:00,-0.19,0.07,7.05,89,0.38,118.3
2022-05-26 05:40:00,-0.21,0.09,7.15,88,2.82,102.5
2022-05-26 05:45:00,-0.09,0.05,7.23,87,3.2,88.9
2022-05-26 05:50:00,-0.09,0.07,7.57,86,2.74,91.5
2022-05-26 05:55:00,-0.16,0.05,7.86,83,3,90.3
2022-05-26 06:00:00,-0.08,0.04,8.08,80,3.29,89.9
2022-05-26 06:05:00,-0.11,0.01,8.28,78,3.17,83.7
2022-05-26 06:10:00,-0.2,-0.01,8.52,77,2.89,83.5
2022-05-26 06:15:00,-0.19,0.07,8.7,76,3.58,70.89
2022-05-26 06:20:00,-0.19,0.05,8.9,75,5.19,120
2022-05-26 06:25:00,-0.16,0.01,8.89,75,4.39,132.7
2022-05-26 06:30:00,-0.28,0.05,8.94,74,5.97,148.1
2022-05-26 06:35:00,-0.19,0.06,8.93,74,6.04,138.1
2022-05-26 06:40:00,-0.26,0.02,9.1,74,3.03,67.81
2022-05-26 06:45:00,-0.33,0.1,9.08,73,4.32,183.8
2022-05-26 06:50:00,-0.26,0.07,8.9,75,4.78,141.1
2022-05-26 06:55:00,-0.03,0.11,8.83,75,3.7,123.5
2022-05-26 07:00:00,0.06,0.08,8.9,75,4.29,141.5
2022-05-26 07:05:00,0.4,0.05,8.9,75,4.13,127.1
2022-05-26 07:10:00,0.31,0.07,9.04,75,3.6,185.5
2022-05-26 07:15:00,0.32,0.12,9.19,74,5.05,182.9
2022-05-26 07:20:00,0.4,0.12,9.2,74,4.73,181.4
2022-05-26 07:25:00,0.52,0.18,9.31,75,5.05,191.7
2022-05-26 07:30:00,0.78,0.25,9.64,74,5.17,195.3
2022-05-26 07:35:00,2.18,0.29,9.73,73,5.49,198
2022-05-26 07:40:00,2.02,0.31,9.98,72,6.58,225.4
2022-05-26 07:45:00,2.37,0.3,9.99,72,5.44,180.7
2022-05-26 07:50:00,1.69,0.23,10,73,4.37,174.6
2022-05-26 07:55:00,2.17,0.27,10.14,71,3.98,196.8
2022-05-26 08:00:00,3.57,0.27,10.13,72,3.47,178.9
2022-05-26 08:05:00,6.19,0.34,10.34,73,4.16,140.4
2022-05-26 08:10:00,9.98,0.35,10.01,73,4.34,142.1
2022-05-26 08:15:00,8.11,0.36,10.19,73,3.31,102.9
2022-05-26 08:20:00,9,0.34,10.27,73,3.51,180.5
2022-05-26 08:25:00,11.95,0.36,10.3,74,4.15,170.5
2022-05-26 08:30:00,15.93,0.38,10.31,74,5.39,137.2
2022-05-26 08:35:00,14.79,0.45,10.45,75,4.29,168.3
2022-05-26 08:40:00,13.57,0.4,10.72,74,3.94,53.89
2022-05-26 08:45:00,14.78,0.44,10.85,74,3.01,59.31
2022-05-26 08:50:00,20.03,0.44,11.23,73,3.17,27.04
2022-05-26 08:55:00,22.12,0.45,10.77,75,3.69,350.2
2022-05-26 09:00:00,33.93,0.62,10.71,76,3.04,348.1
2022-05-26 09:05:00,31.43,0.53,10.77,76,3.94,351.4
2022-05-26 09:10:00,33.83,0.51,10.78,77,4.36,353
2022-05-26 09:15:00,35.7,0.6,10.87,79,4.88,31.94
2022-05-26 09:20:00,19.76,0.56,10.93,81,9.14,310.5
2022-05-26 09:25:00,16.06,0.42,10.61,82,8.38,308.7
2022-05-26 09:30:00,15.01,0.45,10.73,81,8.6,307.5
2022-05-26 09:35:00,13.56,0.36,10.6,82,8.33,303.4
2022-05-26 09:40:00,12.62,0.35,10.56,81,7.77,306.9
2022-05-26 09:45:00,10.52,0.34,10.67,81,7.03,299.1
2022-05-26 09:50:00,8.06,0.32,10.61,80,7.8,277.7
2022-05-26 09:55:00,6.68,0.29,10.78,79,6.21,290.9
2022-05-26 10:00:00,5.24,0.3,10.91,78,6.14,296.7
2022-05-26 10:05:00,3.94,0.3,11.06,78,5.7,299.9
2022-05-26 10:10:00,2.68,0.23,11.09,78,5.38,302.7
2022-05-26 10:15:00,2.31,0.22,11.34,77,5.17,289.9
2022-05-26 10:20:00,1.45,0.18,11.42,75,6.35,307
2022-05-26 10:25:00,1.1,0.13,11.39,75,6.81,313.9
2022-05-26 10:30:00,0.96,0.13,11.47,74,4.95,295.6
2022-05-26 10:35:00,1,0.13,11.75,74,4.21,302.5
2022-05-26 10:40:00,1.07,0.09,11.8,73,6.73,328.4
2022-05-26 10:45:00,0.93,0.15,12.07,73,6.51,302.4
2022-05-26 10:50:00,1,0.13,12.15,73,8.51,328.7
2022-05-26 10:55:00,1.5,0.14,11.99,73,8.7,308.5
2022-05-26 11:00:00,1.65,0.12,11.59,75,6.44,323
2022-05-26 11:05:00,1.83,0.17,11.52,75,5.78,320.4
2022-05-26 11:10:00,2.04,0.17,11.45,76,3.95,353
2022-05-26 11:15:00,2.15,0.17,11.58,75,4,358.8
2022-05-26 11:20:00,2.12,0.12,11.5,75,4.26,5.66
2022-05-26 11:25:00,2.08,0.13,11.48,76,5.16,323
2022-05-26 11:30:00,1.66,0.13,11.56,76,5.03,347.6
2022-05-26 11:35:00,1.88,0.08,11.57,76,5.68,5.75
2022-05-26 11:40:00,1.92,0.11,11.56,78,4.5,5.27
2022-05-26 11:45:00,1.94,0.09,11.6,80,4.17,15.15
2022-05-26 11:50:00,2.02,0.14,11.66,82,3.27,357.5
2022-05-26 11:55:00,1.81,0.12,11.86,84,3.08,60.08
2022-05-26 12:00:00,2.55,0.21,11.93,82,2.8,33.94
2022-05-26 12:05:00,4.02,0.15,12.23,79,3.09,22.11
2022-05-26 12:10:00,4.98,0.18,12.55,76,4.59,1.26
2022-05-26 12:15:00,4.66,0.12,12.57,74,3.38,50.87
2022-05-26 12:20:00,4.26,0.13,12.84,75,3.41,5.63
2022-05-26 12:25:00,4.05,0.14,12.85,75,3.62,348.1
2022-05-26 12:30:00,3.75,0.13,13.18,71,5.05,347.1
2022-05-26 12:35:00,3.31,0.1,12.88,71,4.33,298.1
2022-05-26 12:40:00,3.54,0.09,13.4,70,3.67,77.84
2022-05-26 12:45:00,3.08,0.09,13.55,68,2.83,70.34
2022-05-26 12:50:00,2.62,0.13,14.16,66,3.07,355.5
2022-05-26 12:55:00,2.98,0.09,14.15,65,3.28,303.8
2022-05-26 13:00:00,4.63,0.05,14.46,65,3.36,332.8
2022-05-26 13:05:00,10.13,0.08,14.41,63,5.36,300.4
2022-05-26 13:10:00,9.34,0.1,14.5,62,4.75,245.9
2022-05-26 13:15:00,7.55,0.13,14.97,62,4.41,206.7
2022-05-26 13:20:00,6.99,0.12,14.92,61,4.41,67.29
2022-05-26 13:25:00,6.27,0.11,14.8,62,2.89,25.43
2022-05-26 13:30:00,6.09,0.11,15.08,60,4.26,182.4
2022-05-26 13:35:00,6.22,0.15,14.95,59,1.94,282.9
2022-05-26 13:40:00,6.93,0.13,15.26,57,6.7,156.1
2022-05-26 13:45:00,7.58,0.16,15.2,56,5.94,178.4
2022-05-26 13:50:00,7.41,0.17,15.5,55,4.9,182.2
2022-05-26 13:55:00,7.85,0.21,15.47,54,5.18,192.7
2022-05-26 14:00:00,7.6,0.17,15.95,55,3.37,158
2022-05-26 14:05:00,8.09,0.18,16.26,51,4.26,42.06
2022-05-26 14:10:00,9.74,0.19,16.45,50,5.06,78.72
2022-05-26 14:15:00,8.31,0.19,16.17,49,6.44,160.1
2022-05-26 14:20:00,8.64,0.13,16.52,50,2.8,101.5
2022-05-26 14:25:00,9.33,0.19,16.79,47,3.8,177.6
2022-05-26 14:30:00,5.32,0.11,16.45,45,1.87,121.5
2022-05-26 14:35:00,6.3,0.1,16.45,46,2.77,72.55
2022-05-26 14:40:00,6.29,0.17,16.45,48,2.59,145.7
2022-05-26 14:45:00,8.69,0.19,16.75,48,2.45,164.4
2022-05-26 14:50:00,13.42,0.25,16.44,48,3.01,315.4
2022-05-26 14:55:00,15.5,0.32,16.94,49,3.67,124.5
2022-05-26 15:00:00,15.45,0.3,17.41,47,6.51,137.7
2022-05-26 15:05:00,12.68,0.25,17.4,48,4.98,129.2
2022-05-26 15:10:00,13.08,0.26,18.13,47,5.29,102.3
2022-05-26 15:15:00,14.86,0.34,17.78,47,6.4,109.5
2022-05-26 15:20:00,14.48,0.32,17.19,47,5.94,180.6
2022-05-26 15:25:00,14.2,0.32,16.7,48,4.05,130.5
2022-05-26 15:30:00,16.01,0.33,17.59,48,7.69,112.9
2022-05-26 15:35:00,14.86,0.3,17.82,47,5.73,117
2022-05-26 15:40:00,15.84,0.38,17.88,46,7.58,148.1
2022-05-26 15:45:00,14.4,0.28,18.11,46,6.54,127.4
2022-05-26 15:50:00,10.14,0.29,17.81,48,5.44,132.2
2022-05-26 15:55:00,8.01,0.24,17.16,48,7.08,144.3
2022-05-26 16:00:00,4.94,0.16,16.81,48,9.16,140.3
2022-05-26 16:05:00,6.41,0.22,17.13,49,7.65,133
2022-05-26 16:10:00,6.61,0.2,17.38,47,7.07,122.1
2022-05-26 16:15:00,8.17,0.25,17.94,48,7.95,129.8
2022-05-26 16:20:00,6.75,0.21,18.02,48,7.03,125.8
2022-05-26 16:25:00,5.94,0.24,18.01,46,6.02,163.4
2022-05-26 16:30:00,21.98,0.25,17.45,46,8.49,168.9
2022-05-26 16:35:00,33.54,0.28,17.23,47,4.11,167.4
2022-05-26 16:40:00,24.67,0.27,17.66,46,6.41,182.7
2022-05-26 16:45:00,18.26,0.26,17.33,47,4.35,159.1
2022-05-26 16:50:00,24.6,0.27,17.1,47,6.53,149.2
2022-05-26 16:55:00,20.63,0.19,16.89,47,6.6,153.7
2022-05-26 17:00:00,19.3,0.25,16.83,48,5.54,136.7
2022-05-26 17:05:00,20.38,0.2,16.83,48,6.23,141.3
2022-05-26 17:10:00,20.2,0.23,16.75,50,5.6,166.3
2022-05-26 17:15:00,21.2,0.23,16.97,51,4.76,178.6
2022-05-26 17:20:00,26.25,0.22,17.09,50,5.77,204.5
2022-05-26 17:25:00,26.81,0.24,17.01,50,6.01,173.2
2022-05-26 17:30:00,26.9,0.17,17.01,50,6.35,164.3
2022-05-26 17:35:00,28.39,0.17,16.96,51,5.08,173.2
2022-05-26 17:40:00,25.93,0.16,16.94,51,5.89,227.6
2022-05-26 17:45:00,15.46,0.13,16.85,50,4.96,184.9
2022-05-26 17:50:00,8.91,0.13,16.89,52,5.94,196.6
2022-05-26 17:55:00,3.71,0.15,16.82,52,5.68,188.5
2022-05-26 18:00:00,2.9,0.13,16.87,52,6.3,239.9
2022-05-26 18:05:00,2.69,0.12,17.33,52,4.27,193.3
2022-05-26 18:10:00,2.09,0.13,17.28,51,6.5,224.5
2022-05-26 18:15:00,2.01,0.08,17.1,52,5.41,195.3
2022-05-26 18:20:00,1.94,0.13,17.06,53,4.59,177.1
2022-05-26 18:25:00,1.84,0.12,16.9,53,5.43,171
2022-05-26 18:30:00,1.41,0.11,16.48,53,5.59,175.4
2022-05-26 18:35:00,1.21,0.1,16.21,54,6.23,187.3
2022-05-26 18:40:00,1.11,0.09,16.02,54,5.4,170
2022-05-26 18:45:00,1.11,0.04,15.88,55,4.28,172.8
2022-05-26 18:50:00,1.23,0.08,15.8,55,3.43,158.1
2022-05-26 18:55:00,1.19,0.09,15.76,55,3.89,141.9
2022-05-26 19:00:00,1.11,0.12,15.96,56,2.58,106.1
2022-05-26 19:05:00,1.38,0.13,16.33,55,3.02,101.9
2022-05-26 19:10:00,1.31,0.1,16.72,55,2.92,83.3
2022-05-26 19:15:00,1.4,0.11,16.85,51,3.86,164.2
2022-05-26 19:20:00,1.25,0.11,16.97,51,3.85,179.4
2022-05-26 19:25:00,1.07,0.11,16.76,49,4.43,187.5
2022-05-26 19:30:00,0.68,0.01,16.6,51,6,161.1
2022-05-26 19:35:00,0.73,0.1,16.31,52,5.82,175.8
2022-05-26 19:40:00,0.27,0.07,16.23,52,5.36,168.1
2022-05-26 19:45:00,0.5,0.1,16.04,52,5,168.6
2022-05-26 19:50:00,0.48,0.11,15.91,53,3.97,160.4
2022-05-26 19:55:00,0.57,0.1,15.79,53,4.72,163.1
2022-05-26 20:00:00,0.57,0.12,15.55,54,4.08,165.9
2022-05-26 20:05:00,0.43,0.11,15.28,55,3.17,162.9
2022-05-26 20:10:00,0.4,0.1,14.96,56,2.77,170.7
2022-05-26 20:15:00,0.57,0.04,14.66,58,2.86,197.9
2022-05-26 20:20:00,0.7,0.09,14.24,60,2.47,196.3
2022-05-26 20:25:00,0.64,0.1,14.05,60,1.98,173.8
2022-05-26 20:30:00,0.64,0.1,13.91,60,2.68,198.2
2022-05-26 20:35:00,0.67,0.1,13.69,61,2.52,183.7
2022-05-26 20:40:00,0.64,0.11,13.39,62,2.18,138.1
2022-05-26 20:45:00,0.64,0.09,13.15,63,1.96,166.9
2022-05-26 20:50:00,0.57,0.11,12.88,63,1.61,182.8
2022-05-26 20:55:00,0.45,0.06,12.67,64,1.71,165.3
2022-05-26 21:00:00,0.52,0.07,12.48,64,1.29,128.1
2022-05-26 21:05:00,0.4,0.12,12.25,65,1.19,100.2
2022-05-26 21:10:00,0.46,0.12,11.84,67,0.08,99.5
2022-05-26 21:15:00,0.21,0.12,11.5,68,1.68,331
2022-05-26 21:20:00,0.38,0.06,11.39,69,0.35,322
2022-05-26 21:25:00,0.39,0.12,11.15,71,0,322.1
2022-05-26 21:30:00,0.62,0.1,10.81,73,1.11,273.1
2022-05-26 21:35:00,0.25,0.11,10.57,73,2.36,223.1
2022-05-26 21:40:00,0.31,0.15,10.06,76,3.3,260.7
2022-05-26 21:45:00,0.41,0.1,10.02,77,3.3,285.8
2022-05-26 21:50:00,0.36,0.12,9.86,78,3.49,245.9
2022-05-26 21:55:00,0.26,0.18,9.65,79,3.67,225.5
2022-05-26 22:00:00,0.31,0.17,9.36,80,2.91,183.3
2022-05-26 22:05:00,0.28,0.12,9.33,80,1.88,149
2022-05-26 22:10:00,0.27,0.09,9.15,80,2.07,160.5
2022-05-26 22:15:00,0.38,0.08,8.88,81,2.09,304.6
2022-05-26 22:20:00,0.26,0.13,8.77,82,0.41,298.9
2022-05-26 22:25:00,0.05,0.15,8.71,82,0.33,296
2022-05-26 22:30:00,0.32,0.07,8.63,82,2.34,180.7
2022-05-26 22:35:00,0.33,0.12,8.76,81,3.06,136.7
2022-05-26 22:40:00,0.31,0.14,8.52,81,2.37,204
2022-05-26 22:45:00,0.33,0.13,8.11,83,0.82,131.5
2022-05-26 22:50:00,0.11,0.05,8.06,84,2.21,255.4
2022-05-26 22:55:00,0.23,0.1,7.95,84,2.49,211.1
2022-05-26 23:00:00,0.01,0.12,7.94,84,2.05,332.9
2022-05-26 23:05:00,-0.04,0.09,8.03,84,1.73,328.7
2022-05-26 23:10:00,0.29,0.11,7.78,84,2.74,241.4
2022-05-26 23:15:00,0.11,0.13,7.74,85,2.97,281.2
2022-05-26 23:20:00,0.23,0.1,7.75,85,2.53,312.8
2022-05-26 23:25:00,0.33,0.11,7.64,85,3.06,120.1
2022-05-26 23:30:00,0.19,0.13,7.62,85,2.34,90.5
2022-05-26 23:35:00,0.15,0.12,7.53,85,0.3,94.2
2022-05-26 23:40:00,0.2,0.1,7.43,87,1.32,335.2
2022-05-26 23:45:00,0.08,0.13,7.32,87,3.07,312.9
2022-05-26 23:50:00,-0.1,0.12,7.32,89,1.21,188.4
2022-05-26 23:55:00,0.02,0.13,7.5,89,1.42,125.3
2022-05-27 00:00:00,0.05,0.1,7.26,88,1.69,17.82
2022-05-27 00:05:00,-0.22,0.14,7.2,89,2.03,39.2
2022-05-27 00:10:00,-0.11,0.15,7.13,89,2.49,141.4
2022-05-27 00:15:00,0.08,0.13,6.76,90,3.03,176.9
2022-05-27 00:20:00,-0.05,0.12,6.32,90,2.82,230.7
2022-05-27 00:25:00,0.1,0.11,6.25,92,3.51,225.3
2022-05-27 00:30:00,-0.11,0.09,6.19,92,3.68,194.3
2022-05-27 00:35:00,-0.08,0.13,6.3,93,2.53,161
2022-05-27 00:40:00,-0.07,0.1,6.45,95,1.55,76.81
2022-05-27 00:45:00,0.06,0.16,6.11,93,2.69,300.9
2022-05-27 00:50:00,0.16,0.16,5.9,95,1.06,240.6
2022-05-27 00:55:00,0.15,0.16,6.1,99,0.32,189
2022-05-27 01:00:00,0.11,0.13,6.04,98,3.16,192.7
2022-05-27 01:05:00,-0.04,0.12,5.62,96,2.28,195.4
2022-05-27 01:10:00,0.07,0.14,5.53,97,3.33,258.9
2022-05-27 01:15:00,0.09,0.18,5.33,98,3.19,242.5
2022-05-27 01:20:00,0.1,0.1,5.17,98,3.25,277.4
2022-05-27 01:25:00,0.05,0.16,5.2,99,2.28,261.3
2022-05-27 01:30:00,0.02,0.13,5.09,98,3.21,252.5
2022-05-27 01:35:00,-0.09,0.14,4.89,98,3.75,256.2
2022-05-27 01:40:00,0.05,0.13,4.81,98,3.53,264.9
2022-05-27 01:45:00,-0.08,0.15,4.65,99,3.04,268.1
2022-05-27 01:50:00,0.07,0.17,4.76,101,2.26,221.8
2022-05-27 01:55:00,-0.11,0.14,4.86,101,2.57,171.7
2022-05-27 02:00:00,0.22,0.19,4.63,99,1.59,258.1
2022-05-27 02:05:00,-0.02,0.16,4.62,100,1.95,158.1
2022-05-27 02:10:00,-0.01,0.15,4.52,99,1.34,228.6
2022-05-27 02:15:00,-0.1,0.19,4.41,100,2.32,160
2022-05-27 02:20:00,-0.13,0.19,4.27,100,3.29,176.8
2022-05-27 02:25:00,-0.19,0.13,4.11,100,2.76,179
2022-05-27 02:30:00,0.03,0.18,4.09,101,1.62,156.1
2022-05-27 02:35:00,-0.03,0.19,4.11,102,1.99,327
2022-05-27 02:40:00,0.06,0.15,4.24,103,2.58,225.5
2022-05-27 02:45:00,-0.09,0.14,4.04,101,0.88,135.7
2022-05-27 02:50:00,-0.04,0.14,3.85,101,2.09,283.5
2022-05-27 02:55:00,-0.28,0.16,3.86,102,1.74,239.9
2022-05-27 03:00:00,-0.23,0.18,4.02,103,1.92,306.6
2022-05-27 03:05:00,-0.1,0.16,3.9,101,3.93,273.8
2022-05-27 03:10:00,-0.23,0.17,3.75,101,2.71,288.1
2022-05-27 03:15:00,0.17,0.18,3.86,102,1.21,339.3
2022-05-27 03:20:00,0.18,0.21,4,103,1.67,101.7
2022-05-27 03:25:00,-0.25,0.21,3.87,102,1.75,164.1
2022-05-27 03:30:00,-0.09,0.19,3.43,100,2.66,215.7
