Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS20, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humitidy (%), Temp (deg. C), Precip (mm)
2022-05-25 07:20:00,-0.07,0.06,2.19,-0.12,0.47,0.35,5.21,66.42,72,7.27,0
2022-05-25 07:25:00,0.14,0.08,2.18,-0.11,0.48,0.36,4.73,66.98,71,7.51,0
2022-05-25 07:30:00,0.25,0.12,2.18,-0.12,0.49,0.37,3.94,86.1,71,7.83,0
2022-05-25 07:35:00,-0.06,0.09,2.19,-0.11,0.48,0.37,4.37,74.06,69,8,0
2022-05-25 07:40:00,0.03,0.17,2.17,-0.1,0.52,0.43,5.02,79.89,69,8.01,0
2022-05-25 07:45:00,0.1,0.06,2.16,-0.11,0.54,0.42,4.46,96.4,69,7.97,0
2022-05-25 07:50:00,0.26,-0.01,2.16,-0.12,0.54,0.42,3.43,101,68,8.04,0
2022-05-25 07:55:00,0.21,0.03,2.16,-0.11,0.51,0.41,2.66,117.7,68,8.08,0
2022-05-25 08:00:00,0.12,0.09,2.16,-0.11,0.59,0.48,3.1,75.24,68,8.21,0
2022-05-25 08:05:00,0.16,0.03,2.16,-0.1,0.51,0.41,3.8,66.37,68,8.25,0
2022-05-25 08:10:00,0.47,0.09,2.15,-0.08,0.54,0.46,4.96,39.08,70,8.21,0
2022-05-25 08:15:00,0.1,0.14,2.15,-0.12,0.58,0.46,4.84,39.35,71,8.36,0
2022-05-25 08:20:00,0.06,0.02,2.16,-0.1,0.58,0.48,6.43,46.44,70,8.34,0
2022-05-25 08:25:00,0.28,0.1,2.15,-0.1,0.58,0.48,5.8,41.53,69,8.3,0
2022-05-25 08:30:00,0.33,0.09,2.17,-0.09,0.57,0.48,6.26,37.84,68,8.3,0
2022-05-25 08:35:00,0.15,0.07,2.17,-0.1,0.58,0.48,4.11,26.03,68,8.42,0
2022-05-25 08:40:00,0.27,0.1,2.15,-0.09,0.56,0.47,3.51,27.53,68,8.73,0
2022-05-25 08:45:00,0.18,0.17,2.12,-0.06,0.56,0.5,4.29,14.9,67,8.85,0
2022-05-25 08:50:00,0.39,0.17,2.13,-0.08,0.48,0.4,7.23,317.5,70,8.78,0
2022-05-25 08:55:00,0.04,0.17,2.14,-0.12,0.45,0.33,7.94,301.5,74,8.56,0
2022-05-25 09:00:00,-0.09,0.25,2.15,-0.08,0.44,0.37,7.14,305.2,73,8.53,0
2022-05-25 09:05:00,0.17,0.13,2.16,-0.1,0.43,0.33,6.37,302,74,8.42,0
2022-05-25 09:10:00,0.35,0.15,2.14,-0.11,0.44,0.33,6.57,308.3,72,8.52,0
2022-05-25 09:15:00,0.42,0.13,2.11,-0.03,0.59,0.56,7.11,310.4,71,8.65,0
2022-05-25 09:20:00,1.2,0.12,2.12,0.12,0.8,0.93,7.31,342.6,70,9.01,0
2022-05-25 09:25:00,4.5,0.33,2.15,0.45,1.42,1.87,6.3,354.4,69,9.11,0
2022-05-25 09:30:00,2.74,0.51,2.16,0.2,1.01,1.21,6.39,347.2,68,9.35,0
2022-05-25 09:35:00,3.54,0.67,2.2,0.27,1.23,1.5,4.82,319.1,68,9.37,0
2022-05-25 09:40:00,3.07,0.62,2.16,0.26,1.26,1.52,6.17,330,67,9.46,0
2022-05-25 09:45:00,2.19,0.42,2.13,0.09,1.06,1.15,4.95,307.9,67,9.53,0
2022-05-25 09:50:00,3.73,0.39,2.15,0.18,1.36,1.54,4.39,296.8,66,9.4,0
2022-05-25 09:55:00,5.34,0.31,2.13,0.31,1.82,2.13,3.56,357.4,66,9.47,0
2022-05-25 10:00:00,3.91,0.23,2.12,0.14,1.32,1.46,3.26,302.7,66,9.54,0
2022-05-25 10:05:00,2.88,0.24,2.14,0.08,1.3,1.37,5.48,297.5,66,9.54,0
2022-05-25 10:10:00,3.28,0.37,2.13,Cal,Cal,Cal,5.57,309.6,66,9.5,0
2022-05-25 10:15:00,1.01,0.39,2.11,Cal,Cal,Cal,5.22,301.2,66,9.41,0
2022-05-25 10:20:00,0.49,0.23,2.09,Cal,Cal,Cal,7.02,294.7,67,9.35,0
2022-05-25 10:25:00,0.84,0.16,2.14,Cal,Cal,Cal,5.58,307.8,69,9.33,0
2022-05-25 10:30:00,0.66,0.69,2.16,Cal,Cal,Cal,7.92,302.8,71,9.15,0
2022-05-25 10:35:00,2.4,0.21,2.17,Cal,Cal,Cal,6.9,315.4,75,8.47,0
2022-05-25 10:40:00,1.19,1.41,2.32,Cal,Cal,Cal,8.12,329,77,8.33,0
2022-05-25 10:45:00,0.15,0.87,2.2,Cal,Cal,Cal,6,351.6,79,8.41,0
2022-05-25 10:50:00,0.33,0.15,2.16,Cal,Cal,Cal,6.61,354.5,78,8.55,0
2022-05-25 10:55:00,0.13,0.1,2.16,Cal,Cal,Cal,6.51,9.33,79,8.67,0
2022-05-25 11:00:00,0.28,0.09,2.14,Cal,Cal,Cal,4.8,15.47,78,8.85,0
2022-05-25 11:05:00,0.33,0.1,2.15,Cal,Cal,Cal,5.08,20.89,78,9.14,0
2022-05-25 11:10:00,0.23,0.08,2.15,Cal,Cal,Cal,6.21,33.76,76,9.31,0
2022-05-25 11:15:00,0.15,0.13,2.13,Cal,Cal,Cal,6.01,43.55,76,9.47,0
2022-05-25 11:20:00,0.15,0.08,2.11,Cal,Cal,Cal,6.8,32.9,74,9.72,0
2022-05-25 11:25:00,0.12,0.07,2.11,Cal,Cal,Cal,6.22,26.38,72,9.79,0
2022-05-25 11:30:00,0.25,0.01,2.11,Cal,Cal,Cal,6.83,11.2,72,9.96,0
2022-05-25 11:35:00,0.12,0.09,2.12,Cal,Cal,Cal,6.9,12.67,72,10.01,0.12
2022-05-25 11:40:00,0.09,0.07,2.12,Cal,Cal,Cal,6.91,358.2,74,10.18,0
2022-05-25 11:45:00,0.03,0.09,2.16,Cal,Cal,Cal,6.84,349.4,75,10.17,0.02
2022-05-25 11:50:00,0.05,0.08,2.17,Cal,Cal,Cal,8.8,352.3,74,10.25,0
2022-05-25 11:55:00,0.16,0.07,2.15,Cal,Cal,Cal,4.85,14.51,74,10.41,0
2022-05-25 12:00:00,0.26,0.06,2.11,Cal,Cal,Cal,5.58,11.73,72,10.8,0
2022-05-25 12:05:00,0.15,0.11,2.11,Cal,Cal,Cal,6.34,359.5,69,11.6,0
2022-05-25 12:10:00,0.23,0.17,2.11,Cal,Cal,Cal,6.76,13.16,66,11.91,0
2022-05-25 12:15:00,0.27,0.11,2.11,Cal,Cal,Cal,6.39,360,63,12.49,0
2022-05-25 12:20:00,0.19,0.21,2.1,Cal,Cal,Cal,5.85,1.3,61,12.81,0
2022-05-25 12:25:00,0.23,0.15,2.11,Cal,Cal,Cal,4.96,25.61,58,13.76,0
2022-05-25 12:30:00,0.18,0.14,2.09,Cal,Cal,Cal,7.53,1.14,56,13.82,0
2022-05-25 12:35:00,0.26,0.15,2.09,Cal,Cal,Cal,8.32,23.62,56,13.71,0
2022-05-25 12:40:00,0.31,0.1,2.08,Cal,Cal,Cal,8.13,85.7,54,13.8,0
2022-05-25 12:45:00,0.11,0.05,2.08,Cal,Cal,Cal,6.37,98.3,53,13.9,0
2022-05-25 12:50:00,0.26,0.03,2.09,Cal,Cal,Cal,4.95,80.9,53,13.92,0
2022-05-25 12:55:00,0.14,0.09,2.16,Cal,Cal,Cal,5.6,138.5,53,14.15,0
2022-05-25 13:00:00,-0.01,0.11,2.09,Cal,Cal,Cal,5.29,137.4,51,14.7,0
2022-05-25 13:05:00,0.01,0.04,2.09,Cal,Cal,Cal,8.15,9.7,49,15.54,0
2022-05-25 13:10:00,0.12,0,2.09,Cal,Cal,Cal,10.75,346.1,49,14.99,0
2022-05-25 13:15:00,-0.06,0.04,2.09,Cal,Cal,Cal,8.21,6.49,50,14.79,0
2022-05-25 13:20:00,0,0,2.08,Cal,Cal,Cal,6.78,349.1,49,14.9,0
2022-05-25 13:25:00,0,0.01,2.11,Cal,Cal,Cal,5.1,15.67,47,15.42,0
2022-05-25 13:30:00,0.05,0.07,2.07,Cal,Cal,Cal,5.44,31.11,47,15.87,0
2022-05-25 13:35:00,0.01,0.01,2.09,Cal,Cal,Cal,6.47,75.38,46,15.83,0
2022-05-25 13:40:00,0.07,0.05,2.09,Cal,Cal,Cal,4.52,285.8,47,15.54,0
2022-05-25 13:45:00,0.1,-0.02,2.09,Cal,Cal,Cal,6.83,87.3,46,16.05,0
2022-05-25 13:50:00,-0.09,0.06,2.08,Cal,Cal,Cal,9.5,135,45,15.92,0
2022-05-25 13:55:00,0.02,0.07,2.09,Cal,Cal,Cal,7.44,108,45,15.8,0
2022-05-25 14:00:00,0.02,0.02,2.09,Cal,Cal,Cal,5.06,63.77,44,15.75,0
2022-05-25 14:05:00,0.03,0.05,2.08,Cal,Cal,Cal,5.69,127.2,43,16.4,0
2022-05-25 14:10:00,0.03,-0.09,2.07,Cal,Cal,Cal,5.11,118.8,43,16.4,0
2022-05-25 14:15:00,0.17,0.03,2.07,Cal,Cal,Cal,5.32,169.7,43,16.38,0
2022-05-25 14:20:00,0.06,0.04,2.06,Cal,Cal,Cal,5.56,47.36,43,16.3,0
2022-05-25 14:25:00,0.24,0.06,2.06,Cal,Cal,Cal,5.28,15.31,43,16.28,0
2022-05-25 14:30:00,0.04,0.12,2.07,Cal,Cal,Cal,3.33,296.9,43,16.08,0
2022-05-25 14:35:00,-0.13,0.03,2.07,Cal,Cal,Cal,3.13,219.7,42,16.55,0
2022-05-25 14:40:00,-0.05,0.02,2.08,Cal,Cal,Cal,2.69,292.3,41,17.19,0
2022-05-25 14:45:00,-0.02,0.1,2.07,Cal,Cal,Cal,4.45,244.7,39,16.96,0
2022-05-25 14:50:00,-0.01,0.11,2.06,Cal,Cal,Cal,6.43,153.4,40,17.26,0
2022-05-25 14:55:00,0.11,0.1,2.05,Cal,Cal,Cal,5.47,165.1,40,16.59,0
2022-05-25 15:00:00,0.18,0.11,2.05,Cal,Cal,Cal,3.52,348.3,41,16.88,0
2022-05-25 15:05:00,0,0.14,2.05,Cal,Cal,Cal,6.38,68.14,39,16.92,0
2022-05-25 15:10:00,0.2,0.1,2.05,Cal,Cal,Cal,6.55,348.4,40,16.55,0
2022-05-25 15:15:00,0.68,0.16,2.05,Cal,Cal,Cal,7.02,353.6,40,16.88,0
2022-05-25 15:20:00,0.27,0.24,2.04,Cal,Cal,Cal,7.34,26.65,37,17.45,0
2022-05-25 15:25:00,0.18,0.2,2.06,Cal,Cal,Cal,8.02,324.3,37,17.62,0
2022-05-25 15:30:00,0.28,0.12,2.04,Cal,Cal,Cal,8.32,327,36,17.51,0
2022-05-25 15:35:00,0.43,0.24,2.05,Cal,Cal,Cal,5.32,238.2,36,17.1,0
2022-05-25 15:40:00,0.32,0.22,2.05,-0.12,0.57,0.45,4.17,178.6,38,16.59,0
2022-05-25 15:45:00,2.01,0.18,2.08,-0.05,0.91,0.86,5.11,307.2,39,16.48,0
2022-05-25 15:50:00,0.99,0.38,2.08,-0.07,0.66,0.59,7.45,303.7,38,17.13,0
2022-05-25 15:55:00,0.36,0.12,2.07,-0.1,0.59,0.5,6.88,336.5,36,17.54,0
2022-05-25 16:00:00,0.32,0.12,2.06,-0.12,0.65,0.53,5.47,329.2,36,17.82,0
2022-05-25 16:05:00,0.37,0.11,2.05,-0.12,0.59,0.47,7.21,283.9,34,18.22,0
2022-05-25 16:10:00,0.49,0.1,2.04,-0.12,0.61,0.5,4.97,324.1,34,18.09,0
2022-05-25 16:15:00,0.3,0.1,2.07,-0.14,0.52,0.38,5.87,70.05,31,18.67,0
2022-05-25 16:20:00,0.23,0.08,2.08,-0.14,0.44,0.3,5.22,78.6,28,18.24,0
2022-05-25 16:25:00,0.14,0.05,2.07,-0.11,0.41,0.3,5.23,117,27,18.78,0
2022-05-25 16:30:00,0.69,0.05,2.1,-0.06,0.74,0.68,8.67,0.19,31,18.36,0
2022-05-25 16:35:00,1.04,0.08,2.09,-0.05,0.96,0.91,9.89,355.6,35,18.21,0
2022-05-25 16:40:00,2.08,0.14,2.12,0.06,1.67,1.73,16.95,359.7,42,16.46,0
2022-05-25 16:45:00,1.89,0.19,2.1,0.03,1.53,1.56,18.95,2.66,47,15.18,0
2022-05-25 16:50:00,1.29,0.1,2.1,0.07,1.36,1.43,16.92,7.32,48,15.43,0
2022-05-25 16:55:00,1.44,0.09,2.1,0.09,1.46,1.55,18.46,4.68,48,15.02,0
2022-05-25 17:00:00,1.42,0.13,2.09,0.11,1.45,1.56,14.8,358.3,48,15.32,0
2022-05-25 17:05:00,1.63,0.2,2.1,0.15,1.61,1.76,16.18,15.07,46,15.91,0
2022-05-25 17:10:00,1.68,0.05,2.11,0.11,1.69,1.8,15.61,28.52,47,15.65,0
2022-05-25 17:15:00,1.36,0.1,2.1,0.1,1.65,1.75,13.55,5.52,47,15.5,0
2022-05-25 17:20:00,1.34,0.13,2.09,0.09,1.67,1.76,12.93,351.6,47,15.55,0
2022-05-25 17:25:00,1.55,0.22,2.1,0.12,1.78,1.9,12.86,7.12,46,15.62,0
2022-05-25 17:30:00,1.63,0.14,2.1,0.14,1.8,1.93,13.72,11.32,46,15.97,0
2022-05-25 17:35:00,1.4,0.01,2.11,0.13,1.85,1.98,13.34,26.01,46,15.54,0
2022-05-25 17:40:00,1.57,0.12,2.13,0.12,2.07,2.19,12.78,27.71,46,15.73,0
2022-05-25 17:45:00,2.24,0.19,2.16,0.15,2.28,2.43,12.37,27.76,46,15.58,0
2022-05-25 17:50:00,2.13,0.21,2.12,0.2,2.22,2.42,12.68,17.95,46,15.7,0
2022-05-25 17:55:00,2.22,0.15,2.12,0.23,2.6,2.82,13.11,13.82,45,15.93,0
2022-05-25 18:00:00,2.27,0.16,2.12,0.21,2.63,2.85,12.17,5.87,45,15.74,0
2022-05-25 18:05:00,2.53,0.21,2.13,0.24,2.8,3.04,10.63,27.96,44,15.98,0
2022-05-25 18:10:00,3.25,0.19,2.17,0.27,3.03,3.3,10.54,18.34,43,16.03,0
2022-05-25 18:15:00,3.13,0.13,2.13,0.2,3.05,3.24,11.42,8.72,45,15.72,0
2022-05-25 18:20:00,2.59,0.19,2.11,0.13,2.94,3.06,9.19,27.7,46,15.34,0
2022-05-25 18:25:00,2.25,0.16,2.12,0.08,2.82,2.9,10.6,21.8,47,15.14,0
2022-05-25 18:30:00,2.44,0.2,2.12,0.07,3.05,3.12,9.83,42.53,48,14.75,0
2022-05-25 18:35:00,2.11,0.25,2.12,0.05,2.93,2.98,9.26,28.65,49,14.48,0
2022-05-25 18:40:00,1.81,0.18,2.11,0,2.77,2.77,10.59,19.77,49,14.33,0
2022-05-25 18:45:00,1.61,0.18,2.11,0.03,2.63,2.66,9.8,25.73,50,14.22,0
2022-05-25 18:50:00,1.38,0.21,2.13,0,2.53,2.53,6.59,33.25,51,14.14,0
2022-05-25 18:55:00,1.43,0.18,2.12,0.04,2.75,2.78,8.91,33.41,50,14.06,0
2022-05-25 19:00:00,0.93,0.13,2.14,0.04,2.9,2.95,6.46,25.59,50,14.06,0
2022-05-25 19:05:00,1.04,0.14,2.14,0.02,2.93,2.96,5.1,15.82,50,14.11,0
2022-05-25 19:10:00,0.72,0.12,2.18,0.01,2.89,2.9,3.02,284.5,50,14.09,0
2022-05-25 19:15:00,0.65,0.17,2.19,0.01,2.81,2.81,6.21,306,51,13.84,0
2022-05-25 19:20:00,0.64,0.18,2.14,-0.04,2.66,2.62,7.55,317.9,52,13.53,0
2022-05-25 19:25:00,0.72,0.06,2.14,-0.04,2.64,2.6,5.44,333.6,53,13.38,0
2022-05-25 19:30:00,0.63,0.11,2.15,-0.1,2.66,2.55,4.92,343.7,53,13.26,0
2022-05-25 19:35:00,0.72,0.2,2.15,-0.07,2.5,2.43,6.26,329.6,54,13.01,0
2022-05-25 19:40:00,0.83,0.03,2.15,-0.07,2.24,2.16,6.8,346.9,55,12.74,0
2022-05-25 19:45:00,0.76,0.09,2.14,-0.09,2.17,2.08,8.02,356.2,55,12.58,0
2022-05-25 19:50:00,0.67,0.09,2.14,-0.11,2.12,2.02,7.08,4.86,56,12.46,0
2022-05-25 19:55:00,0.67,0.1,2.13,-0.08,2,1.93,5.34,13.65,57,12.33,0
2022-05-25 20:00:00,0.52,0.19,2.13,-0.1,2.02,1.92,4.52,36.02,57,12.19,0
2022-05-25 20:05:00,0.3,0.19,2.16,-0.09,2.35,2.25,4.2,22.93,58,12.07,0
2022-05-25 20:10:00,0.5,0.21,2.16,-0.11,2.73,2.62,4.9,11.12,58,11.96,0
2022-05-25 20:15:00,0.39,0.19,2.15,-0.08,2.65,2.57,5.24,1.04,59,11.81,0
2022-05-25 20:20:00,0.46,0.14,2.17,-0.1,2.81,2.71,5.27,4.91,60,11.69,0
2022-05-25 20:25:00,0.34,0.16,2.15,-0.1,3.26,3.16,5.34,6.96,60,11.6,0
2022-05-25 20:30:00,0.27,0.11,2.18,-0.15,3.5,3.35,3.97,5.86,61,11.54,0
2022-05-25 20:35:00,0.36,0.15,2.19,-0.13,3.65,3.52,4.11,5.93,62,11.45,0
2022-05-25 20:40:00,0.03,0.21,2.18,-0.13,3.65,3.52,4.41,7.1,62,11.37,0
2022-05-25 20:45:00,0.07,0.08,2.21,-0.13,3.57,3.44,4.58,9.75,62,11.28,0
2022-05-25 20:50:00,0.24,0.16,2.24,-0.13,3.41,3.28,4.05,20.91,63,11.16,0
2022-05-25 20:55:00,0.14,0.11,2.23,-0.13,3.4,3.27,4.15,2.36,63,11.1,0
2022-05-25 21:00:00,0.27,0.09,2.23,-0.12,3.26,3.14,4.5,23,64,11.01,0
2022-05-25 21:05:00,0.19,0.2,2.23,-0.17,3.39,3.23,3.94,34.39,64,10.94,0
2022-05-25 21:10:00,0.1,0.23,2.17,-0.14,3.42,3.28,2.78,62.31,65,10.81,0
2022-05-25 21:15:00,0.36,0.27,2.24,-0.14,3.78,3.64,3.09,44.25,65,10.62,0
2022-05-25 21:20:00,0.07,0.25,2.24,-0.16,4.22,4.07,2.65,23.39,66,10.58,0
2022-05-25 21:25:00,0.07,0.27,2.23,-0.15,4.25,4.1,2.3,75.44,67,10.43,0
2022-05-25 21:30:00,0.28,0.13,2.25,-0.14,4.5,4.36,2.68,34.78,68,10.25,0
2022-05-25 21:35:00,0.04,0.22,2.26,-0.16,5.05,4.9,4.15,33.07,68,10.22,0
2022-05-25 21:40:00,0.2,0.23,2.25,-0.14,5.38,5.24,3.96,30.92,69,10.17,0
2022-05-25 21:45:00,0.22,0.18,2.27,-0.15,5.81,5.67,3.86,34.94,70,10.03,0
2022-05-25 21:50:00,0.17,0.26,2.26,-0.15,5.87,5.72,3.57,27.31,70,10,0
2022-05-25 21:55:00,0.21,0.19,2.25,-0.13,5.9,5.77,3.2,26.76,71,9.89,0
2022-05-25 22:00:00,0.18,0.14,2.26,-0.14,5.87,5.73,2.98,51.37,72,9.75,0
2022-05-25 22:05:00,0.17,0.17,2.27,-0.14,5.94,5.8,2.42,57,72,9.66,0
2022-05-25 22:10:00,0.01,0.16,2.25,-0.13,5.51,5.37,1.41,95.9,73,9.41,0
2022-05-25 22:15:00,0.04,0.2,2.25,-0.11,5.24,5.13,0.77,105.2,74,9.02,0
2022-05-25 22:20:00,0.1,0.15,2.27,-0.13,5.05,4.92,2.33,90.7,75,8.72,0
2022-05-25 22:25:00,0.04,0.19,2.27,-0.12,4.85,4.72,1.13,61.53,76,8.49,0
2022-05-25 22:30:00,0.25,0.18,2.28,-0.15,4.79,4.65,3.17,19.76,76,8.23,0
2022-05-25 22:35:00,0.25,0.19,2.3,-0.16,4.82,4.65,3.21,17.06,77,7.94,0
2022-05-25 22:40:00,0.34,0.24,2.29,-0.12,4.63,4.51,0.71,25.28,78,7.9,0
2022-05-25 22:45:00,0.29,0.28,2.27,-0.12,4.91,4.79,0.43,59.71,79,7.9,0
2022-05-25 22:50:00,0.31,0.19,2.27,-0.15,4.73,4.58,1.91,118.3,79,7.9,0
2022-05-25 22:55:00,0.12,0.12,2.28,-0.13,4.36,4.23,1.82,120.6,79,7.9,0
2022-05-25 23:00:00,0.18,0.12,2.28,-0.13,4.02,3.89,2.32,87.2,79,7.89,0
2022-05-25 23:05:00,0.24,0.15,2.29,-0.14,3.77,3.63,2.42,93.8,79,7.75,0
2022-05-25 23:10:00,0.18,0.15,2.27,-0.16,3.9,3.74,1.05,110.6,79,7.65,0
2022-05-25 23:15:00,0.18,0.18,2.3,-0.14,3.34,3.2,1.77,346.1,80,7.55,0
2022-05-25 23:20:00,0.25,0.14,2.33,-0.13,3.34,3.21,4.19,2.1,80,7.36,0
2022-05-25 23:25:00,0.26,0.33,2.29,-0.13,3.85,3.72,4.33,7.2,81,7.51,0
2022-05-25 23:30:00,0.26,0.22,2.31,-0.12,3.62,3.51,2.65,26.37,80,7.56,0
2022-05-25 23:35:00,0.16,0.21,2.33,-0.15,3.42,3.27,1.92,79.92,80,7.42,0
2022-05-25 23:40:00,0.17,0.25,2.31,-0.13,3.37,3.24,3.11,51.24,81,7.4,0
2022-05-25 23:45:00,0.27,0.26,2.29,-0.16,3.45,3.29,2.06,94.9,82,7.4,0
2022-05-25 23:50:00,0.14,0.22,2.32,-0.12,3.39,3.27,1.89,95,82,7.45,0
2022-05-25 23:55:00,0.19,0.14,2.32,-0.14,3.23,3.09,1.21,80.6,82,7.34,0
2022-05-26 00:00:00,0.17,0.24,2.31,-0.12,3.06,2.94,1.79,150.8,82,7.27,0
2022-05-26 00:05:00,0.07,0.15,2.29,-0.15,3.03,2.87,2.95,56.64,82,7.12,0
2022-05-26 00:10:00,0.19,0.2,2.31,-0.13,2.83,2.7,3.37,49.09,83,7,0
2022-05-26 00:15:00,0.28,0.2,2.32,-0.15,2.91,2.76,3.15,63.54,84,7,0
2022-05-26 00:20:00,0.21,0.18,2.3,-0.14,3.09,2.95,3.18,54.87,84,6.98,0
2022-05-26 00:25:00,0.29,0.3,2.32,-0.12,2.84,2.72,1.9,46.51,84,6.83,0
2022-05-26 00:30:00,0.14,0.2,2.34,-0.14,2.76,2.62,1.42,95.3,84,6.62,0
2022-05-26 00:35:00,0.13,0.19,2.33,-0.13,2.74,2.61,1.37,49.41,85,6.45,0
2022-05-26 00:40:00,-0.06,0.19,2.33,-0.14,2.79,2.65,1.45,126.2,85,6.27,0
2022-05-26 00:45:00,-0.02,0.18,2.31,-0.14,2.73,2.59,3.57,132.2,85,6.13,0
2022-05-26 00:50:00,0.2,0.3,2.3,-0.12,2.66,2.54,3.5,126.2,85,6.2,0
2022-05-26 00:55:00,0.29,0.17,2.3,-0.16,2.58,2.42,3.12,131.9,84,6.2,0
2022-05-26 01:00:00,0.27,0.19,2.31,-0.11,2.4,2.29,3.35,108.6,84,6.25,0
2022-05-26 01:05:00,0.13,0.13,2.3,Z/S,Z/S,Z/S,2.61,99.8,84,6.24,0
2022-05-26 01:10:00,0.08,0.28,2.29,Z/S,Z/S,Z/S,2.82,45.69,84,6.21,0
2022-05-26 01:15:00,-0.25,0.14,2.27,Z/S,Z/S,Z/S,3.01,36.02,85,6.13,0
2022-05-26 01:20:00,0.04,0.24,2.31,Z/S,Z/S,Z/S,1.58,41.28,86,6.27,0
2022-05-26 01:25:00,-0.02,0.16,2.35,Z/S,Z/S,Z/S,1.54,64.33,85,6.3,0
2022-05-26 01:30:00,0.11,0.14,2.26,Z/S,Z/S,Z/S,0.86,120.3,85,6.39,0
2022-05-26 01:35:00,0.11,0.17,2.27,Z/S,Z/S,Z/S,0.34,60.69,85,6.4,0
2022-05-26 01:40:00,-0.03,0.21,2.31,Z/S,Z/S,Z/S,3.27,20.23,85,6.42,0
2022-05-26 01:45:00,0.14,0.21,2.28,Z/S,Z/S,Z/S,3.34,26.46,86,6.4,0
2022-05-26 01:50:00,0.02,0.2,2.25,Z/S,Z/S,Z/S,3.84,42.74,86,6.49,0
2022-05-26 01:55:00,0.04,0.15,2.29,Z/S,Z/S,Z/S,3.95,37.04,86,6.58,0
2022-05-26 02:00:00,0.16,0.15,2.26,Z/S,Z/S,Z/S,3.58,50.44,87,6.68,0
2022-05-26 02:05:00,0.09,0.16,2.22,-0.15,1.84,1.69,3.32,58.38,86,6.98,0
2022-05-26 02:10:00,0.17,0.21,2.2,-0.15,1.76,1.62,2.71,76.35,86,7.1,0
2022-05-26 02:15:00,0.12,0.13,2.21,-0.14,1.61,1.46,3.72,57.96,86,7.05,0
2022-05-26 02:20:00,0.14,0.06,2.2,-0.11,1.5,1.38,2.78,92.5,86,7.1,0
2022-05-26 02:25:00,0.16,0.04,2.16,-0.15,1.36,1.21,3.93,100.3,86,7.25,0
2022-05-26 02:30:00,0.16,0.03,2.18,-0.17,1.2,1.04,3.77,94.4,86,7.4,0
2022-05-26 02:35:00,0.07,0.03,2.15,-0.13,1.1,0.97,3.65,92.5,86,7.53,0
2022-05-26 02:40:00,-0.03,0.09,2.14,-0.14,1.09,0.95,3.22,76.56,87,7.6,0
2022-05-26 02:45:00,-0.01,0.09,2.12,-0.16,1.04,0.88,4.02,57.07,87,7.6,0
2022-05-26 02:50:00,0.09,0.13,2.14,-0.13,0.94,0.81,3.47,78.25,88,7.6,0
2022-05-26 02:55:00,-0.04,0.14,2.14,-0.13,0.94,0.81,3.28,90.4,88,7.54,0
2022-05-26 03:00:00,0.23,0.23,Z/S,-0.15,0.84,0.69,4.72,103.2,89,7.5,0
2022-05-26 03:05:00,Z/S,0.26,Z/S,-0.15,0.79,0.63,6.71,114.1,89,7.61,0
2022-05-26 03:10:00,Z/S,0.18,Z/S,-0.15,0.71,0.56,6.55,114,88,7.8,0
2022-05-26 03:15:00,Z/S,0.19,Z/S,-0.14,0.66,0.52,8.04,116.6,88,7.89,0
2022-05-26 03:20:00,Z/S,0.18,Z/S,-0.14,0.61,0.47,8.06,122.8,88,8.19,0
2022-05-26 03:25:00,Z/S,0.17,Z/S,-0.18,0.63,0.44,6.1,147.5,87,8.21,0
2022-05-26 03:30:00,Z/S,0.21,Z/S,-0.13,0.57,0.44,5.76,198.9,87,8.14,0
2022-05-26 03:35:00,Z/S,0.18,Z/S,-0.17,0.63,0.47,4.37,178.5,87,8,0
2022-05-26 03:40:00,Z/S,0.2,Z/S,-0.18,0.65,0.47,3.4,122.2,87,7.97,0
2022-05-26 03:45:00,Z/S,0.24,Z/S,-0.15,0.6,0.45,3.38,46.57,87,7.84,0
2022-05-26 03:50:00,Z/S,0.11,Z/S,-0.15,0.56,0.42,3.04,346.8,88,7.62,0
2022-05-26 03:55:00,Z/S,0.02,Z/S,-0.14,0.53,0.38,3.88,351.9,88,7.22,0
2022-05-26 04:00:00,Z/S,0.11,Z/S,-0.13,1.08,0.95,4.28,331.4,89,7.04,0
2022-05-26 04:05:00,0.07,Z/S,2.26,-0.12,3.46,3.34,4.04,293.2,90,7,0
2022-05-26 04:10:00,0.23,Z/S,2.32,-0.05,4.99,4.94,2.6,266.8,91,6.97,0
2022-05-26 04:15:00,0.11,Z/S,2.4,0.11,7.68,7.79,4.34,310.4,91,6.81,0
2022-05-26 04:20:00,0.07,Z/S,2.51,0.41,11.19,11.6,3.19,7.63,92,6.7,0
2022-05-26 04:25:00,0.14,Z/S,2.54,0.58,11.96,12.54,2.59,338,92,6.67,0
2022-05-26 04:30:00,0,Z/S,2.51,0.6,10.41,11.01,3.15,320.8,92,6.54,0
2022-05-26 04:35:00,0.04,Z/S,2.56,0.87,12.23,13.11,2.55,196.2,92,6.5,0
